2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
4.0,0.513,7.7,0.0,0.5,0.0,4.5,33.0,0.7,9.3,4.0,0.513,7.8,1.7,0.665,2.5,82.0,0.0,unselwe01,NBA,36.3,4.1,3.0,9.7,C,0.8,1979-80,1.9,13.3,WSB,0.514
3.5,0.525,6.7,0.0,0.5,0.1,2.7,34.0,0.6,7.4,3.6,0.524,6.8,0.9,0.64,1.4,63.0,0.0,unselwe01,NBA,32.3,3.3,2.7,8.0,C,0.8,1980-81,1.5,10.7,WSB,0.527
0.0,0.0,0.0,0.0,0.0,0.0,1.1,24.0,0.0,0.0,1.4,0.35100000000000003,4.1,0.9,0.909,1.0,23.0,0.0,uplinha01,NBA,11.7,0.0,1.8,3.7,SG,0.0,1953-54,0.0,1.3,BLB,0.0
3.0,0.487,6.2,0.1,0.2,0.5,3.7,26.0,0.1,1.2,3.1,0.467,6.6,0.6,0.6920000000000001,0.8,32.0,0.0,upshake01,NBA,19.3,0.3,2.5,6.8,SG,0.8,1988-89,1.7,1.5,TOT,0.474
2.8,0.431,6.4,0.1,0.2,0.6,2.2,26.0,0.0,1.0,2.9,0.413,7.0,0.4,0.667,0.7,9.0,0.0,upshake01,NBA,16.0,0.4,2.0,6.3,SG,0.8,1988-89,1.4,1.4,MIA,0.421
3.1,0.511,6.0,0.1,0.2,0.4,4.2,26.0,0.1,1.3,3.2,0.49,6.5,0.6,0.7,0.9,23.0,0.0,upshake01,NBA,20.6,0.3,2.7,7.0,SG,0.8,1988-89,1.8,1.6,BOS,0.4970000000000001
1.5,0.458,3.3,0.1,0.267,0.4,1.4,27.0,0.0,0.8,1.6,0.438,3.7,0.7,0.757,0.9,40.0,0.0,upshake01,NBA,9.7,0.2,1.3,4.0,SG,0.7,1989-90,0.7,1.0,TOT,0.452
0.7,0.294,2.4,0.1,0.4,0.4,2.0,27.0,0.1,0.7,0.9,0.308,2.8,0.3,0.667,0.4,14.0,0.0,upshake01,NBA,9.4,0.2,1.4,2.1,SG,0.1,1989-90,0.9,0.9,BOS,0.333
0.3,0.5,0.7,0.0,0.0,0.3,0.0,27.0,0.0,0.0,0.3,0.333,1.0,0.0,0.0,0.0,3.0,0.0,upshake01,NBA,1.3,0.0,0.0,0.7,SG,0.0,1989-90,0.0,0.0,DAL,0.333
2.1,0.516,4.1,0.1,0.222,0.4,1.1,27.0,0.0,1.0,2.2,0.49,4.5,1.0,0.774,1.3,23.0,0.0,upshake01,NBA,11.0,0.3,1.5,5.6,SG,1.1,1989-90,0.7,1.2,GSW,0.5
2.0,0.48,4.2,0.1,0.241,0.6,1.8,28.0,0.1,0.7,2.2,0.45,4.8,1.1,0.8590000000000001,1.3,48.0,1.0,upshake01,NBA,10.7,0.4,1.6,5.6,SG,0.6,1990-91,0.8,1.1,DAL,0.465
1.4,0.448,3.2,0.3,0.333,1.0,1.0,23.0,0.4,1.6,1.8,0.421,4.2,0.6,0.7140000000000001,0.8,9.0,0.0,uthofja01,NBA,12.8,0.9,0.9,4.4,PF,0.2,2016-17,0.3,2.4,DAL,0.461
1.4,0.426,3.2,0.1,0.375,0.2,1.6,22.0,0.2,0.7,1.5,0.424,3.4,0.8,0.589,1.3,42.0,0.0,uzohbe01,NBA,10.4,0.7,0.7,3.8,PG,0.3,2010-11,0.6,1.5,NJN,0.434
1.9,0.35700000000000004,5.4,0.0,0.0,0.1,3.4,23.0,0.2,2.7,1.9,0.354,5.5,0.6,0.579,1.1,18.0,8.0,uzohbe01,NBA,20.6,1.1,1.7,4.5,PG,0.9,2011-12,1.1,3.7,TOT,0.354
1.0,0.4,2.5,0.0,0.0,0.0,1.0,23.0,0.0,1.0,1.0,0.4,2.5,0.0,0.0,0.0,2.0,0.0,uzohbe01,NBA,6.5,1.0,0.5,2.0,PG,0.5,2011-12,0.0,2.0,CLE,0.4
2.1,0.355,5.8,0.0,0.0,0.1,3.7,23.0,0.2,2.9,2.1,0.35100000000000003,5.9,0.7,0.579,1.2,16.0,8.0,uzohbe01,NBA,22.3,1.1,1.9,4.8,PG,1.0,2011-12,1.2,3.9,TOR,0.35100000000000003
