2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
0.4,0.333,1.2,0.4,0.25,1.6,0.6,24.0,0.0,0.8,0.8,0.28600000000000003,2.8,0.4,1.0,0.4,5.0,0.0,paigema01,NBA,5.6,0.0,0.0,2.4,PG,0.0,2017-18,0.0,0.8,CHO,0.35700000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.3,23.0,0.0,0.0,1.0,0.158,6.3,0.3,0.2,1.7,3.0,0.0,painefr01,BAA,0.0,0.0,1.0,2.3,0,0.0,1948-49,0.0,0.0,PRO,0.0
0.8,0.448,1.8,0.0,0.0,0.0,0.9,21.0,0.0,0.6,0.8,0.439,1.8,0.4,0.595,0.7,53.0,0.0,palacmi01,NBA,7.4,0.3,0.6,2.0,PG,0.4,1999-00,0.8,1.0,VAN,0.439
2.0,0.494,4.0,0.2,0.333,0.6,2.6,22.0,0.0,1.3,2.2,0.472,4.6,1.3,0.848,1.6,58.0,6.0,palacmi01,NBA,19.7,0.4,1.4,5.9,PG,0.8,2000-01,1.4,1.8,BOS,0.494
1.0,0.399,2.5,0.2,0.317,0.6,1.2,23.0,0.1,0.9,1.2,0.383,3.1,0.8,0.73,1.1,69.0,1.0,palacmi01,NBA,11.4,0.2,0.9,3.3,PG-SG,0.4,2001-02,0.6,1.1,TOT,0.414
1.0,0.396,2.5,0.3,0.353,0.8,1.3,23.0,0.1,1.0,1.3,0.385,3.3,0.9,0.706,1.2,41.0,0.0,palacmi01,NBA,12.6,0.2,0.9,3.7,PG,0.5,2001-02,0.6,1.2,BOS,0.43
1.0,0.403,2.6,0.0,0.14300000000000002,0.3,1.0,23.0,0.0,0.7,1.1,0.38,2.8,0.6,0.7829999999999999,0.8,28.0,1.0,palacmi01,NBA,9.7,0.1,0.8,2.8,SG,0.3,2001-02,0.6,0.8,PHO,0.386
1.9,0.439,4.4,0.1,0.21600000000000005,0.5,3.2,24.0,0.2,2.3,2.0,0.418,4.9,0.8,0.747,1.1,80.0,46.0,palacmi01,NBA,24.7,0.6,2.1,5.0,PG,0.9,2002-03,1.6,2.9,CLE,0.428
1.7,0.368,4.6,0.1,0.154,0.4,3.1,25.0,0.2,1.5,1.8,0.349,5.1,0.8,0.662,1.2,59.0,13.0,palacmi01,NBA,20.5,0.3,1.5,4.4,PG,0.7,2003-04,1.5,1.7,TOR,0.35600000000000004
2.2,0.455,4.8,0.0,0.16699999999999998,0.2,3.5,26.0,0.2,1.4,2.2,0.446,4.9,1.4,0.742,1.9,80.0,4.0,palacmi01,NBA,19.2,0.3,1.6,5.8,PG,0.6,2004-05,1.3,1.7,TOR,0.449
2.4,0.439,5.5,0.0,0.063,0.2,2.7,27.0,0.2,1.6,2.4,0.424,5.7,1.4,0.653,2.1,71.0,18.0,palacmi01,NBA,19.4,0.2,1.8,6.2,PG,0.7,2005-06,1.5,1.9,UTA,0.426
0.0,0.0,0.0,0.0,0.0,0.0,0.6,22.0,0.0,0.0,1.9,0.399,4.8,0.8,0.75,1.1,53.0,0.0,palazto01,NBA,9.5,0.0,1.1,4.7,SG,0.0,1954-55,0.0,2.8,BOS,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.7,23.0,0.0,0.0,2.3,0.389,5.9,1.3,0.685,2.0,63.0,0.0,palazto01,NBA,11.2,0.0,1.4,6.0,SF,0.0,1955-56,0.0,2.9,BOS,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8,24.0,0.0,0.0,3.3,0.368,9.1,2.2,0.777,2.8,63.0,0.0,palazto01,NBA,16.1,0.0,1.9,8.8,SF,0.0,1956-57,0.0,4.2,TOT,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4,24.0,0.0,0.0,2.0,0.34700000000000003,5.6,1.1,0.7190000000000001,1.5,21.0,0.0,palazto01,NBA,11.1,0.0,1.1,5.0,SF,0.0,1956-57,0.0,3.6,BOS,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,4.0,0.373,10.8,2.7,0.79,3.4,42.0,0.0,palazto01,NBA,18.6,0.0,2.2,10.7,SF,0.0,1956-57,0.0,4.5,SYR,0.0
