2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
1.5,0.423,3.5,0.0,0.0,0.0,0.2,22.0,0.1,1.6,1.5,0.423,3.5,1.0,0.763,1.3,71,21.0,zidekge01,NBA,12.5,1.0,2.4,4.0,C,0.1,1995-96,0.5,2.6,CHH,0.423
0.9,0.422,2.2,0.0,0.0,0.0,0.3,23.0,0.1,1.0,0.9,0.415,2.3,0.9,0.789,1.1,52,2.0,zidekge01,NBA,7.2,0.7,1.2,2.8,C,0.1,1996-97,0.5,1.7,TOT,0.415
0.9,0.398,2.3,0.0,0.0,0.1,0.3,23.0,0.1,1.1,0.9,0.388,2.4,0.7,0.7809999999999999,0.9,36,2.0,zidekge01,NBA,8.0,0.7,1.2,2.5,C,0.1,1996-97,0.6,1.8,CHH,0.388
1.0,0.485,2.1,0.0,0.0,0.0,0.3,23.0,0.0,0.8,1.0,0.485,2.1,1.3,0.8,1.6,16,0.0,zidekge01,NBA,5.5,0.6,1.1,3.3,C,0.1,1996-97,0.3,1.4,DEN,0.485
0.5,0.222,2.3,0.1,0.5,0.2,0.2,24.0,0.2,1.1,0.6,0.241,2.4,1.2,0.875,1.3,12,0.0,zidekge01,NBA,5.3,0.3,0.8,2.4,C,0.0,1997-98,0.3,1.4,TOT,0.259
0.7,0.267,2.5,0.0,0.0,0.0,0.2,24.0,0.3,1.5,0.7,0.267,2.5,1.7,0.833,2.0,6,0.0,zidekge01,NBA,7.0,0.7,0.8,3.0,C,0.0,1997-98,0.5,2.2,DEN,0.267
0.3,0.16699999999999998,2.0,0.2,0.5,0.3,0.2,24.0,0.0,0.7,0.5,0.214,2.3,0.7,1.0,0.7,6,0.0,zidekge01,NBA,3.7,0.0,0.8,1.8,C,0.0,1997-98,0.2,0.7,SEA,0.25
1.0,0.667,1.5,0.0,0.0,0.0,3.5,24.0,0.0,1.5,1.0,0.667,1.5,0.0,0.0,0.0,2,0.0,zimmede01,NBA,16.0,0.5,2.0,2.0,PG,0.0,2005-06,2.0,2.0,NJN,0.667
0.5,0.32299999999999995,1.6,0.0,0.0,0.0,0.2,20.0,0.3,1.3,0.5,0.32299999999999995,1.6,0.2,0.6,0.3,19,0.0,zimmest01,NBA,5.7,0.6,0.9,1.2,C,0.1,2016-17,0.2,1.8,ORL,0.32299999999999995
1.3,0.451,2.8,0.8,0.333,2.3,0.8,22.0,0.4,2.5,2.0,0.398,5.0,0.7,0.775,0.9,44,18.0,zipsepa01,NBA,19.2,0.3,1.8,5.5,SF,0.3,2016-17,0.9,2.8,CHI,0.473
0.8,0.355,2.3,0.7,0.336,2.0,0.9,23.0,0.3,2.2,1.5,0.34600000000000003,4.3,0.4,0.731,0.5,54,12.0,zipsepa01,NBA,15.3,0.2,1.6,4.0,SF,0.4,2017-18,0.8,2.4,CHI,0.425
1.5,0.731,2.1,0.0,0.0,0.0,0.2,21.0,0.4,1.1,1.5,0.731,2.1,0.7,0.7240000000000001,0.9,32,2.0,zizican01,NBA,6.7,0.8,0.9,3.7,C,0.1,2017-18,0.3,1.9,CLE,0.731
0.1,0.2,0.7,0.0,0.0,0.0,0.1,29.0,0.4,0.7,0.1,0.2,0.7,0.0,0.0,0.0,7,0.0,zoetji01,NBA,4.3,0.4,1.3,0.3,C,0.1,1982-83,0.6,1.1,DET,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.4,22.0,0.0,0.0,0.9,0.363,2.5,0.4,0.556,0.7,53,0.0,zopfbi01,NBA,7.5,0.0,0.6,2.2,PG,0.0,1970-71,0.0,0.9,MIL,0.0
3.3,0.536,6.2,0.0,0.0,0.1,0.8,19.0,0.9,3.1,3.3,0.529,6.3,0.8,0.653,1.3,38,11.0,zubaciv01,NBA,16.0,1.1,1.7,7.5,C,0.4,2016-17,0.8,4.2,LAL,0.529
1.4,0.504,2.8,0.0,0.0,0.0,0.6,20.0,0.3,1.8,1.4,0.5,2.8,0.9,0.765,1.2,43,0.0,zubaciv01,NBA,9.5,1.0,1.1,3.7,C,0.2,2017-18,0.6,2.9,LAL,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.9,29.0,0.0,0.0,1.8,0.303,5.8,1.4,0.706,1.9,56,0.0,zunicma01,BAA,0.0,0.0,3.3,4.9,0,0.0,1948-49,0.0,0.0,WSC,0.0
