2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.4,0.25,1.6,0.6,0.5,1.2,5.0,0.0,barbejo01,NBA,3.8,0.0,0.8,1.4,0,0.0,1956-57,0.0,1.2,STL,0.0
1.8,0.488,3.7,1.2,0.395,3.0,2.4,21.0,0.1,1.4,3.0,0.447,6.7,0.7,0.77,0.9,70.0,46.0,barbole01,NBA,21.4,0.3,2.6,7.9,PG,1.3,2003-04,1.7,1.8,PHO,0.535
1.9,0.544,3.4,0.8,0.3670000000000001,2.2,2.0,22.0,0.1,1.6,2.7,0.475,5.6,0.9,0.797,1.1,63.0,6.0,barbole01,NBA,17.3,0.5,2.0,7.0,PG,0.5,2004-05,1.4,2.1,PHO,0.547
3.3,0.501,6.5,1.5,0.444,3.4,2.8,23.0,0.1,2.1,4.8,0.481,9.9,1.9,0.755,2.6,57.0,11.0,barbole01,NBA,27.9,0.5,2.5,13.1,SG,0.8,2005-06,1.6,2.6,PHO,0.5579999999999999
4.2,0.504,8.4,2.4,0.434,5.5,4.0,24.0,0.2,2.4,6.6,0.476,13.9,2.5,0.845,2.9,80.0,18.0,barbole01,NBA,32.7,0.3,2.6,18.1,SG,1.2,2006-07,1.8,2.7,PHO,0.562
3.8,0.514,7.3,2.0,0.389,5.1,2.6,25.0,0.2,2.3,5.8,0.462,12.5,2.1,0.8220000000000001,2.6,82.0,12.0,barbole01,NBA,29.5,0.5,2.4,15.6,SG,0.9,2007-08,1.4,2.8,PHO,0.5429999999999999
3.9,0.532,7.4,1.3,0.375,3.4,2.3,26.0,0.1,2.1,5.2,0.482,10.8,2.4,0.8809999999999999,2.8,70.0,11.0,barbole01,NBA,24.4,0.5,1.6,14.2,SG,1.2,2008-09,1.3,2.6,PHO,0.542
2.5,0.485,5.2,1.0,0.324,3.1,1.5,27.0,0.3,1.3,3.5,0.425,8.3,1.5,0.877,1.7,44.0,5.0,barbole01,NBA,17.9,0.3,1.6,9.5,PG,0.5,2009-10,1.0,1.6,PHO,0.485
3.8,0.505,7.6,1.2,0.338,3.7,2.1,28.0,0.1,1.5,5.1,0.45,11.3,1.9,0.7959999999999999,2.4,58.0,0.0,barbole01,NBA,24.1,0.2,1.9,13.3,SG,0.9,2010-11,1.4,1.7,TOR,0.505
3.2,0.441,7.3,1.0,0.382,2.7,1.5,29.0,0.1,1.5,4.2,0.425,10.0,1.6,0.815,1.9,64.0,0.0,barbole01,NBA,21.6,0.5,2.1,11.1,SG,0.9,2011-12,1.5,2.0,TOT,0.476
3.8,0.461,8.2,1.0,0.36,2.6,1.5,29.0,0.2,1.4,4.7,0.436,10.8,1.8,0.835,2.2,42.0,0.0,barbole01,NBA,22.5,0.5,2.4,12.2,SG,0.9,2011-12,1.6,1.9,TOR,0.48
2.2,0.387,5.6,1.1,0.424,2.7,1.5,29.0,0.0,1.7,3.3,0.399,8.3,1.1,0.758,1.5,22.0,0.0,barbole01,NBA,19.8,0.5,1.5,8.9,SG,0.9,2011-12,1.2,2.2,IND,0.467
1.6,0.445,3.6,0.4,0.383,1.1,1.4,30.0,0.1,0.9,2.0,0.43,4.7,0.8,0.7559999999999999,1.0,41.0,2.0,barbole01,NBA,12.5,0.2,1.2,5.2,PG,0.4,2012-13,0.5,1.1,BOS,0.477
2.5,0.462,5.3,0.4,0.28,1.3,1.6,31.0,0.2,1.6,2.8,0.4270000000000001,6.6,1.6,0.795,2.0,20.0,0.0,barbole01,NBA,18.4,0.3,1.5,7.5,PG,0.4,2013-14,1.0,1.9,PHO,0.454
2.1,0.511,4.2,0.7,0.384,1.7,1.5,32.0,0.1,1.0,2.8,0.474,5.8,0.9,0.784,1.1,66.0,1.0,barbole01,NBA,14.9,0.3,1.3,7.1,SG,0.6,2014-15,0.7,1.4,GSW,0.53
1.9,0.508,3.8,0.6,0.355,1.6,1.2,33.0,0.1,1.3,2.5,0.462,5.4,0.8,0.8390000000000001,0.9,68.0,0.0,barbole01,NBA,15.9,0.4,1.6,6.4,SG,0.6,2015-16,0.8,1.7,GSW,0.515
2.0,0.466,4.4,0.5,0.35700000000000004,1.5,1.2,34.0,0.1,1.3,2.6,0.439,5.9,0.6,0.889,0.7,67.0,0.0,barbole01,NBA,14.4,0.2,1.2,6.3,SG,0.5,2016-17,0.7,1.6,PHO,0.483
0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,bardost01,NBA,1.0,1.0,0.0,0.0,SG,0.0,1991-92,0.0,1.0,SAS,0.0
0.8,0.321,2.4,0.0,0.16699999999999998,0.3,1.3,24.0,0.1,1.2,0.8,0.306,2.7,0.5,0.706,0.7,23.0,0.0,bardost01,NBA,7.6,0.4,1.2,2.2,SG,0.3,1992-93,0.7,1.6,DAL,0.315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bardost01,0,0.0,0.0,0.0,0.0,0,0.0,1993-94,0.0,0.0,Did Not PlayÂ (other pro leagueâCBA),0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bardost01,0,0.0,0.0,0.0,0.0,0,0.0,1994-95,0.0,0.0,Did Not PlayÂ (other pro leagueâCBA),0.0
1.0,0.474,2.1,0.0,0.0,0.4,1.7,27.0,0.1,2.2,1.0,0.391,2.6,0.4,0.667,0.7,9.0,0.0,bardost01,NBA,13.7,0.2,1.9,2.4,SG,0.4,1995-96,0.6,2.4,DET,0.391
0.7,0.386,1.7,0.2,0.28600000000000003,0.6,0.7,22.0,0.0,0.5,0.8,0.359,2.4,0.5,0.667,0.7,33.0,1.0,bareajo01,NBA,5.8,0.2,0.6,2.4,PG,0.0,2006-07,0.4,0.8,DAL,0.397
1.1,0.431,2.6,0.5,0.389,1.2,1.3,23.0,0.0,1.0,1.6,0.418,3.9,0.6,0.8,0.8,44.0,9.0,bareajo01,NBA,10.5,0.1,1.1,4.3,PG,0.3,2007-08,0.8,1.1,DAL,0.479
2.4,0.474,5.1,0.7,0.35700000000000004,1.9,3.4,24.0,0.1,1.8,3.1,0.442,7.1,0.9,0.753,1.2,79.0,15.0,bareajo01,NBA,20.3,0.5,1.5,7.8,SG,0.5,2008-09,1.3,2.2,DAL,0.491
