,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
27,27,27,1999-12-27,27-168,IND,@,CHI,W (+12),0,22:00,6,10,.600,0,2,.000,0,0,,0,1,1,4,1,0,0,2,12,10.7
28,28,28,1999-12-29,27-170,IND,@,ATL,W (+27),0,17:00,2,7,.286,0,0,,1,1,1.000,0,0,0,4,1,0,2,2,5,1.9
29,29,29,1999-12-30,27-171,IND,,CHH,W (+10),0,23:00,5,12,.417,1,3,.333,4,4,1.000,0,3,3,3,1,0,2,3,15,9.4
30,30,30,2000-01-04,27-176,IND,,NJN,W (+5),0,21:00,1,4,.250,0,0,,2,2,1.000,0,0,0,0,0,0,3,2,4,-2.2
31,31,31,2000-01-06,27-178,IND,@,DEN,W (+15),0,18:00,5,7,.714,1,2,.500,4,4,1.000,2,1,3,4,1,0,0,4,15,16.0
32,32,32,2000-01-08,27-180,IND,@,LAC,L (-13),0,25:00,7,10,.700,1,3,.333,5,5,1.000,0,1,1,1,1,0,1,2,20,16.0
33,33,33,2000-01-09,27-181,IND,@,SAC,L (-3),0,24:00,8,16,.500,1,5,.200,3,3,1.000,0,2,2,8,2,0,0,3,20,19.0
34,34,34,2000-01-12,27-184,IND,,WAS,W (+15),0,20:00,0,4,.000,0,0,,0,0,,1,0,1,7,3,0,1,2,0,4.0
35,35,35,2000-01-14,27-186,IND,,LAL,W (+9),0,21:00,3,9,.333,0,0,,6,6,1.000,1,1,2,6,1,0,0,2,12,12.3
36,36,36,2000-01-15,27-187,IND,@,ORL,W (+7),0,24:00,6,8,.750,0,0,,1,1,1.000,1,1,2,4,0,0,2,3,13,10.4
37,37,37,2000-01-17,27-189,IND,@,MIN,L (-1),0,19:00,2,7,.286,0,0,,0,0,,2,1,3,2,2,0,1,1,4,3.6
38,38,38,2000-01-19,27-191,IND,,MIL,W (+22),0,21:00,5,8,.625,0,1,.000,2,2,1.000,0,1,1,4,1,1,2,4,12,9.6
39,39,39,2000-01-21,27-193,IND,@,WAS,L (-10),0,18:00,2,7,.286,0,0,,2,2,1.000,0,2,2,3,0,0,1,2,6,2.8
40,40,40,2000-01-22,27-194,IND,@,PHI,L (-6),0,21:00,2,8,.250,0,2,.000,3,4,.750,0,0,0,4,0,0,1,3,7,2.4
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
42,41,41,2000-01-24,27-196,IND,@,CHI,L (-1),0,19:00,1,2,.500,0,0,,2,2,1.000,1,2,3,4,0,0,2,2,4,4.3
43,42,42,2000-01-25,27-197,IND,,PHO,W (+6),0,14:00,3,5,.600,0,0,,0,0,,0,0,0,2,2,0,1,5,6,4.1
44,43,43,2000-01-29,27-201,IND,,MIA,W (+10),0,20:00,2,5,.400,1,1,1.000,0,2,.000,0,3,3,2,2,0,0,1,5,5.4
45,44,44,2000-02-01,27-204,IND,,BOS,W (+3),0,25:00,4,6,.667,1,1,1.000,5,8,.625,0,3,3,5,3,0,3,3,14,13.4
46,45,45,2000-02-04,27-207,IND,,SAC,W (+10),0,17:00,4,6,.667,0,0,,4,6,.667,0,2,2,3,0,0,1,1,12,9.9
47,46,46,2000-02-05,27-208,IND,@,ORL,L (-5),0,24:00,1,4,.250,0,2,.000,4,4,1.000,0,4,4,4,0,0,2,5,6,3.6
48,47,47,2000-02-07,27-210,IND,,PHI,W (+25),0,16:00,1,2,.500,0,0,,0,0,,0,1,1,2,0,1,0,4,2,1.8
49,48,48,2000-02-09,27-212,IND,@,BOS,W (+9),0,18:00,3,6,.500,1,2,.500,0,0,,0,2,2,1,0,0,2,3,7,2.1
50,49,49,2000-02-16,27-219,IND,,TOR,W (+8),0,14:00,1,6,.167,0,1,.000,0,0,,0,1,1,3,0,0,1,1,2,-0.8
51,50,50,2000-02-17,27-220,IND,@,MIL,W (+2),0,14:00,1,3,.333,1,1,1.000,3,4,.750,0,2,2,2,0,0,0,3,6,4.7
52,51,51,2000-02-19,27-222,IND,@,NYK,L (-14),0,19:00,3,7,.429,0,1,.000,1,2,.500,0,1,1,3,0,0,1,3,7,3.1
53,52,52,2000-02-21,27-224,IND,,DAL,W (+1),0,25:00,5,9,.556,1,1,1.000,2,2,1.000,0,1,1,5,2,0,1,0,13,13.5
54,53,53,2000-02-23,27-226,IND,@,DET,W (+7),0,17:00,2,3,.667,0,1,.000,0,0,,0,1,1,3,0,0,2,3,4,1.9
55,54,54,2000-02-24,27-227,IND,,CHI,W (+17),0,23:00,3,9,.333,0,1,.000,1,2,.500,0,2,2,4,1,0,0,0,7,5.9
56,55,55,2000-02-26,27-229,IND,,GSW,W (+16),0,22:00,1,5,.200,0,0,,8,8,1.000,0,1,1,2,2,0,2,5,10,6.6
57,56,56,2000-02-29,27-232,IND,,DET,W (+10),0,17:00,2,5,.400,0,1,.000,4,4,1.000,0,1,1,1,0,0,1,0,8,5.3
58,57,57,2000-03-02,27-234,IND,@,PHO,L (-31),0,26:00,7,9,.778,2,2,1.000,4,4,1.000,0,0,0,4,2,0,1,2,20,19.5
59,58,58,2000-03-03,27-235,IND,@,LAL,L (-15),0,16:00,2,2,1.000,0,0,,0,4,.000,0,2,2,4,0,0,2,2,4,2.4
60,59,59,2000-03-05,27-237,IND,@,GSW,W (+19),0,25:00,3,7,.429,0,0,,4,4,1.000,1,3,4,7,6,0,4,1,10,14.4
61,60,60,2000-03-07,27-239,IND,,DEN,W (+1),0,26:00,4,5,.800,0,0,,5,6,.833,0,5,5,0,1,0,1,1,13,11.8
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
63,61,61,2000-03-09,27-241,IND,,POR,W (+8),0,21:00,2,7,.286,0,0,,3,4,.750,0,2,2,2,0,0,1,3,7,2.3
64,62,62,2000-03-10,27-242,IND,@,CLE,W (+3),0,19:00,4,5,.800,0,1,.000,1,2,.500,0,1,1,2,0,0,3,2,9,4.6
65,63,63,2000-03-12,27-244,IND,,MIA,L (-9),0,19:00,2,5,.400,0,1,.000,0,0,,0,3,3,2,1,0,0,5,4,2.6
66,64,64,2000-03-14,27-246,IND,@,DAL,L (-21),0,25:00,9,12,.750,1,2,.500,7,8,.875,0,0,0,5,1,0,0,3,26,24.1
67,65,65,2000-03-15,27-247,IND,@,ATL,W (+6),0,18:00,3,4,.750,0,0,,0,0,,0,1,1,3,0,0,3,4,6,2.2
68,66,66,2000-03-17,27-249,IND,,HOU,W (+9),0,23:00,3,9,.333,0,1,.000,2,2,1.000,0,3,3,2,2,0,3,5,8,2.2
69,67,67,2000-03-18,27-250,IND,,CHH,W (+14),0,22:00,6,9,.667,0,0,,6,6,1.000,0,1,1,1,1,0,2,4,18,12.5
70,68,68,2000-03-21,27-253,IND,,NYK,W (+4),0,21:00,0,3,.000,0,1,.000,0,0,,0,2,2,3,1,0,1,3,0,-0.6
71,69,69,2000-03-23,27-255,IND,,MIL,L (-21),0,24:00,1,6,.167,0,2,.000,2,2,1.000,0,2,2,4,0,0,2,4,4,0.0
72,70,70,2000-03-26,27-258,IND,,PHI,L (-10),0,27:00,5,10,.500,1,2,.500,6,6,1.000,0,1,1,5,0,1,0,4,17,14.9
73,71,71,2000-03-28,27-260,IND,@,NJN,L (-5),0,24:00,6,11,.545,1,1,1.000,0,0,,0,2,2,2,1,0,1,4,13,8.1
74,72,72,2000-03-31,27-263,IND,,MIN,W (+24),0,27:00,12,16,.750,2,3,.667,1,1,1.000,0,3,3,7,0,0,2,2,27,23.6
75,73,73,2000-04-02,27-265,IND,@,TOR,W (+21),0,21:00,4,5,.800,0,1,.000,2,3,.667,0,2,2,5,1,0,2,1,10,10.4
76,74,74,2000-04-05,27-268,IND,,NJN,W (+4),0,20:00,6,7,.857,0,0,,0,0,,1,1,2,2,1,0,2,1,12,10.5
77,75,75,2000-04-07,27-270,IND,,CLE,W (+1),0,24:00,6,13,.462,2,3,.667,2,2,1.000,0,1,1,2,0,0,0,2,16,10.2
78,76,76,2000-04-09,27-272,IND,@,CHH,L (-16),0,19:00,2,8,.250,1,1,1.000,0,0,,0,1,1,3,0,0,2,1,5,0.2
79,77,77,2000-04-10,27-273,IND,@,NYK,L (-2),0,21:00,2,5,.400,0,0,,4,4,1.000,1,3,4,3,1,0,0,4,8,8.4
80,78,78,2000-04-12,27-275,IND,,TOR,W (+4),0,26:00,2,9,.222,2,2,1.000,0,0,,0,0,0,1,0,0,1,3,6,-1.0
81,79,79,2000-04-14,27-277,IND,@,MIA,W (+4),0,22:00,6,10,.600,1,1,1.000,2,2,1.000,0,2,2,2,0,0,0,3,15,11.2
82,80,80,2000-04-16,27-279,IND,@,DET,W (+11),0,22:00,3,6,.500,1,1,1.000,6,10,.600,0,3,3,8,2,0,0,1,13,16.5
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
84,81,81,2000-04-17,27-280,IND,@,PHI,W (+2),0,31:00,2,8,.250,0,1,.000,1,2,.500,1,0,1,3,0,0,3,3,5,-1.6
85,82,82,2000-04-19,27-282,IND,,ATL,W (+19),0,28:00,6,11,.545,2,6,.333,0,0,,0,2,2,5,1,0,5,3,14,7.6
