0,0,1,0,30-167,0,3,31/10/2000,0,0,2,0,0,0,1,0,-3.6,davishu01,14:00,1,MIL,2,0,1,0,3,4,DAL,0,W (+4)
1,1,1,1,34-083,0,1,31/10/2000,1,0.333,3,1,1,1,1,0,2.9,delnevi01,11:00,0,PHO,1,4,1,0,0,1,GSW,0,W (+2)
1,0.25,4,3,26-277,0,3,31/10/2000,5,0.357,14,2,1,2,1,0,7.4,delkto01,38:00:00,0,GSW,2,13,1,2,2,3,PHO,@,L (-2)
2,0.25,8,3,25-128,2,3,31/10/2000,9,0.346,26,5,0.556,9,1,1,13.6,dickemi01,39:00:00,2,SEA,5,25,1,3,2,5,VAN,0,W (+6)
0,0,0,3,32-271,1,3,31/10/2000,2,0.4,5,3,1,3,1,1,9.2,divacvl01,27:00:00,0,CHI,2,7,1,2,0,3,SAC,@,W (+19)
0,0,0,0,23-138,0,1,31/10/2000,2,0.333,6,2,0.667,3,1,0,2.1,doleami01,16:00,2,WAS,2,6,1,0,1,3,ORL,0,W (+11)
1,0.5,2,3,20-176,0,2,31/10/2000,2,0.4,5,5,0.625,8,1,0,6,doolike01,13:00,0,UTA,2,10,1,0,2,2,LAC,@,L (-13)
0,0,0,2,34-046,0,1,31/10/2000,3,0.5,6,2,1,2,1,0,6.2,douglsh01,17:00,1,CLE,3,8,1,0,0,2,NJN,0,L (-4)
0,0,0,3,26-040,0,0,31/10/2000,0,0,1,0,0,0,1,0,0.6,drewbr01,13:00,0,SAC,2,0,1,0,0,0,CHI,0,L (-19)
0,0,0,0,35-252,0,1,31/10/2000,1,1,1,0,0,0,1,1,-0.5,dudlech02,15:00,1,GSW,3,2,1,0,2,2,PHO,@,L (-2)
0,0,0,0,24-189,1,8,31/10/2000,7,0.636,11,2,0.5,4,1,1,9.8,duncati01,29:00:00,2,IND,5,16,1,2,5,10,SAS,0,W (+13)
0,0,0,0,27-260,0,0,31/10/2000,0,0,0,0,0,0,1,0,0,edneyty01,1:00,0,SAS,0,0,1,0,0,0,IND,@,L (-13)
0,0,0,0,35-001,0,0,31/10/2000,1,0.333,3,0,0,0,1,0,-0.5,edwarke01,12:00,0,SEA,2,2,1,1,1,0,VAN,0,W (+6)
2,0.4,5,3,27-332,1,4,31/10/2000,2,0.286,7,1,0.5,2,1,0,4.3,eisleho01,24:00:00,0,MIL,3,7,1,0,1,4,DAL,0,W (+4)
0,0,0,2,25-070,0,2,31/10/2000,0,0,2,0,0,0,1,0,0.5,ekeziob01,7:00,1,ORL,2,0,1,0,0,3,WAS,@,L (-11)
1,1,1,3,21-189,0,1,31/10/2000,4,0.571,7,2,0.5,4,1,1,6.9,elamikh01,27:00:00,0,SAC,1,11,1,1,3,1,CHI,0,L (-19)
0,0,1,1,36-340,0,1,31/10/2000,1,0.333,3,0,0,0,1,1,-0.5,eliema01,10:00,0,GSW,2,2,1,0,1,1,PHO,@,L (-2)
2,0.5,4,2,32-272,0,0,31/10/2000,3,0.429,7,2,1,2,1,1,6.1,elliose01,26:00:00,0,IND,4,10,1,0,0,0,SAS,0,W (+13)
0,0,0,1,30-179,0,0,31/10/2000,3,0.6,5,0,0,0,1,0,2.3,ellisla01,15:00,1,HOU,2,6,1,0,2,1,MIN,@,W (+8)
0,0,0,4,25-154,2,9,31/10/2000,0,0,1,1,0.5,2,1,1,3.8,eschmev01,27:00:00,2,CLE,6,1,1,0,2,11,NJN,0,0
0,0,0,2,38-087,2,10,31/10/2000,1,0.167,6,0,0,0,1,1,0.8,ewingpa01,37:00:00,2,VAN,4,2,1,0,3,12,SEA,@,L (-6)
1,1,1,1,34-014,0,1,31/10/2000,3,0.75,4,5,0.833,6,1,0,10.2,ferryda01,22:00,0,IND,2,12,1,1,1,1,SAS,0,W (+13)
0,0,5,8,27-239,0,6,31/10/2000,10,0.476,21,6,0.75,8,1,1,23.2,finlemi01,42:00:00,3,MIL,2,26,1,2,2,9,DAL,0,W (+4)
2,1,2,0,22-082,0,2,31/10/2000,7,0.538,13,0,0,0,1,0,9.9,fizerma01,24:00:00,2,SAC,2,16,1,1,2,4,CHI,0,L (-19)
0,0,0,1,24-218,0,10,31/10/2000,4,0.444,9,10,0.833,12,1,1,20,fortsda01,31:00:00,8,PHO,2,18,1,0,1,18,GSW,0,W (+2)
0,0,0,1,32-028,0,1,31/10/2000,1,1,1,0,0,0,1,0,2.7,fostegr01,4:00,0,POR,0,2,1,0,0,1,LAL,@,W (+10)
0,0,0,0,23-289,1,0,31/10/2000,0,0,1,0,0,0,1,0,0,fosteje01,10:00,0,SAS,0,0,1,0,0,0,IND,@,L (-13)
1,0.333,3,5,31-099,1,5,31/10/2000,2,0.333,6,1,0.5,2,1,1,6.7,foxri01,27:00:00,0,POR,3,6,1,0,0,5,LAL,@,W (+10)
0,0,0,3,25-236,2,7,31/10/2000,2,0.667,3,0,0,0,1,0,6.8,foylead01,14:00,1,PHO,3,4,1,0,1,8,GSW,0,W (+2)
0,0,1,8,23-253,0,1,31/10/2000,4,0.267,15,7,0.875,8,1,1,10.2,francst01,41:00:00,4,MIN,3,15,1,3,6,5,HOU,0,L (-8)
0,0,0,0,29-321,0,1,31/10/2000,3,0.75,4,1,1,1,1,0,3.9,fundela01,9:00,0,CHI,2,7,1,0,1,1,SAC,@,W (+19)
0,0,0,0,27-014,1,0,31/10/2000,0,0,1,0,0,0,1,0,-1.8,garceru01,2:00,0,GSW,2,0,1,0,1,0,PHO,@,L (-2)
0,0,2,5,24-165,1,9,31/10/2000,12,0.444,27,4,0.8,5,1,1,18.6,garneke01,37:00:00,2,HOU,3,28,1,1,3,11,MIN,@,W (+8)
0,0,0,0,33-339,0,0,31/10/2000,3,0.6,5,0,0,0,1,0,5,garrede01,11:00,1,HOU,1,6,1,1,0,1,MIN,@,W (+8)
3,0.375,8,0,24-069,0,4,31/10/2000,3,0.3,10,1,1,1,1,0,4.5,garripa01,29:00:00,1,WAS,4,10,1,1,1,5,ORL,0,W (+11)
0,0,0,0,33-058,0,9,31/10/2000,4,0.364,11,3,0.333,9,1,0,4.5,gatlich01,28:00:00,3,NJN,2,11,1,0,2,12,CLE,@,W (+4)
1,0.5,2,0,23-063,0,0,31/10/2000,1,0.5,2,0,0,0,1,0,-0.4,georgde01,3:00,0,POR,1,3,1,0,2,0,LAL,@,W (+10)
0,0,0,3,32-159,1,5,31/10/2000,1,0.1,10,1,0.2,5,1,1,0,gillke01,34:00:00,1,CLE,2,3,1,2,1,6,NJN,0,L (-4)
0,0,1,1,35-119,0,6,31/10/2000,2,0.4,5,1,0.5,2,1,1,2.8,grantho01,47:00:00,2,POR,5,5,1,0,1,8,LAL,@,W (+10)
0,0,1,0,22-262,0,0,31/10/2000,0,0,1,0,0,0,1,0,-0.7,guytoaj01,4:00,0,SAC,0,0,1,0,0,0,CHI,0,L (-19)
0,0,1,1,27-100,2,9,31/10/2000,2,0.222,9,3,0.6,5,1,0,5.1,hamda01,28:00:00,4,DAL,3,7,1,0,2,13,MIL,@,L (-4)
1,0.5,2,2,22-260,0,1,31/10/2000,2,0.222,9,2,1,2,1,0,0.8,hamilri01,19:00,0,ORL,1,7,1,0,2,1,WAS,@,L (-11)
1,1,1,6,36-285,2,4,31/10/2000,2,0.667,3,1,0.5,2,1,1,8,harpero01,27:00:00,1,POR,2,6,1,1,4,5,LAL,@,W (+10)
0,0,1,3,24-153,3,2,31/10/2000,7,0.538,13,2,1,2,1,1,13,harprma01,37:00:00,1,NJN,3,16,1,0,1,3,CLE,@,W (+4)
0,0,0,0,20-257,0,0,31/10/2000,0,0,3,1,0.5,2,1,0,-2,harrial01,17:00,1,SAS,3,1,1,0,0,1,IND,@,L (-13)
0,0,0,4,26-274,1,2,31/10/2000,2,0.222,9,0,0,0,1,1,3.6,harriot01,30:00:00,4,SEA,2,4,1,0,1,6,VAN,0,W (+6)
0,0,0,0,30-117,0,1,31/10/2000,0,0,1,0,0,0,1,0,-0.9,harvean01,4:00,1,LAL,3,0,1,0,0,2,POR,0,L (-10)
0,0,0,0,34-032,0,1,31/10/2000,0,0,0,0,0,0,1,0,0.3,hawkihe01,6:00,0,ATL,0,0,1,0,0,1,CHH,@,W (+24)
0,0,0,2,27-334,1,1,31/10/2000,9,0.818,11,5,0.556,9,1,1,17.8,hendeal01,36:00:00,1,CHH,4,23,1,3,4,2,ATL,0,L (-24)
0,0,0,1,25-234,0,0,31/10/2000,0,0,0,0,0,0,1,0,0.7,hendece02,6:00,0,NJN,0,0,1,0,0,0,CLE,@,W (+4)
0,0,0,10,28-026,1,5,31/10/2000,3,0.5,6,3,0.6,5,1,1,10.2,hillgr01,33:00:00,0,WAS,3,9,1,2,5,5,ORL,0,W (+11)
0,0,0,0,32-226,2,2,31/10/2000,3,0.6,5,0,0,0,1,1,1.9,hillty01,22:00,2,NYK,3,6,1,0,4,4,PHI,@,W (+29)
2,0.667,3,1,28-016,0,5,31/10/2000,2,0.5,4,4,1,4,1,0,10.8,hoibefr01,29:00:00,0,SAC,1,10,1,3,2,5,CHI,0,L (-19)
1,0.333,3,2,29-194,0,1,31/10/2000,7,0.467,15,6,0.857,7,1,1,13.4,houstal01,32:00:00,0,PHI,3,21,1,2,2,1,NYK,0,L (-29)
0,0,0,3,27-267,0,7,31/10/2000,5,0.455,11,2,1,2,1,1,6.7,howarju01,35:00:00,2,ORL,3,12,1,1,5,9,WAS,@,L (-11)
0,0,1,1,24-232,0,0,31/10/2000,0,0,2,2,1,2,1,0,1.9,hudsotr01,5:00,0,WAS,1,2,1,1,0,0,ORL,0,W (+11)
2,0.667,3,5,21-282,0,4,31/10/2000,6,0.3,20,3,0.75,4,1,1,3,hughela01,40:00:00,1,PHO,6,17,1,2,7,5,GSW,0,W (+2)
3,0.429,7,2,29-333,0,3,31/10/2000,4,0.444,9,1,0.5,2,1,0,8.9,hunteli01,31:00:00,1,DAL,5,12,1,2,1,4,MIL,@,L (-4)
0,0,0,0,25-148,1,2,31/10/2000,0,0,4,0,0,0,1,1,-4.8,ilgauzy01,12:00,1,NJN,5,0,1,0,2,3,CLE,@,W (+4)
2,0.5,4,9,25-146,0,5,31/10/2000,5,0.313,16,13,0.929,14,1,1,21.1,iversal01,38:00:00,1,NYK,2,25,1,0,2,6,PHI,@,W (+29)
1,0.333,3,6,27-232,0,4,31/10/2000,5,0.556,9,3,1,3,1,1,16.5,jacksbo01,36:00:00,0,CHI,4,14,1,4,1,4,SAC,@,W (+19)
0,0,1,2,30-017,1,4,31/10/2000,4,0.2,20,2,1,2,1,1,3.4,jacksji01,36:00:00,3,CHH,4,10,1,2,0,7,ATL,0,L (-24)
0,0,2,12,35-213,2,3,31/10/2000,1,0.2,5,0,0,0,1,1,9.3,jacksma01,30:00:00,1,DET,0,2,1,1,2,4,TOR,0,L (-9)
2,0.667,3,1,22-209,1,2,31/10/2000,6,0.6,10,1,0.5,2,1,1,9.5,jacksst02,23:00,1,CLE,3,15,1,2,4,3,NJN,0,L (-4)
0,0,0,0,25-101,0,0,31/10/2000,0,0,0,0,0,0,1,0,0,jacobsa01,1:00,0,HOU,0,0,1,0,0,0,MIN,@,W (+8)
0,0,0,0,23-310,0,0,31/10/2000,0,0,0,0,0,0,1,0,0,jamesti01,4:00,0,ATL,0,0,1,0,0,0,CHH,@,W (+24)
0,0,0,1,24-141,0,6,31/10/2000,4,0.444,9,5,0.625,8,1,1,5.4,jamisan01,28:00:00,0,PHO,3,13,1,1,4,6,GSW,0,W (+2)
0,0,0,2,26-029,0,1,31/10/2000,0,0,1,0,0,0,1,0,-1.6,johnsan02,17:00,0,CHH,4,0,1,0,1,1,ATL,0,L (-24)
0,0,0,2,35-220,0,0,31/10/2000,2,0.5,4,0,0,0,1,1,2.7,johnsav01,19:00,1,IND,1,4,1,1,2,1,SAS,0,W (+13)
0,0,0,0,20-179,0,0,31/10/2000,0,0,1,0,0,0,1,0,-1.9,johnsde03,6:00,0,CHH,3,0,1,1,1,0,ATL,0,L (-24)
0,0,0,0,32-315,1,3,31/10/2000,3,0.75,4,0,0,0,1,1,3.6,johnser02,18:00,2,DAL,2,6,1,0,3,5,MIL,@,L (-4)
0,0,0,3,31-231,0,5,31/10/2000,3,0.6,5,0,0,1,1,1,5.9,johnsla02,26:00:00,2,PHI,1,6,1,0,2,7,NYK,0,L (-29)
1,0.5,2,1,24-067,0,1,31/10/2000,1,0.25,4,0,0,0,1,0,2.3,jonesda01,7:00,1,SEA,0,3,1,0,0,2,VAN,0,W (+6)
0,0,0,0,21-264,0,0,31/10/2000,0,0,0,0,0,0,1,0,-0.4,jonesju01,6:00,0,NYK,1,0,1,0,0,0,PHI,@,W (+29)
0,0,0,0,30-136,0,1,31/10/2000,2,1,2,0,0,0,1,0,2.3,jonespo01,6:00,0,ORL,1,4,1,0,1,1,WAS,@,L (-11)
0,0,0,0,30-252,0,0,31/10/2000,1,1,1,1,1,1,1,0,2.7,keefead01,4:00,0,PHO,0,3,1,0,0,0,GSW,0,W (+2)
0,0,0,0,30-340,0,2,31/10/2000,2,0.222,9,0,0,0,1,0,-2.5,kempsh01,12:00,0,LAL,4,4,1,1,1,2,POR,0,L (-10)
0,0,0,2,35-034,0,2,31/10/2000,2,1,2,0,0,0,1,0,4,kerrst01,9:00,0,IND,1,4,1,0,1,2,SAS,0,W (+13)
1,0.2,5,11,27-222,0,9,31/10/2000,8,0.471,17,7,0.875,8,1,1,24.4,kiddja01,45:00:00,1,GSW,4,24,1,5,5,10,PHO,@,L (-2)
0,0,0,1,27-341,0,3,31/10/2000,3,1,3,0,0,0,1,0,5.9,kingge02,13:00,0,ORL,2,6,1,0,0,3,WAS,@,L (-11)
0,0,0,0,26-048,0,2,31/10/2000,0,0,2,0,0,0,1,0,-0.9,knightr01,8:00,1,PHI,2,0,1,0,0,3,NYK,0,L (-29)
1,1,1,3,32-043,0,3,31/10/2000,10,0.833,12,2,0.5,4,1,0,24.1,kukocto01,22:00,1,NYK,1,23,1,4,1,4,PHI,@,W (+29)
0,0,0,2,31-075,1,1,31/10/2000,2,0.222,9,1,0.5,2,1,1,0.8,laettch01,19:00,3,MIL,2,5,1,1,3,4,DAL,0,W (+4)
0,0,0,2,23-127,1,1,31/10/2000,0,0,1,0,0,0,1,0,-2.9,lewisqu01,13:00,0,LAC,4,0,1,0,3,1,UTA,0,W (+13)
2,0.4,5,1,21-084,0,4,31/10/2000,3,0.3,10,3,0.75,4,1,1,3.4,lewisra02,34:00:00,1,VAN,5,11,1,1,3,5,SEA,0,0
0,0,0,1,34-233,0,1,31/10/2000,2,0.4,5,1,0.5,2,1,0,4.5,longgr01,16:00,4,SEA,3,5,1,0,0,5,VAN,0,W (+6)
1,1,1,1,25-317,0,2,31/10/2000,7,0.7,10,1,1,1,1,1,12.5,lopezfe01,29:00:00,0,ORL,4,16,1,3,2,2,WAS,@,L (-11)
0,0,1,2,23-181,0,0,31/10/2000,2,0.5,4,0,0,0,1,0,3.1,luety01,11:00,1,POR,0,4,1,0,1,1,LAL,@,W (+10)
0,0,0,3,30-058,0,8,31/10/2000,3,0.75,4,3,1,3,1,1,14.8,lynchge01,29:00:00,3,NYK,3,9,1,2,0,11,PHI,0,0
0,0,0,0,24-278,0,2,31/10/2000,3,0.6,5,1,0.25,4,1,0,4.7,maccuto01,8:00,0,NYK,1,7,1,1,0,2,PHI,@,W (+29)
0,0,0,0,24-277,0,0,31/10/2000,0,0,0,0,0,0,1,0,0,madsema01,1:00,0,POR,0,0,1,0,0,0,LAL,@,W (+10)
1,0.5,2,1,20-354,0,2,31/10/2000,6,0.545,11,2,1,2,1,0,11.3,maggeco01,16:00,3,UTA,2,15,1,0,1,5,LAC,@,L (-13)
0,0,0,0,22-163,0,1,31/10/2000,1,1,1,2,1,2,1,0,3.9,magloja01,4:00,1,ATL,2,4,1,0,0,2,CHH,@,W (+24)
0,0,0,5,37-099,2,4,31/10/2000,15,0.625,24,4,0.667,6,1,1,31.1,malonka01,37:00:00,2,LAC,2,34,1,3,1,6,UTA,0,W (+13)
1,1,1,0,28-330,0,0,31/10/2000,1,0.5,2,0,0,0,1,0,0.6,malonma01,9:00,0,CHH,1,3,1,0,1,0,ATL,0,L (-24)
0,0,0,0,34-167,0,2,31/10/2000,4,0.571,7,0,0,1,1,0,2.4,mannida01,13:00,1,LAC,3,8,1,0,2,3,UTA,0,W (+13)
0,0,5,9,23-254,0,4,31/10/2000,3,0.176,17,3,0.75,4,1,1,5,marbust01,40:00:00,2,CLE,2,9,1,1,2,6,NJN,0,L (-4)
2,0.4,5,1,22-177,1,4,31/10/2000,6,0.375,16,2,1,2,1,1,8,mariosh01,28:00:00,2,GSW,3,16,1,1,3,6,PHO,@,L (-2)
0,0,1,1,27-166,0,1,31/10/2000,2,0.286,7,0,0,0,1,0,0.4,marshdo01,16:00,1,LAC,3,4,1,0,0,2,UTA,0,W (+13)
0,0,1,1,29-239,0,0,31/10/2000,1,0.333,3,2,1,2,1,0,2.2,martida01,7:00,0,CHI,2,4,1,0,0,0,SAC,@,W (+19)
0,0,0,2,22-306,1,6,31/10/2000,4,0.25,16,2,1,2,1,1,3.6,martike01,30:00:00,1,CLE,6,10,1,1,0,7,NJN,0,L (-4)
2,0.4,5,3,27-337,0,5,31/10/2000,8,0.5,16,5,0.625,8,1,1,14.5,mashbja01,31:00:00,1,ATL,4,23,1,1,3,6,CHH,@,W (+24)
0,0,3,2,23-020,1,2,31/10/2000,3,0.333,9,1,0.5,2,1,1,3.3,masonde01,17:00,3,VAN,5,7,1,0,1,5,SEA,@,L (-6)
0,0,3,1,35-049,0,1,31/10/2000,0,0,4,0,0,0,1,0,-5.8,maxweve01,22:00,0,NYK,5,0,1,0,2,1,PHI,@,W (+29)
0,0,0,1,22-330,0,1,31/10/2000,0,0,0,0,0,0,1,0,1,mccoyje01,5:00,0,VAN,0,0,1,0,0,1,SEA,@,L (-6)
2,0.5,4,4,21-160,3,11,31/10/2000,11,0.44,25,8,0.727,11,1,1,25.6,mcgratr01,46:00:00,1,WAS,0,32,1,1,2,12,ORL,0,W (+11)
0,0,0,0,28-093,0,0,31/10/2000,1,0.5,2,1,0.5,2,1,0,2.8,mcilvji01,11:00,0,CLE,2,3,1,2,0,0,NJN,0,L (-4)
0,0,1,7,26-009,0,2,31/10/2000,9,0.75,12,2,1,2,1,1,17.2,mcinnje01,35:00:00,1,UTA,3,20,1,0,3,3,LAC,@,L (-13)
0,0,2,0,34-021,0,2,31/10/2000,1,0.333,3,0,0,0,1,0,-1.1,mckeyde01,16:00,0,SAS,5,2,1,1,1,2,IND,0,0
0,0,0,1,28-029,0,2,31/10/2000,4,0.667,6,0,0,0,1,0,4.9,mckieaa01,26:00:00,0,NYK,2,8,1,0,1,2,PHI,@,W (+29)
