3P,3P%,3PA,AST,Age,BLK,DRB,Date,FG,FG%,FGA,FT,FT%,FTA,G,GS,GmSc,Id,MP,ORB,Opp,PF,PTS,Rk,STL,TOV,TRB,Tm,Unnamed: 5,Unnamed: 7
1,0.333,3,5,24-345,0,0,06/01/2002,10,0.455,22,3,1,3,32,1,9.2,cartevi01,36:00:00,3,LAL,5,24,32,1,8,3,TOR,0,L (-20)
0,0,0,0,24-345,1,5,27/12/2001,2,0.5,4,3,0.6,5,31,1,8.4,fosteje01,21:00,4,WAS,2,7,31,0,0,9,IND,0,W (+27)
0,0,2,12,24-345,0,3,31/01/2002,8,0.444,18,6,1,6,45,1,20,marbust01,45:00:00,1,POR,4,22,45,1,2,4,PHO,@,L (-8)
0,0,1,7,24-345,0,5,13/02/2002,6,0.462,13,2,1,2,50,1,11.3,szczewa02,44:00:00,0,PHO,1,14,50,0,2,5,MIN,0,W (+15)
0,0,0,1,24-345,1,3,12/01/2002,2,0.5,4,1,0.5,2,33,0,3.8,traylro01,18:00,3,DET,3,5,33,0,2,6,CHH,@,L (-28)
0,0,0,2,24-346,0,1,14/04/2002,1,0.25,4,2,1,2,70,0,3.3,luety01,18:00,0,IND,0,4,70,0,0,1,WAS,0,L (-6)
0,0,2,10,24-346,1,6,01/02/2002,5,0.278,18,10,0.714,14,46,1,16,marbust01,42:00:00,1,GSW,0,20,46,1,3,7,PHO,0,W (+6)
0,0,0,5,24-347,1,9,23/11/2001,21,0.7,30,8,1,8,12,1,46,abdursh01,45:00:00,3,DET,1,50,12,2,2,12,ATL,0,W (+7)
0,0,0,0,24-347,0,0,09/04/2002,0,0,4,2,1,2,52,1,-3.6,alexaco02,14:00,0,NJN,2,2,52,0,2,0,WAS,@,L (-13)
1,0.25,4,3,24-347,1,2,08/01/2002,14,0.5,28,2,0.5,4,33,1,17,cartevi01,42:00:00,2,MEM,5,31,33,1,3,4,TOR,@,L (-3)
0,0,0,0,24-347,1,4,29/12/2001,0,0,1,0,0,0,32,1,2.2,fosteje01,19:00,2,NJN,1,0,32,1,1,6,IND,@,L (-5)
2,0.333,6,3,24-347,1,6,26/12/2001,6,0.316,19,4,1,4,27,1,12.8,poseyja01,41:00:00,1,MIN,4,18,27,3,1,7,DEN,0,L (-3)
1,0.5,2,6,24-347,0,4,15/02/2002,7,0.5,14,3,0.5,6,51,1,13,szczewa02,38:00:00,0,DEN,3,18,51,0,1,4,MIN,0,L (-1)
1,0.5,2,3,24-347,0,1,30/11/2001,3,0.5,6,3,1,3,14,1,9.7,torreos01,26:00:00,1,MEM,1,10,14,0,0,2,HOU,@,L (-17)
0,0,0,0,24-348,2,11,24/11/2001,8,0.444,18,7,0.778,9,13,1,16.8,abdursh01,40:00:00,3,MIL,2,23,13,0,2,14,ATL,@,L (-7)
1,1,1,4,24-348,0,1,10/04/2002,6,0.6,10,3,1,3,53,1,13.9,alexaco02,37:00:00,2,PHI,5,16,53,0,0,3,WAS,0,W (+13)
1,0.5,2,1,24-348,1,6,09/01/2002,7,0.333,21,4,1,4,34,1,9.2,cartevi01,38:00:00,1,CHI,2,19,34,1,2,7,TOR,@,W (+12)
1,1,1,7,24-348,0,4,04/02/2002,7,0.5,14,18,0.818,22,28,1,26.9,francst01,45:00:00,2,UTA,0,33,28,0,5,6,HOU,0,W (+7)
1,1,1,8,24-348,0,2,16/04/2002,3,0.429,7,2,1,2,71,0,8.7,luety01,24:00:00,0,NYK,2,9,71,0,2,2,WAS,0,W (+4)
2,0.333,6,7,24-348,0,3,03/02/2002,4,0.25,16,4,0.667,6,47,1,7.7,marbust01,41:00:00,3,GSW,2,14,47,1,4,6,PHO,@,W (+1)
3,0.5,6,1,24-348,1,0,01/12/2001,9,0.563,16,0,0,0,15,1,11.9,torreos01,40:00:00,3,SAS,5,21,15,1,4,3,HOU,0,L (-10)
0,0,0,2,24-348,1,6,15/01/2002,0,0,2,2,0.5,4,34,0,2.4,traylro01,18:00,1,CHI,5,2,34,1,1,7,CHH,@,W (+8)
0,0,0,0,24-349,0,3,31/12/2001,1,0.333,3,1,0.5,2,33,1,1.5,fosteje01,15:00,1,MIA,5,3,33,1,0,4,IND,0,L (-2)
2,0.4,5,1,24-349,0,4,28/12/2001,3,0.25,12,4,1,4,28,1,5.9,poseyja01,33:00:00,2,PHI,3,12,28,1,2,6,DEN,0,W (+3)
0,0,1,6,24-349,0,1,17/02/2002,8,0.571,14,6,1,6,52,1,17.8,szczewa02,35:00:00,1,MIA,2,22,52,3,5,2,MIN,0,W (+13)
1,0.25,4,4,24-350,0,7,26/11/2001,10,0.556,18,5,0.833,6,14,1,18.2,abdursh01,42:00:00,3,NYK,2,26,14,0,5,10,ATL,@,L (-5)
0,0,0,2,24-350,0,3,12/04/2002,9,0.6,15,2,1,2,54,1,16.7,alexaco02,31:00:00,1,PHI,1,20,54,3,2,4,WAS,@,L (-9)
2,0.286,7,8,24-350,1,8,11/01/2002,6,0.24,25,2,0.667,3,35,1,9.1,cartevi01,46:00:00,1,ATL,2,16,35,1,1,9,TOR,0,W (+3)
1,1,1,10,24-350,0,4,06/02/2002,10,0.455,22,4,1,4,29,1,20,francst01,45:00:00,2,CLE,3,25,29,0,2,6,HOU,@,L (-2)
1,0.333,3,2,24-350,0,4,29/12/2001,2,0.286,7,0,0,0,29,1,3.9,poseyja01,24:00:00,0,PHO,4,5,29,4,2,4,DEN,@,L (-17)
2,0.667,3,1,24-350,0,1,03/12/2001,4,0.8,5,1,1,1,16,0,11.4,torreos01,18:00,1,NYK,1,11,16,1,0,2,HOU,@,L (-3)
0,0,0,1,24-350,1,0,17/01/2002,0,0,1,0,0,2,35,0,-2.3,traylro01,11:00,0,PHI,3,0,35,0,1,0,CHH,0,L (-5)
0,0,0,0,24-351,0,0,17/03/2002,0,0,1,0,0,0,45,0,-0.7,bowdlca01,2:00,0,IND,0,0,45,0,0,0,ATL,@,L (-17)
0,0,2,12,24-351,0,5,06/02/2002,6,0.333,18,4,1,4,48,1,12.8,marbust01,39:00:00,1,SEA,4,16,48,1,3,6,PHO,@,L (-11)
3,0.6,5,5,24-351,0,4,19/02/2002,12,0.632,19,4,1,4,53,1,24,szczewa02,45:00:00,0,DAL,3,31,53,2,4,4,MIN,@,W (+17)
1,0.25,4,1,24-351,0,2,04/12/2001,2,0.2,10,0,0,2,17,0,-1.7,torreos01,25:00:00,0,CHI,0,5,17,1,2,2,HOU,@,L (-28)
0,0,0,3,24-352,3,8,28/11/2001,5,0.333,15,10,0.769,13,15,1,13.3,abdursh01,42:00:00,0,NYK,4,20,15,1,3,8,ATL,0,L (-5)
0,0,1,0,24-352,1,1,14/04/2002,3,0.273,11,5,0.625,8,55,1,4.2,alexaco02,29:00:00,1,IND,2,11,55,2,2,2,WAS,0,L (-6)
3,0.5,6,2,24-352,0,3,13/01/2002,14,0.467,30,0,0,0,36,1,17.4,cartevi01,40:00:00,3,LAC,4,31,36,0,1,6,TOR,0,L (-7)
0,0,2,2,24-352,0,2,13/02/2002,8,0.615,13,3,1,3,46,0,13.3,thomati01,31:00:00,0,CLE,2,19,46,1,2,2,MIL,0,L (-8)
0,0,0,0,24-352,0,2,19/01/2002,0,0,0,0,0,0,36,0,-1.2,traylro01,6:00,0,TOR,2,0,36,0,1,2,CHH,0,L (-2)
0,0,1,3,24-353,3,11,29/11/2001,7,0.583,12,5,0.833,6,16,1,18.4,abdursh01,41:00:00,1,CLE,2,19,16,0,2,12,ATL,@,W (+9)
0,0,0,1,24-353,1,3,04/01/2002,7,0.636,11,0,0,0,34,1,14.2,fosteje01,32:00:00,4,SAS,5,14,34,3,1,7,IND,@,W (+10)
0,0,0,5,24-353,0,5,21/02/2002,6,0.4,15,1,0.5,2,54,1,7.9,szczewa02,41:00:00,2,HOU,0,13,54,0,3,7,MIN,@,L (-6)
0,0,4,3,24-353,1,3,06/12/2001,2,0.25,8,5,1,5,18,0,7.9,torreos01,21:00,2,WAS,1,9,18,0,1,5,HOU,0,L (-3)
1,1,1,3,24-354,1,3,16/04/2002,7,0.5,14,5,0.833,6,56,1,15.1,alexaco02,38:00:00,2,NYK,4,20,56,1,2,5,WAS,0,W (+4)
1,0.2,5,2,24-354,0,5,15/01/2002,10,0.476,21,3,0.6,5,37,1,14.2,cartevi01,38:00:00,4,DET,5,24,37,2,4,9,TOR,@,W (+2)
0,0,0,0,24-354,0,5,05/01/2002,4,0.5,8,0,0,0,35,1,8.4,fosteje01,31:00:00,3,HOU,3,8,35,3,1,8,IND,@,W (+2)
1,0.5,2,2,24-354,1,4,02/01/2002,2,0.333,6,0,0,0,30,1,4,poseyja01,29:00:00,1,LAL,4,5,30,1,1,5,DEN,0,L (-1)
1,0.333,3,0,24-354,0,3,15/02/2002,3,0.375,8,4,1,4,47,0,1.9,thomati01,33:00:00,0,MIA,4,11,47,2,6,3,MIL,0,L (-2)
0,0,0,2,24-354,0,6,21/01/2002,2,0.222,9,0,0,0,37,0,0.2,traylro01,29:00:00,1,NYK,3,4,37,2,3,7,CHH,@,W (+43)
1,1,1,3,24-355,0,5,01/12/2001,6,0.429,14,9,0.818,11,17,1,15.9,abdursh01,39:00:00,1,TOR,3,22,17,2,3,6,ATL,0,L (-1)
0,0,0,0,24-355,0,0,21/03/2002,0,0,2,0,0,0,46,0,-0.4,bowdlca01,4:00,0,NYK,0,0,46,1,0,0,ATL,0,W (+29)
3,0.75,4,5,24-355,3,2,16/01/2002,12,0.632,19,2,0.4,5,38,1,24.7,cartevi01,42:00:00,0,HOU,2,29,38,1,1,2,TOR,0,W (+6)
2,0.667,3,4,24-355,0,2,23/02/2002,3,0.333,9,6,1,6,55,1,10.5,szczewa02,32:00:00,0,SAS,2,14,55,1,2,2,MIN,@,W (+24)
0,0,0,1,24-355,0,0,08/12/2001,1,1,1,0,0,0,19,0,1.4,torreos01,7:00,0,MIN,0,2,19,0,1,0,HOU,@,L (-10)
4,0.5,8,1,24-356,3,10,04/01/2002,10,0.417,24,4,1,4,31,1,18.1,poseyja01,44:00:00,3,LAC,5,28,31,1,4,13,DEN,0,L (-2)
1,0.5,2,3,24-356,1,3,17/02/2002,3,0.375,8,8,1,8,48,0,14.2,thomati01,26:00:00,3,TOR,3,15,48,1,2,6,MIL,@,W (+5)
1,0.5,2,1,24-356,0,3,09/12/2001,4,0.667,6,7,0.778,9,20,0,14.2,torreos01,18:00,0,DET,0,16,20,1,1,3,HOU,@,L (-28)
0,0,0,1,24-357,0,0,23/03/2002,1,1,1,0,0,0,47,0,2.4,bowdlca01,5:00,0,CHI,0,2,47,0,0,0,ATL,0,W (+16)
0,0,4,2,24-357,0,5,18/01/2002,10,0.455,22,3,0.75,4,39,1,11,cartevi01,41:00:00,1,NJN,2,23,39,3,6,6,TOR,0,W (+12)
0,0,2,5,24-357,0,4,12/02/2002,7,0.583,12,0,0,0,49,1,9.7,marbust01,32:00:00,0,DET,1,14,49,0,3,4,PHO,@,W (+28)
3,0.6,5,2,24-357,0,1,25/02/2002,8,0.471,17,5,1,5,56,1,15.7,szczewa02,46:00:00,1,CHH,0,24,56,0,2,2,MIN,@,W (+5)
3,0.375,8,0,24-357,1,2,18/02/2002,6,0.545,11,4,1,4,49,0,13,thomati01,28:00:00,0,CHH,5,19,49,1,1,2,MIL,0,L (-9)
4,0.4,10,3,24-358,1,1,19/01/2002,12,0.429,28,6,0.857,7,40,1,18.9,cartevi01,37:00:00,2,CHH,6,34,40,1,3,3,TOR,@,W (+2)
0,0,0,0,24-358,0,3,09/01/2002,3,0.375,8,2,0.667,3,36,1,5.3,fosteje01,18:00,4,LAL,4,8,36,0,0,7,IND,0,L (-19)
1,0.2,5,11,24-358,0,5,13/02/2002,6,0.429,14,2,0.667,3,50,1,11.8,marbust01,42:00:00,0,MIN,4,15,50,0,3,5,PHO,@,L (-15)
4,1,4,2,24-358,0,4,11/12/2001,10,0.909,11,4,0.8,5,21,0,24.8,torreos01,43:00:00,1,CLE,1,28,21,0,2,5,HOU,0,L (-5)
0,0,2,2,24-359,1,8,05/12/2001,7,0.438,16,4,1,4,18,1,12.9,abdursh01,44:00:00,4,SAS,5,18,18,3,5,12,ATL,0,L (-8)
0,0,4,1,24-359,2,6,07/01/2002,4,0.333,12,2,1,2,32,1,7.8,poseyja01,36:00:00,1,CHH,0,10,32,1,1,7,DEN,@,L (-14)
1,0.5,2,3,24-359,0,1,27/02/2002,4,0.4,10,5,1,5,57,1,10.1,szczewa02,36:00:00,1,LAL,4,14,57,1,1,2,MIN,0,W (+11)
1,0.5,2,1,24-359,0,1,20/02/2002,3,0.429,7,0,0,0,50,0,2.9,thomati01,15:00,0,HOU,1,7,50,1,2,1,MIL,0,W (+39)
0,0,0,0,24-360,0,0,26/03/2002,0,0,2,0,0,0,48,0,0,bowdlca01,4:00,2,NJN,0,0,48,0,0,2,ATL,0,W (+26)
1,0.143,7,4,24-360,0,3,21/01/2002,10,0.385,26,5,1,5,41,1,14.8,cartevi01,43:00:00,3,BOS,2,26,41,2,4,6,TOR,@,L (-9)
0,0,0,1,24-360,1,3,11/01/2002,2,0.4,5,4,0.8,5,37,1,7.5,fosteje01,22:00,3,CHI,2,8,37,0,1,6,IND,0,W (+7)
2,0.4,5,6,24-360,0,4,16/02/2002,10,0.435,23,5,0.625,8,30,1,11.1,francst01,48:00:00,0,ORL,5,27,30,0,6,4,HOU,0,L (-9)
0,0,3,6,24-360,0,1,15/02/2002,11,0.55,20,8,0.8,10,51,1,25.4,marbust01,36:00:00,3,WAS,2,30,51,2,2,4,PHO,0,L (-1)
1,0.2,5,2,24-360,0,14,08/01/2002,3,0.231,13,1,0.5,2,33,1,4.7,poseyja01,45:00:00,2,DAL,5,8,33,2,2,16,DEN,@,L (-1)
2,0.286,7,1,24-360,0,4,13/12/2001,7,0.389,18,8,1,8,22,1,16.4,torreos01,43:00:00,3,IND,2,24,22,0,1,7,HOU,@,L (-2)
0,0,0,0,24-361,0,3,07/12/2001,2,0.667,3,2,0.667,3,19,1,5.2,abdursh01,10:00,0,ORL,0,6,19,0,0,3,ATL,@,L (-35)
0,0,2,1,24-361,0,4,12/01/2002,2,0.25,8,0,0,0,38,1,5.8,fosteje01,27:00:00,5,DAL,2,4,38,3,1,9,IND,@,L (-9)
3,0.5,6,3,24-361,0,2,01/03/2002,9,0.45,20,0,0,0,58,1,10.2,szczewa02,45:00:00,1,SAS,2,21,58,0,3,3,MIN,0,L (-8)
2,0.4,5,2,24-361,0,0,22/02/2002,4,0.444,9,0,0,0,51,0,3.5,thomati01,22:00,0,GSW,3,10,51,0,2,0,MIL,0,W (+4)
0,0,0,1,24-362,0,2,08/12/2001,1,0.333,3,0,0,0,20,1,1.3,abdursh01,7:00,1,ORL,0,2,20,0,1,3,ATL,0,W (+3)
1,0.143,7,6,24-362,1,3,23/01/2002,6,0.261,23,5,0.833,6,42,1,6.5,cartevi01,48:00:00,4,NYK,5,18,42,1,5,7,TOR,0,L (-4)
3,1,3,4,24-362,0,8,18/02/2002,8,0.5,16,1,0.333,3,31,1,8.5,francst01,42:00:00,1,WAS,4,20,31,0,7,9,HOU,@,W (+13)
0,0,0,2,24-362,0,0,17/02/2002,0,0,2,0,0,0,52,0,0.9,marbust01,14:00,1,DAL,2,0,52,1,0,1,PHO,0,L (-13)
0,0,3,7,24-362,1,5,10/01/2002,2,0.286,7,0,0,0,34,1,3.5,poseyja01,39:00:00,1,CLE,3,4,34,1,4,6,DEN,0,W (+5)
1,0.5,2,3,24-362,0,3,02/03/2002,6,0.545,11,4,0.8,5,59,1,12.8,szczewa02,29:00:00,1,UTA,3,17,59,2,3,4,MIN,@,W (+11)
1,0.2,5,0,24-362,0,3,15/12/2001,4,0.333,12,3,0.6,5,23,1,3.6,torreos01,46:00:00,1,MIA,1,12,23,0,2,4,HOU,0,L (-3)
0,0,0,0,24-363,0,0,29/03/2002,2,0.667,3,0,0,0,49,0,3.7,bowdlca01,7:00,2,MIA,1,4,49,0,0,2,ATL,@,L (-12)
1,0.333,3,0,24-363,0,5,24/02/2002,3,0.333,9,0,0,0,52,0,2.9,thomati01,24:00:00,1,DET,3,7,52,1,1,6,MIL,0,W (+7)
2,0.4,5,3,24-364,0,4,25/01/2002,8,0.364,22,1,1,1,43,1,11.4,cartevi01,32:00:00,1,MIN,1,19,43,2,1,5,TOR,0,W (+7)
0,0,0,1,24-364,1,6,15/01/2002,4,0.4,10,2,1,2,39,1,11.7,fosteje01,34:00:00,7,MIL,5,10,39,1,0,13,IND,0,L (-4)
0,0,2,5,24-364,0,1,20/02/2002,5,0.357,14,3,0.75,4,32,1,3.9,francst01,33:00:00,1,MIL,1,13,32,0,5,2,HOU,@,L (-39)
1,0.333,3,4,24-364,0,4,19/02/2002,12,0.462,26,3,0.6,5,53,1,14.3,marbust01,39:00:00,1,SEA,3,28,53,0,3,5,PHO,0,L (-12)
1,0.2,5,2,24-364,0,13,12/01/2002,6,0.5,12,6,0.857,7,35,1,19.8,poseyja01,42:00:00,3,HOU,3,19,35,3,2,16,DEN,@,L (-12)
1,1,1,3,25-000,2,8,11/12/2001,8,0.667,12,2,1,2,21,1,22.2,abdursh01,41:00:00,3,PHI,4,19,21,2,0,11,ATL,0,W (+2)
0,0,0,2,25-000,1,7,16/01/2002,4,0.444,9,3,0.6,5,40,1,12.9,fosteje01,36:00:00,6,MIL,5,11,40,2,1,13,IND,@,L (-5)
1,0.25,4,9,25-000,2,9,21/02/2002,7,0.438,16,1,0.167,6,33,1,15,francst01,46:00:00,2,MIN,1,16,33,2,4,11,HOU,0,W (+6)
1,0.25,4,4,25-000,0,2,05/03/2002,3,0.231,13,3,1,3,60,1,2.7,szczewa02,37:00:00,2,SEA,3,10,60,0,3,4,MIN,@,L (-14)
0,0,2,0,25-000,1,4,26/02/2002,6,0.462,13,5,0.714,7,53,0,8.9,thomati01,31:00:00,1,LAL,3,17,53,1,3,5,MIL,0,L (-10)
1,0.2,5,2,25-000,2,0,18/12/2001,5,0.294,17,0,0,0,24,1,3.8,torreos01,38:00:00,3,POR,3,11,24,0,1,3,HOU,0,L (-9)
2,0.667,3,4,25-001,0,2,27/01/2002,13,0.565,23,4,0.8,5,44,1,24.4,cartevi01,39:00:00,5,ORL,3,32,44,1,3,7,TOR,0,W (+9)
1,0.333,3,5,25-001,0,2,21/02/2002,6,0.333,18,0,0,0,54,1,7.9,marbust01,37:00:00,2,MEM,1,13,54,4,4,4,PHO,@,W (+6)
0,0,1,3,25-001,1,4,14/01/2002,4,0.364,11,8,1,8,36,1,15.2,poseyja01,40:00:00,1,UTA,1,16,36,3,2,5,DEN,@,L (-9)
1,0.25,4,5,25-001,0,3,06/03/2002,4,0.4,10,0,0,0,61,1,4.9,szczewa02,39:00:00,1,POR,2,9,61,1,4,4,MIN,@,L (-7)
0,0,2,0,25-001,2,3,27/02/2002,3,0.375,8,1,0.5,2,54,0,3.8,thomati01,27:00:00,1,BOS,1,7,54,1,2,4,MIL,@,W (+3)
0,0,1,2,25-002,1,9,18/01/2002,6,0.6,10,1,0.5,2,41,1,10.8,fosteje01,40:00:00,0,DET,5,13,41,2,2,9,IND,0,L (-3)
0,0,3,8,25-002,0,8,23/02/2002,3,0.2,15,5,0.833,6,34,1,5.2,francst01,38:00:00,1,BOS,2,11,34,3,7,9,HOU,0,W (+10)
1,0.25,4,5,25-002,0,2,22/02/2002,8,0.471,17,10,1,10,55,1,20.6,marbust01,40:00:00,0,CHI,2,27,55,1,2,2,PHO,@,L (-8)
2,0.667,3,2,25-002,1,0,20/12/2001,4,0.4,10,0,0,0,25,1,8.9,torreos01,34:00:00,2,LAL,3,10,25,2,0,2,HOU,0,L (-6)
0,0,0,1,25-003,0,2,19/01/2002,2,0.4,5,0,0,0,42,1,0.8,fosteje01,27:00:00,2,MIA,3,4,42,1,3,4,IND,@,L (-12)
2,0.4,5,4,25-003,0,7,16/01/2002,7,0.438,16,3,0.75,4,37,1,9.8,poseyja01,41:00:00,1,SAC,5,19,37,0,4,8,DEN,0,L (-5)
3,0.75,4,3,25-003,0,3,08/03/2002,10,0.526,19,4,1,4,62,1,17.6,szczewa02,40:00:00,3,PHO,3,27,62,0,4,6,MIN,@,L (-5)
0,0,0,3,25-004,3,6,15/12/2001,8,0.5,16,4,0.444,9,22,1,12.6,abdursh01,42:00:00,2,CHI,2,20,22,1,5,8,ATL,@,W (+1)
0,0,3,7,25-004,1,4,24/02/2002,14,0.583,24,8,1,8,56,1,30.5,marbust01,42:00:00,3,SAS,3,36,56,1,3,7,PHO,0,W (+9)
1,0.2,5,5,25-004,0,0,02/03/2002,4,0.308,13,0,0,0,55,0,6.8,thomati01,29:00:00,0,POR,3,9,55,4,1,0,MIL,0,L (-1)
1,0.333,3,4,25-005,1,5,31/01/2002,10,0.37,27,6,1,6,45,1,20.2,cartevi01,45:00:00,5,BOS,6,27,45,5,3,10,TOR,0,W (+5)
0,0,0,1,25-005,0,5,21/01/2002,1,0.111,9,0,0,2,43,1,-2.2,fosteje01,28:00:00,3,CHI,2,2,43,1,2,8,IND,@,W (+12)
2,0.5,4,7,25-005,1,2,26/02/2002,10,0.5,20,3,0.75,4,35,1,15.1,francst01,37:00:00,1,LAC,6,25,35,1,5,3,HOU,0,L (-10)
0,0,4,2,25-005,1,3,18/01/2002,5,0.357,14,0,0,1,38,1,2.9,poseyja01,40:00:00,1,SEA,4,10,38,2,3,4,DEN,0,W (+6)
2,0.5,4,2,25-005,0,3,03/03/2002,5,0.556,9,4,0.667,6,56,0,10.9,thomati01,31:00:00,1,CLE,0,16,56,0,3,4,MIL,@,W (+10)
3,0.6,5,10,25-006,0,3,26/02/2002,13,0.65,20,6,0.667,9,57,1,31.7,marbust01,44:00:00,2,SAS,4,35,57,1,2,5,PHO,@,L (-8)
0,0,3,3,25-006,1,2,19/01/2002,2,0.222,9,0,0,0,39,1,3.1,poseyja01,30:00:00,0,SEA,2,4,39,2,0,2,DEN,@,L (-27)
0,0,0,1,25-006,0,3,18/02/2002,4,0.571,7,2,0.5,4,18,0,7.2,smithja01,18:00,1,DEN,0,10,18,0,1,4,PHI,0,W (+27)
1,1,1,6,25-006,0,2,11/03/2002,2,0.333,6,2,1,2,63,1,7.3,szczewa02,36:00:00,1,LAC,2,7,63,1,2,3,MIN,0,L (-9)
0,0,0,0,25-006,0,0,07/02/2002,0,0,0,0,0,0,38,0,-0.8,traylro01,3:00,0,PHI,2,0,38,0,0,0,CHH,0,L (-7)
0,0,0,3,25-007,0,5,18/12/2001,13,0.481,27,2,0.5,4,23,1,15.4,abdursh01,45:00:00,5,IND,3,28,23,1,5,10,ATL,0,L (-3)
1,0.2,5,1,25-007,0,0,02/02/2002,11,0.423,26,3,0.75,4,46,1,12.6,cartevi01,38:00:00,3,NJN,5,26,46,1,1,3,TOR,@,L (-7)
0,0,0,0,25-007,0,2,23/01/2002,3,0.75,4,1,0.5,2,44,0,6.6,fosteje01,17:00,2,BOS,1,7,44,0,0,4,IND,@,L (-4)
0,0,5,0,25-007,0,5,05/03/2002,5,0.333,15,1,1,1,57,0,6.1,thomati01,25:00:00,1,NYK,4,11,57,4,1,6,MIL,@,L (-13)
0,0,1,3,25-008,0,5,19/12/2001,7,0.389,18,6,0.75,8,24,1,17.5,abdursh01,33:00:00,5,WAS,0,20,24,3,2,10,ATL,@,L (-27)
2,0.5,4,7,25-008,0,3,28/02/2002,10,0.417,24,4,1,4,58,1,15.1,marbust01,40:00:00,1,IND,4,26,58,0,3,4,PHO,0,W (+7)
1,0.5,2,1,25-008,0,3,21/01/2002,2,0.286,7,3,1,3,40,1,2.3,poseyja01,25:00:00,0,LAC,3,8,40,0,2,3,DEN,@,L (-13)
0,0,0,0,25-008,0,0,20/02/2002,2,0.667,3,3,0.75,4,19,0,4.4,smithja01,9:00,1,GSW,4,7,19,1,1,1,PHI,0,W (+7)
2,0.4,5,4,25-008,0,3,13/03/2002,6,0.4,15,4,1,4,64,1,12.6,szczewa02,42:00:00,0,HOU,0,18,64,0,1,3,MIN,0,L (-1)
0,0,3,0,25-008,0,2,06/03/2002,6,0.6,10,0,0,1,58,0,7.3,thomati01,21:00,1,LAC,0,12,58,2,3,3,MIL,0,W (+6)
1,0.5,2,0,25-008,0,0,26/12/2001,4,0.571,7,0,0,0,26,0,3.2,torreos01,15:00,1,PHO,3,9,26,0,2,1,HOU,0,L (-6)
0,0,3,6,25-009,0,4,04/02/2002,8,0.348,23,12,0.923,13,47,1,21.1,cartevi01,48:00:00,0,PHI,0,28,47,3,2,4,TOR,@,W (+7)
0,0,0,1,25-009,1,2,25/01/2002,2,0.5,4,1,0.5,2,45,0,6.2,fosteje01,24:00:00,4,CHH,3,5,45,0,0,6,IND,0,W (+9)
0,0,1,8,25-009,0,3,02/03/2002,2,0.2,10,5,0.833,6,36,1,5.7,francst01,45:00:00,2,PHO,4,9,36,1,4,5,HOU,@,W (+7)
4,0.667,6,2,25-009,1,7,22/01/2002,8,0.615,13,3,0.75,4,41,1,18.2,poseyja01,35:00:00,1,LAL,6,23,41,1,2,8,DEN,@,W (+16)
0,0,1,3,25-010,0,3,21/12/2001,2,0.222,9,2,1,2,25,1,1.9,abdursh01,31:00:00,0,PHI,4,6,25,2,2,3,ATL,@,L (-11)
3,0.429,7,2,25-010,1,1,05/02/2002,10,0.435,23,6,1,6,48,1,16.7,cartevi01,42:00:00,0,WAS,4,29,48,0,1,1,TOR,@,L (-5)
0,0,0,1,25-010,1,10,26/01/2002,6,0.667,9,4,0.8,5,46,0,17.3,fosteje01,34:00:00,2,SEA,3,16,46,1,0,12,IND,0,L (-9)
3,0.333,9,4,25-010,0,2,03/03/2002,7,0.35,20,3,0.75,4,37,1,7,francst01,40:00:00,2,LAL,3,20,37,1,6,4,HOU,@,L (-16)
0,0,3,10,25-010,0,0,02/03/2002,9,0.346,26,3,0.75,4,59,1,9.2,marbust01,45:00:00,0,HOU,2,21,59,0,3,0,PHO,0,L (-7)
1,0.2,5,0,25-010,2,4,15/03/2002,9,0.474,19,2,1,2,65,1,11.6,szczewa02,40:00:00,1,IND,0,21,65,1,4,5,MIN,0,L (-13)
2,0.4,5,2,25-010,0,4,08/03/2002,5,0.455,11,4,1,4,59,0,16.2,thomati01,33:00:00,3,CLE,2,16,59,2,0,7,MIL,0,L (-6)
0,0,2,0,25-010,0,1,28/12/2001,0,0,3,0,0,0,27,0,-1.8,torreos01,7:00,0,GSW,0,0,27,0,0,1,HOU,@,W (+7)
0,0,1,2,25-011,1,8,22/12/2001,6,0.4,15,4,1,4,26,1,13.5,abdursh01,39:00:00,5,CHH,1,16,26,0,2,13,ATL,0,W (+13)
2,0.286,7,3,25-011,0,5,24/01/2002,6,0.462,13,3,1,3,42,1,11.3,poseyja01,32:00:00,0,DAL,4,17,42,1,2,5,DEN,0,L (-7)
0,0,0,0,25-011,0,2,23/02/2002,4,0.571,7,2,1,2,20,0,7.2,smithja01,14:00,1,ORL,2,10,20,0,0,3,PHI,@,L (-18)
0,0,0,1,25-012,1,2,12/04/2002,0,0,3,4,1,4,50,0,3.7,bowdlca01,22:00,2,TOR,4,4,50,1,1,4,ATL,@,L (-39)
1,1,1,1,25-012,1,3,07/02/2002,4,0.333,12,4,0.8,5,49,1,9.2,cartevi01,20:00,3,SAS,0,13,49,1,2,6,TOR,0,W (+6)
2,0.667,3,7,25-012,0,4,05/03/2002,13,0.52,25,7,1,7,38,1,29.2,francst01,40:00:00,2,TOR,0,35,38,2,3,6,HOU,0,W (+3)
0,0,0,0,25-012,1,2,02/12/2001,1,0.333,3,0,0,0,1,0,0.2,jamisha01,8:00,0,IND,1,2,1,0,1,2,LAC,0,W (+31)
0,0,2,2,25-012,0,1,17/03/2002,13,0.765,17,7,0.875,8,66,1,25,szczewa02,45:00:00,0,UTA,4,33,66,1,2,1,MIN,0,L (-7)
