,+/-,3P,3P%,3PA,AST,Age,BLK,DRB,Date,FG,FG%,FGA,FT,FT%,FTA,G,GS,GmSc,Id,MP,ORB,Opp,PF,PTS,Rk,STL,TOV,TRB,Tm,Unnamed: 5,Unnamed: 7
58,-3,0,0,0,1,32-332,0,1,14/03/2003,0,0,0,0,0,0,57,0,1,williwa02,5:00,0,GSW,0,0,57,0,0,1,DAL,@,W (+2)
59,-4,0,0,0,0,32-334,0,1,16/03/2003,0,0,2,0,0,0,58,0,-0.1,williwa02,9:00,0,SAC,0,0,58,1,0,1,DAL,@,W (+6)
61,5,0,0,1,0,32-338,0,2,20/03/2003,0,0,2,0,0,0,60,0,0.9,williwa02,12:00,1,SAS,0,0,60,1,0,3,DAL,0,L (-2)
66,-6,0,0,1,1,32-346,1,4,28/03/2003,2,0.4,5,1,0.5,2,64,0,2.3,williwa02,19:00,0,POR,3,5,64,0,1,4,DAL,@,L (-17)
67,-8,0,0,1,1,32-361,0,0,12/04/2003,0,0,2,0,0,0,65,0,-0.7,williwa02,4:00,0,GSW,0,0,65,0,0,0,DAL,0,W (+9)
68,-6,0,0,0,0,32-363,1,2,14/04/2003,0,0,0,0,0,0,66,0,-0.1,williwa02,4:00,0,SEA,1,0,66,0,1,2,DAL,0,W (+3)
0,12,0,0,0,1,28-330,0,4,30/10/2002,3,0.3,10,4,0.8,5,1,0,2.8,willico02,22:00,1,NYK,4,10,1,0,2,5,DET,0,W (+9)
1,10,0,0,0,2,28-332,1,3,01/11/2002,2,0.333,6,2,1,2,2,0,2.3,willico02,13:00,1,MEM,5,6,2,0,2,4,DET,0,W (+23)
2,0,0,0,0,1,28-334,0,4,03/11/2002,3,0.231,13,3,0.75,4,3,0,0.4,willico02,23:00,0,LAC,3,9,3,0,1,4,DET,@,L (-2)
3,-3,0,0,0,0,28-335,0,3,04/11/2002,6,0.4,15,2,0.5,4,4,0,2.7,willico02,27:00:00,1,PHO,5,14,4,0,2,4,DET,@,W (+2)
4,-9,0,0,0,2,28-337,1,0,06/11/2002,0,0,5,0,0,2,5,0,-1.7,willico02,20:00,1,UTA,3,0,5,1,0,1,DET,@,W (+2)
5,9,0,0,0,1,28-338,1,5,07/11/2002,2,0.286,7,3,0.75,4,6,0,2.2,willico02,16:00,0,DEN,3,7,6,0,2,5,DET,@,W (+26)
6,-3,0,0,0,2,28-340,0,3,09/11/2002,3,0.375,8,5,0.833,6,7,0,8.4,willico02,24:00:00,1,DAL,2,11,7,0,0,4,DET,@,L (-39)
7,2,0,0,0,1,28-343,0,1,12/11/2002,5,0.5,10,2,1,2,8,0,9,willico02,21:00,2,NOH,1,12,8,1,1,3,DET,0,W (+6)
8,-1,0,0,0,1,28-346,0,0,15/11/2002,3,0.333,9,1,0.5,2,9,0,1.5,willico02,14:00,1,UTA,1,7,9,0,1,1,DET,0,W (+11)
9,22,0,0,0,2,28-347,0,3,16/11/2002,5,0.556,9,2,0.4,5,10,0,9,willico02,26:00:00,2,DEN,3,12,10,1,1,5,DET,0,W (+21)
10,-5,0,0,0,0,28-349,0,1,18/11/2002,2,0.154,13,4,1,4,11,0,2.4,willico02,20:00,6,NYK,2,8,11,1,2,7,DET,@,L (-3)
11,1,0,0,0,2,28-351,0,0,20/11/2002,5,0.5,10,1,0.5,2,12,0,7.9,willico02,24:00:00,1,MIA,2,11,12,1,0,1,DET,0,W (+11)
12,14,0,0,0,0,28-353,0,3,22/11/2002,5,0.455,11,4,0.5,8,13,0,10,willico02,24:00:00,4,MIA,1,14,13,0,0,7,DET,@,W (+3)
13,14,0,0,0,1,28-354,0,3,23/11/2002,8,0.421,19,3,1,3,14,0,13.5,willico02,22:00,4,IND,2,19,14,2,1,7,DET,@,W (+15)
14,-5,0,0,0,0,28-358,0,2,27/11/2002,7,0.583,12,0,0,0,15,0,7.2,willico02,20:00,2,DAL,3,14,15,0,2,4,DET,0,L (-20)
15,0,0,0,1,1,28-360,1,1,29/11/2002,5,0.455,11,2,1,2,16,0,6.5,willico02,26:00:00,1,MIL,3,12,16,0,1,2,DET,0,W (+5)
16,-11,0,0,0,3,28-361,0,3,30/11/2002,4,0.5,8,2,0.667,3,17,0,9.1,willico02,31:00:00,3,MIL,4,10,17,1,1,6,DET,@,L (-23)
17,6,0,0,0,1,29-000,0,1,04/12/2002,2,0.5,4,0,0,0,18,0,1.5,willico02,18:00,1,WAS,3,4,18,0,1,2,DET,0,L (-5)
19,4,0,0,1,1,29-007,1,3,11/12/2002,4,0.5,8,8,0.889,9,20,0,14.1,willico02,25:00:00,2,ATL,3,16,20,1,1,5,DET,0,W (+11)
21,13,0,0,0,2,29-008,0,3,12/12/2002,6,0.462,13,2,1,2,21,0,10.5,willico02,27:00:00,3,CHI,3,14,21,0,0,6,DET,@,W (+10)
22,17,0,0,0,0,29-010,1,5,14/12/2002,7,0.5,14,1,0.5,2,22,0,7.1,willico02,32:00:00,1,SEA,1,15,22,0,3,6,DET,0,W (+13)
23,9,0,0,0,1,29-011,0,5,15/12/2002,5,0.625,8,7,0.7,10,23,0,12.2,willico02,27:00:00,2,NJN,4,17,23,0,2,7,DET,0,W (+10)
24,-2,0,0,0,1,29-014,0,3,18/12/2002,4,0.364,11,4,1,4,24,0,4.5,willico02,25:00:00,2,CLE,6,12,24,0,2,5,DET,@,W (+5)
25,3,0,0,0,0,29-016,0,0,20/12/2002,8,0.471,17,3,0.75,4,25,0,9.1,willico02,30:00:00,2,CLE,3,19,25,1,2,2,DET,0,W (+2)
26,-2,0,0,0,2,29-017,0,3,21/12/2002,1,0.167,6,6,1,6,26,0,0.2,willico02,27:00:00,1,NJN,5,8,26,1,6,4,DET,@,L (-8)
27,8,0,0,0,1,29-021,0,2,25/12/2002,7,0.538,13,3,0.75,4,27,0,10.8,willico02,28:00:00,2,ORL,3,17,27,1,2,4,DET,@,L (-5)
28,-4,0,0,0,2,29-022,0,0,26/12/2002,5,0.417,12,5,0.833,6,28,0,8.7,willico02,27:00:00,3,WAS,5,15,28,1,2,3,DET,@,W (+5)
29,12,0,0,0,3,29-024,0,1,28/12/2002,5,0.5,10,3,1,3,29,0,9.6,willico02,26:00:00,0,MIN,2,13,29,0,0,1,DET,0,W (+24)
30,-10,0,0,0,2,29-026,0,3,30/12/2002,5,0.417,12,6,0.75,8,30,0,10.9,willico02,34:00:00,4,POR,5,16,30,0,1,7,DET,0,L (-11)
31,5,0,0,1,2,29-031,0,4,04/01/2003,3,0.333,9,4,1,4,31,0,3.9,willico02,28:00:00,0,ATL,4,10,31,0,2,4,DET,@,W (+4)
32,11,0,0,0,3,29-033,0,0,06/01/2003,6,0.5,12,0,0,0,32,0,7.7,willico02,26:00:00,2,TOR,2,12,32,0,1,2,DET,0,W (+8)
33,7,0,0,0,3,29-035,0,2,08/01/2003,7,0.538,13,0,0,0,33,0,10.4,willico02,35:00:00,2,PHI,1,14,33,1,2,4,DET,@,W (+9)
34,7,0,0,0,2,29-037,1,4,10/01/2003,4,0.5,8,3,1,3,34,0,11.2,willico02,34:00:00,1,NOH,2,11,34,3,2,5,DET,@,W (+2)
35,6,0,0,0,0,29-038,1,9,11/01/2003,3,0.429,7,4,1,4,35,0,6.9,willico02,33:00:00,0,MIL,2,10,35,0,2,9,DET,0,L (-2)
37,5,0,0,0,1,29-041,0,0,14/01/2003,2,0.333,6,2,1,2,37,0,2.2,willico02,20:00,1,MIA,2,6,37,2,3,1,DET,@,L (-3)
38,16,0,0,0,2,29-044,1,1,17/01/2003,4,0.4,10,7,0.778,9,38,0,8.9,willico02,24:00:00,1,NYK,5,15,38,0,1,2,DET,0,W (+17)
39,-1,0,0,0,0,29-045,0,2,18/01/2003,4,0.4,10,0,0,0,39,0,5.5,willico02,29:00:00,5,IND,3,8,39,0,0,7,DET,@,L (-2)
40,9,0,0,0,2,29-047,1,3,20/01/2003,2,0.25,8,1,0.333,3,40,0,4.8,willico02,26:00:00,4,IND,1,5,40,1,1,7,DET,0,W (+10)
42,-6,0,0,1,0,29-049,0,3,22/01/2003,8,0.615,13,4,1,4,41,0,11.1,willico02,28:00:00,3,PHI,5,20,41,0,4,6,DET,0,L (-9)
43,19,0,0,0,0,29-051,1,4,24/01/2003,9,0.643,14,0,0,1,42,0,13.9,willico02,28:00:00,2,HOU,2,18,42,0,0,6,DET,@,W (+24)
44,-6,0,0,0,1,29-052,0,1,25/01/2003,7,0.636,11,1,1,1,43,0,13.8,willico02,25:00:00,3,SAS,1,15,43,1,0,4,DET,@,L (-32)
45,4,0,0,0,1,29-055,2,4,28/01/2003,4,0.667,6,4,1,4,44,0,12.2,willico02,25:00:00,1,BOS,3,12,44,2,2,5,DET,0,W (+3)
46,37,0,0,0,0,29-058,0,5,31/01/2003,4,0.667,6,5,1,5,45,0,12.1,willico02,15:00,0,BOS,2,13,45,2,1,5,DET,@,W (+52)
47,13,0,0,0,0,29-059,0,7,01/02/2003,4,0.4,10,9,1,9,46,0,13.2,willico02,31:00:00,3,NJN,4,17,46,0,1,10,DET,0,W (+22)
48,-4,0,0,0,1,29-063,0,3,05/02/2003,6,0.545,11,0,0,0,47,0,8.2,willico02,25:00:00,3,LAC,3,12,47,0,1,6,DET,0,W (+9)
49,10,0,0,0,3,29-069,0,4,11/02/2003,6,0.5,12,2,0.667,3,48,0,11.9,willico02,26:00:00,4,CHI,2,14,48,0,1,8,DET,@,W (+10)
50,-3,0,0,0,1,29-071,0,0,13/02/2003,4,0.8,5,0,0,0,49,0,5.7,willico02,18:00,1,ORL,2,8,49,0,1,1,DET,0,W (+10)
51,-1,0,0,0,1,29-072,0,3,14/02/2003,2,0.4,5,0,0,0,50,0,2.2,willico02,20:00,1,MIL,1,4,50,0,1,4,DET,@,L (-10)
52,12,0,0,1,3,29-074,0,6,16/02/2003,6,0.545,11,2,0.667,3,51,0,12.5,willico02,26:00:00,3,CLE,2,14,51,1,2,9,DET,@,W (+15)
53,10,0,0,0,1,29-075,0,5,17/02/2003,3,0.375,8,2,1,2,52,0,3.6,willico02,20:00,0,MIA,3,8,52,0,1,5,DET,0,W (+31)
54,22,0,0,0,4,29-077,0,5,19/02/2003,6,0.429,14,4,0.8,5,53,0,13,willico02,29:00:00,1,TOR,3,16,53,1,0,6,DET,@,W (+5)
55,9,0,0,0,1,29-079,0,8,21/02/2003,4,0.4,10,3,0.75,4,54,0,8.1,willico02,26:00:00,2,MIN,4,11,54,0,0,10,DET,@,L (-7)
56,-1,0,0,0,1,29-080,1,3,22/02/2003,9,0.6,15,0,0,1,55,0,10.8,willico02,27:00:00,0,NOH,3,18,55,0,1,3,DET,0,L (-2)
57,-3,0,0,0,0,29-082,1,2,24/02/2003,1,0.111,9,3,0.75,4,56,0,-2.2,willico02,24:00:00,0,SEA,3,5,56,0,1,2,DET,@,L (-7)
58,-8,0,0,0,0,29-083,0,2,25/02/2003,5,0.455,11,3,0.75,4,57,0,6.5,willico02,24:00:00,2,SAC,1,13,57,1,3,4,DET,@,L (-6)
59,-7,0,0,0,1,29-085,0,2,27/02/2003,8,0.727,11,3,0.75,4,58,0,15.6,willico02,27:00:00,0,LAL,2,19,58,2,1,2,DET,@,L (-10)
60,9,0,0,0,2,29-087,0,4,01/03/2003,1,0.091,11,2,1,2,59,0,-2.9,willico02,24:00:00,2,GSW,4,4,59,0,2,6,DET,@,L (-2)
61,-8,0,0,1,2,29-088,0,2,02/03/2003,5,0.625,8,3,0.75,4,60,0,9.1,willico02,24:00:00,1,POR,4,13,60,0,1,3,DET,@,L (-17)
63,10,0,0,0,2,29-090,1,0,04/03/2003,3,0.25,12,2,1,2,61,0,3.9,willico02,24:00:00,2,HOU,1,8,61,0,0,2,DET,0,W (+13)
64,8,0,0,0,1,29-095,0,1,09/03/2003,9,0.6,15,4,0.8,5,62,0,12.8,willico02,28:00:00,1,GSW,4,22,62,0,2,2,DET,0,W (+2)
65,24,0,0,0,2,29-098,1,1,12/03/2003,4,0.667,6,9,0.692,13,63,0,13.6,willico02,28:00:00,0,LAL,4,17,63,2,2,1,DET,0,W (+23)
66,0,0,0,0,2,29-100,1,2,14/03/2003,3,0.214,14,5,0.833,6,64,0,4.6,willico02,26:00:00,7,WAS,5,11,64,0,3,9,DET,0,W (+10)
67,-2,0,0,0,1,29-101,0,2,15/03/2003,2,0.333,6,2,1,2,65,0,-0.1,willico02,27:00:00,0,BOS,5,6,65,1,3,2,DET,0,L (-10)
68,9,0,0,0,2,29-104,0,4,18/03/2003,6,0.4,15,4,1,4,66,0,7.9,willico02,24:00:00,0,WAS,4,16,66,0,1,4,DET,@,W (+4)
69,13,0,0,0,1,29-106,1,2,20/03/2003,6,0.545,11,2,1,2,67,0,10.9,willico02,20:00,0,PHI,2,14,67,2,1,2,DET,0,W (+28)
70,9,0,0,0,0,29-107,0,2,21/03/2003,4,0.667,6,6,0.857,7,68,0,12.5,willico02,26:00:00,3,NYK,3,14,68,0,0,5,DET,@,L (-4)
71,13,0,0,1,1,29-109,0,2,23/03/2003,4,0.5,8,1,0.5,2,69,0,1.5,willico02,25:00:00,2,CHI,2,9,69,0,5,4,DET,0,W (+23)
72,3,0,0,0,0,29-112,0,2,26/03/2003,4,0.571,7,1,0.333,3,70,0,4.4,willico02,17:00,1,ATL,2,9,70,0,1,3,DET,0,W (+3)
73,-8,0,0,0,0,29-114,0,0,28/03/2003,3,0.5,6,2,0.5,4,71,0,5.2,willico02,21:00,2,PHO,1,8,71,0,0,2,DET,0,L (-3)
74,10,0,0,0,2,29-116,0,3,30/03/2003,5,0.5,10,9,0.9,10,72,0,13.7,willico02,25:00:00,0,SAC,3,19,72,0,1,3,DET,0,W (+11)
75,-1,0,0,0,1,29-118,0,3,01/04/2003,9,0.6,15,1,0.333,3,73,0,12.5,willico02,29:00:00,4,TOR,3,19,73,0,2,7,DET,@,W (+7)
76,-4,0,0,0,0,29-119,0,1,02/04/2003,2,0.222,9,0,0,0,74,0,-2,willico02,22:00,2,TOR,3,4,74,1,2,3,DET,0,L (-11)
77,4,0,0,0,0,29-121,2,0,04/04/2003,6,0.5,12,4,0.8,5,75,0,9.8,willico02,31:00:00,2,IND,4,16,75,0,1,2,DET,0,L (-6)
78,1,0,0,0,0,29-123,1,0,06/04/2003,6,0.462,13,3,1,3,76,0,10,willico02,29:00:00,2,SAS,1,15,76,0,0,2,DET,0,L (-6)
79,-7,0,0,0,0,29-125,0,1,08/04/2003,0,0,4,0,0,0,77,0,-5,willico02,22:00,1,PHI,3,0,77,0,2,2,DET,@,L (-17)
80,-12,0,0,0,2,29-126,0,1,09/04/2003,1,0.333,3,1,0.5,2,78,0,2.5,willico02,21:00,1,CHI,2,3,78,1,1,2,DET,0,W (+9)
81,3,0,0,0,5,29-128,0,2,11/04/2003,9,0.563,16,3,0.75,4,79,0,14.4,willico02,31:00:00,5,NOH,3,21,79,2,7,7,DET,@,L (-4)
82,2,0,0,0,2,29-130,2,4,13/04/2003,6,0.462,13,2,1,2,80,0,12.5,willico02,36:00:00,4,MEM,4,14,80,2,2,8,DET,@,W (+3)
84,5,0,0,1,0,29-131,1,1,14/04/2003,5,0.556,9,8,0.8,10,81,0,12.7,willico02,30:00:00,0,CLE,3,18,81,1,1,1,DET,0,W (+1)
85,1,0,0,0,3,29-133,0,4,16/04/2003,4,0.364,11,5,0.833,6,82,1,8,willico02,29:00:00,2,BOS,3,13,82,1,3,6,DET,@,L (-7)
0,-4,0,0,0,0,40-053,0,0,29/10/2002,0,0,0,0,0,0,1,0,0,willike02,1:00,0,LAL,0,0,1,0,0,0,SAS,@,W (+5)
1,3,0,0,0,0,40-056,1,2,01/11/2002,1,1,1,1,0.5,2,2,0,2.9,willike02,3:00,1,TOR,1,3,2,0,1,3,SAS,0,W (+19)
2,1,0,0,0,0,40-060,1,2,05/11/2002,0,0,1,0,0,0,3,0,-1.2,willike02,9:00,0,GSW,2,0,3,0,1,2,SAS,0,W (+20)
3,-1,0,0,0,0,40-064,0,1,09/11/2002,0,0,2,1,0.5,2,4,0,-0.9,willike02,4:00,0,POR,1,1,4,0,0,1,SAS,0,L (-19)
4,-5,0,0,0,0,40-066,0,0,11/11/2002,0,0,0,0,0,0,5,0,-1.4,willike02,2:00,0,MIN,1,0,5,0,1,0,SAS,0,W (+16)
5,-1,0,0,0,0,40-068,0,0,13/11/2002,0,0,0,0,0,0,6,0,0,willike02,1:00,0,NJN,0,0,6,0,0,0,SAS,@,L (-9)
6,9,0,0,0,4,40-069,0,5,14/11/2002,4,0.667,6,1,0.5,2,7,0,10.9,willike02,19:00,2,PHI,2,9,7,0,0,7,SAS,@,L (-5)
7,4,0,0,0,1,40-071,0,3,16/11/2002,4,0.8,5,4,1,4,8,0,10.6,willike02,19:00,1,CLE,2,12,8,0,1,4,SAS,@,W (+13)
8,19,0,0,0,1,40-073,0,1,18/11/2002,4,0.8,5,4,1,4,9,0,9.3,willike02,12:00,0,CLE,2,12,9,0,1,1,SAS,0,W (+26)
9,7,0,0,0,0,40-075,0,2,20/11/2002,3,0.75,4,1,0.5,2,10,0,7,willike02,7:00,2,LAL,0,7,10,0,0,4,SAS,0,W (+7)
10,-12,0,0,0,1,40-077,0,2,22/11/2002,0,0,2,0,0,0,11,0,-0.8,willike02,8:00,1,MEM,1,0,11,0,1,3,SAS,0,W (+9)
11,-4,0,0,0,0,40-081,0,2,26/11/2002,1,0.5,2,0,0,0,12,0,0.3,willike02,9:00,1,DEN,5,2,12,1,1,3,SAS,@,L (-4)
12,0,0,0,0,0,40-082,1,4,27/11/2002,4,0.444,9,2,0.5,4,13,0,5.1,willike02,17:00,3,DEN,6,10,13,0,1,7,SAS,0,W (+31)
13,-4,0,0,0,1,40-084,0,4,29/11/2002,5,1,5,4,0.667,6,14,0,11.8,willike02,17:00,2,PHO,3,14,14,0,2,6,SAS,@,L (-7)
14,-3,0,0,0,1,40-085,1,3,30/11/2002,4,0.571,7,2,0.4,5,15,0,3.6,willike02,20:00,0,UTA,3,10,15,0,3,3,SAS,0,W (+22)
15,-15,0,0,0,0,40-088,1,3,03/12/2002,5,0.556,9,2,1,2,16,0,10.6,willike02,21:00,3,HOU,2,12,16,2,2,6,SAS,@,L (-14)
16,0,0,0,0,0,40-091,0,3,06/12/2002,2,0.4,5,0,0,0,17,0,2.1,willike02,20:00,1,PHI,2,4,17,0,0,4,SAS,0,W (+5)
17,-8,0,0,0,0,40-093,0,3,08/12/2002,5,0.5,10,4,0.667,6,18,0,9,willike02,19:00,3,SAC,3,14,18,0,1,6,SAS,0,L (-24)
18,9,0,0,0,2,40-096,0,0,11/12/2002,0,0,1,2,1,2,19,0,0.9,willike02,7:00,0,DAL,2,2,19,0,1,0,SAS,0,W (+7)
19,-2,0,0,0,0,40-098,0,0,13/12/2002,3,0.429,7,0,0,1,20,0,2.5,willike02,10:00,2,LAC,2,6,20,0,0,2,SAS,0,W (+13)
21,0,0,0,0,0,40-101,0,3,16/12/2002,2,0.4,5,0,0,0,21,0,0.3,willike02,15:00,3,LAC,5,4,21,0,2,6,SAS,@,L (-12)
22,-4,0,0,0,0,40-103,0,0,18/12/2002,1,0.25,4,0,0,0,22,0,-0.9,willike02,13:00,1,SEA,3,2,22,0,0,1,SAS,@,W (+3)
23,-5,0,0,1,0,40-104,0,5,19/12/2002,3,0.5,6,1,1,1,23,0,1.6,willike02,20:00,1,SAC,4,7,23,0,3,6,SAS,@,W (+2)
24,-4,0,0,0,0,40-106,0,3,21/12/2002,1,0.333,3,2,0.5,4,24,0,4.8,willike02,8:00,2,WAS,0,4,24,1,0,5,SAS,0,W (+11)
25,2,0,0,0,0,40-112,0,1,27/12/2002,0,0,0,0,0,2,25,0,-0.9,willike02,5:00,0,ATL,1,0,25,0,0,1,SAS,@,L (-2)
26,-11,0,0,0,0,40-113,0,5,28/12/2002,2,0.286,7,2,0.5,4,26,0,1.4,willike02,22:00,0,CHI,3,6,26,0,0,5,SAS,@,W (+14)
27,-8,0,0,0,0,40-115,0,1,30/12/2002,0,0,3,0,0,0,27,0,-0.8,willike02,9:00,2,NYK,1,0,27,0,0,3,SAS,@,L (-1)
28,-2,0,0,0,0,40-119,0,0,03/01/2003,1,0.2,5,0,0,0,28,0,-0.1,willike02,10:00,2,GSW,1,2,28,0,0,2,SAS,0,W (+3)
29,1,0,0,0,0,40-121,0,0,05/01/2003,0,0,0,0,0,0,29,0,-0.4,willike02,1:00,0,LAC,1,0,29,0,0,0,SAS,@,W (+8)
30,-8,0,0,0,1,40-125,0,2,09/01/2003,3,0.75,4,0,0,0,30,0,5.7,willike02,13:00,2,POR,1,6,30,0,1,4,SAS,@,L (-3)
31,0,0,0,0,0,40-130,0,3,14/01/2003,2,0.4,5,0,0,0,31,0,3.2,willike02,9:00,2,PHO,1,4,31,0,0,5,SAS,0,W (+8)
32,-8,0,0,0,0,40-133,0,0,17/01/2003,2,0.5,4,0,0,0,32,0,2.1,willike02,8:00,3,ATL,0,4,32,0,2,3,SAS,0,W (+13)
33,0,0,0,0,0,40-136,0,2,20/01/2003,1,0.333,3,0,0,0,33,0,1.9,willike02,5:00,0,HOU,0,2,33,1,0,2,SAS,0,W (+5)
34,-2,0,0,0,0,40-138,0,0,22/01/2003,0,0,0,0,0,0,34,0,-0.4,willike02,2:00,0,MEM,1,0,34,0,0,0,SAS,0,L (-5)
35,11,0,0,0,2,40-140,1,1,24/01/2003,2,0.5,4,0,0,0,35,1,1.7,willike02,27:00:00,5,UTA,3,4,35,0,5,6,SAS,@,W (+1)
36,11,0,0,0,1,40-141,0,4,25/01/2003,1,0.333,3,0,0,0,36,0,-0.9,willike02,15:00,1,DET,2,2,36,0,3,5,SAS,0,W (+32)
37,-5,0,0,0,1,40-143,1,2,27/01/2003,2,0.5,4,0,0,0,37,0,-0.3,willike02,19:00,1,MIN,5,4,37,0,3,3,SAS,@,L (-11)
38,9,0,0,0,0,40-145,0,2,29/01/2003,1,0.2,5,0,0,0,38,0,0,willike02,14:00,1,IND,3,2,38,1,0,3,SAS,@,W (+9)
39,-6,0,0,0,0,40-148,0,1,01/02/2003,0,0,2,0,0,0,39,0,-1.5,willike02,4:00,0,MIA,1,0,39,0,0,1,SAS,@,W (+2)
40,-3,0,0,0,0,40-152,0,0,05/02/2003,0,0,1,0,0,0,40,0,0,willike02,3:00,1,GSW,0,0,40,0,0,1,SAS,@,W (+4)
42,14,0,0,0,1,40-153,0,4,06/02/2003,2,0.4,5,0,0,0,41,1,7.2,willike02,20:00,4,DEN,2,4,41,2,0,8,SAS,@,W (+9)
43,1,0,0,0,0,40-158,0,0,11/02/2003,3,0.75,4,2,1,2,42,0,5.7,willike02,12:00,1,POR,1,8,42,0,1,1,SAS,@,W (+5)
44,7,0,0,0,0,40-161,1,8,14/02/2003,4,0.4,10,1,0.5,2,43,1,8.9,willike02,29:00:00,2,LAL,2,9,43,2,0,10,SAS,@,W (+8)
45,-20,0,0,0,1,40-163,0,5,16/02/2003,1,0.5,2,0,0,0,44,1,0.5,willike02,22:00,1,SAC,1,2,44,0,3,6,SAS,@,W (+3)
46,17,0,0,0,0,40-165,2,3,18/02/2003,4,0.667,6,0,0,0,45,1,8.4,willike02,21:00,1,DEN,0,8,45,0,0,4,SAS,0,W (+25)
47,-9,0,0,0,0,40-167,0,0,20/02/2003,2,0.667,3,0,0,1,46,1,-0.5,willike02,14:00,0,DAL,2,4,46,1,3,0,SAS,@,L (-8)
48,-14,0,0,0,0,40-169,0,2,22/02/2003,1,0.5,2,0,0,1,47,0,0.5,willike02,13:00,1,IND,1,2,47,0,1,3,SAS,0,W (+9)
49,-6,0,0,0,0,40-172,0,1,25/02/2003,2,0.667,3,0,0,0,48,0,4.4,willike02,10:00,2,MIA,0,4,48,0,0,3,SAS,0,W (+15)
50,0,0,0,0,0,40-176,0,2,01/03/2003,3,0.6,5,0,0,0,49,0,6.3,willike02,10:00,2,SAC,1,6,49,2,1,4,SAS,0,W (+8)
51,-1,0,0,0,1,40-177,0,1,02/03/2003,0,0,0,1,0.5,2,50,0,0.9,willike02,4:00,1,HOU,1,1,50,0,1,2,SAS,@,W (+9)
52,-5,0,0,0,0,40-181,0,2,06/03/2003,0,0,1,0,0,0,51,0,-0.4,willike02,6:00,1,NJN,0,0,51,0,1,3,SAS,0,W (+14)
53,9,0,0,0,1,40-184,0,3,09/03/2003,6,0.857,7,3,0.75,4,52,0,11.6,willike02,17:00,1,BOS,2,15,52,0,2,4,SAS,@,W (+16)
54,-6,0,0,0,0,40-186,0,0,11/03/2003,1,1,1,2,1,2,53,0,3.4,willike02,8:00,1,MIL,0,4,53,0,1,1,SAS,@,W (+3)
55,7,0,0,0,0,40-187,0,0,12/03/2003,2,0.4,5,0,0,0,54,0,-0.2,willike02,13:00,1,MIN,3,4,54,0,1,1,SAS,@,W (+12)
56,-12,0,0,0,1,40-189,1,2,14/03/2003,6,0.5,12,0,0,0,55,0,7.9,willike02,17:00,1,LAC,2,12,55,0,0,3,SAS,0,W (+11)
57,2,0,0,0,1,40-191,1,4,16/03/2003,2,0.667,3,1,0.5,2,56,0,10.9,willike02,17:00,2,CHI,1,5,56,4,0,6,SAS,0,W (+11)
58,-1,0,0,0,0,40-193,0,5,18/03/2003,1,0.5,2,0,0,0,57,0,3.5,willike02,16:00,2,NYK,1,2,57,0,0,7,SAS,0,L (-8)
59,-5,0,0,0,0,40-195,0,0,20/03/2003,0,0,1,2,1,2,58,0,0.8,willike02,8:00,1,DAL,3,2,58,0,0,1,SAS,@,W (+2)
60,-2,0,0,0,0,40-196,0,1,21/03/2003,0,0,0,2,1,2,59,0,2.3,willike02,4:00,0,MIN,0,2,59,0,0,1,SAS,0,L (-7)
61,-4,0,0,0,0,40-198,0,1,23/03/2003,0,0,0,0,0,0,60,0,-0.5,willike02,5:00,0,LAL,2,0,60,0,0,1,SAS,0,W (+9)
63,-3,0,0,0,0,40-200,2,3,25/03/2003,1,0.5,2,2,1,2,61,0,4.9,willike02,15:00,0,MIL,1,4,61,0,0,3,SAS,0,W (+13)
64,2,0,0,0,0,40-202,1,2,27/03/2003,3,0.429,7,1,0.5,2,62,0,4.9,willike02,14:00,1,HOU,0,7,62,0,0,3,SAS,0,W (+13)
65,-7,0,0,1,1,40-204,0,1,29/03/2003,0,0,2,1,0.5,2,63,0,0,willike02,13:00,2,UTA,4,1,63,2,2,3,SAS,0,W (+20)
66,-5,0,0,0,0,40-205,0,0,30/03/2003,1,1,1,0,0,0,64,0,1.3,willike02,4:00,0,NOH,1,2,64,0,0,0,SAS,@,W (+2)
67,-5,0,0,0,0,40-207,2,1,01/04/2003,3,0.5,6,0,0,2,65,0,3.2,willike02,15:00,1,ORL,1,6,65,0,1,2,SAS,0,W (+13)
68,-1,0,0,0,0,40-208,0,4,02/04/2003,0,0,1,0,0,0,66,0,-5.1,willike02,13:00,0,MEM,4,0,66,0,4,4,SAS,@,W (+18)
69,-8,0,0,0,0,40-210,0,3,04/04/2003,4,0.444,9,0,0,0,67,0,6.1,willike02,22:00,5,TOR,4,8,67,1,1,8,SAS,@,W (+26)
70,4,0,0,0,1,40-212,1,3,06/04/2003,1,0.2,5,0,0,0,68,0,0.4,willike02,15:00,0,DET,2,2,68,0,0,3,SAS,@,W (+6)
71,-5,0,0,0,0,40-217,1,2,11/04/2003,0,0,0,0,0,2,69,0,0.5,willike02,1:00,0,SEA,0,0,69,0,0,2,SAS,0,W (+8)
72,-8,0,0,0,0,40-220,0,0,14/04/2003,0,0,0,0,0,0,70,0,-0.4,willike02,2:00,0,UTA,1,0,70,0,0,0,SAS,@,W (+8)
73,-13,0,0,0,0,40-222,1,5,16/04/2003,1,0.333,3,0,0,0,71,0,1.1,willike02,14:00,0,DAL,1,2,71,0,1,5,SAS,0,L (-21)
