,+/-,3P,3P%,3PA,AST,Age,BLK,DRB,Date,FG,FG%,FGA,FT,FT%,FTA,G,GS,GmSc,Id,MP,ORB,Opp,PF,PTS,Rk,STL,TOV,TRB,Tm,Unnamed: 5,Unnamed: 7
78,0,0,0,0,0,24-323,0,0,04/04/2015,0,0,0,0,0,0,0,Inactive,0,kuzmiog01,0,0,DAL,0,0,76,0,0,0,GSW,@,W (+13)
79,0,0,0,0,0,24-324,0,0,05/04/2015,0,0,0,0,0,0,0,Inactive,0,kuzmiog01,0,0,SAS,0,0,77,0,0,0,GSW,@,L (-15)
80,0,0,0,0,0,24-326,0,0,07/04/2015,0,0,0,0,0,0,0,Inactive,0,kuzmiog01,0,0,NOP,0,0,78,0,0,0,GSW,@,L (-3)
81,0,0,0,0,0,24-328,0,0,09/04/2015,0,0,0,0,0,0,0,Inactive,0,kuzmiog01,0,0,POR,0,0,79,0,0,0,GSW,0,W (+11)
82,0,0,0,0,0,24-330,0,0,11/04/2015,0,0,0,0,0,0,0,Inactive,0,kuzmiog01,0,0,MIN,0,0,80,0,0,0,GSW,0,W (+9)
84,0,0,0,0,0,24-332,0,0,13/04/2015,0,0,0,0,0,0,0,Inactive,0,kuzmiog01,0,0,MEM,0,0,81,0,0,0,GSW,0,W (+4)
85,0,0,0,0,0,24-334,0,0,15/04/2015,0,0,0,0,0,0,0,Inactive,0,kuzmiog01,0,0,DEN,0,0,82,0,0,0,GSW,0,W (+7)
0,0,0,0,0,0,22-152,0,0,29/10/2014,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,POR,0,0,1,0,0,0,OKC,@,L (-17)
1,0,0,0,0,0,22-153,0,0,30/10/2014,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,LAC,0,0,2,0,0,0,OKC,@,L (-3)
2,0,0,0,0,0,22-155,0,0,01/11/2014,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,DEN,0,0,3,0,0,0,OKC,0,W (+11)
3,0,0,0,0,0,22-157,0,0,03/11/2014,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,BRK,0,0,4,0,0,0,OKC,@,L (-31)
4,0,0,0,0,0,22-158,0,0,04/11/2014,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,TOR,0,0,5,0,0,0,OKC,@,L (-12)
24,0,0,0,0,0,22-198,0,0,14/12/2014,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,PHO,0,0,24,0,0,0,OKC,0,W (+24)
30,0,0,0,0,0,22-209,0,0,25/12/2014,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,SAS,0,0,30,0,0,0,OKC,@,W (+8)
32,0,0,0,0,0,22-212,0,0,28/12/2014,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,DAL,0,0,32,0,0,0,OKC,@,L (-5)
33,0,0,0,0,0,22-215,0,0,31/12/2014,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,PHO,0,0,33,0,0,0,OKC,0,W (+3)
34,0,0,0,0,0,22-217,0,0,02/01/2015,0,0,0,0,0,0,25,0,0,lambje01,0:06,0,WAS,0,0,34,0,0,0,OKC,0,W (+7)
37,0,0,0,0,0,22-224,0,0,09/01/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,UTA,0,0,37,0,0,0,OKC,0,W (+5)
40,0,2,1,2,0,22-233,0,2,18/01/2015,3,0.75,4,0,0,0,30,0,7,lambje01,6:11,0,ORL,0,8,40,1,1,2,OKC,@,W (+28)
42,0,0,0,0,0,22-235,0,0,20/01/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,MIA,0,0,41,0,0,0,OKC,@,W (+8)
43,0,0,0,0,0,22-236,0,0,21/01/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,WAS,0,0,42,0,0,0,OKC,@,W (+2)
45,0,0,0,0,0,22-240,0,0,25/01/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,CLE,0,0,44,0,0,0,OKC,@,L (-10)
47,0,0,0,0,0,22-243,0,0,28/01/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,NYK,0,0,46,0,0,0,OKC,@,L (-8)
49,0,0,0,0,0,22-248,0,0,02/02/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,ORL,0,0,48,0,0,0,OKC,0,W (+7)
50,0,0,0,0,0,22-250,0,0,04/02/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,NOP,0,0,49,0,0,0,OKC,@,W (+11)
51,0,0,0,0,0,22-252,0,0,06/02/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,NOP,0,0,50,0,0,0,OKC,0,L (-3)
53,0,0,0,0,0,22-255,0,0,09/02/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,DEN,0,0,52,0,0,0,OKC,@,W (+10)
56,0,0,0,0,0,22-267,0,0,21/02/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,CHO,0,0,55,0,0,0,OKC,@,W (+7)
59,0,0,0,0,0,22-272,0,0,26/02/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,PHO,0,0,58,0,0,0,OKC,@,L (-4)
60,0,0,0,0,0,22-273,0,0,27/02/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,POR,0,0,59,0,0,0,OKC,@,L (-3)
63,0,0,0,0,0,22-278,0,0,04/03/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,PHI,0,0,61,0,0,0,OKC,0,W (+5)
64,0,0,0,0,0,22-279,0,0,05/03/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,CHI,0,0,62,0,0,0,OKC,@,L (-3)
65,0,0,0,0,0,22-282,0,0,08/03/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,TOR,0,0,63,0,0,0,OKC,0,W (+4)
68,0,0,0,0,0,22-289,0,0,15/03/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,CHI,0,0,66,0,0,0,OKC,0,W (+9)
69,0,0,0,0,0,22-290,0,0,16/03/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,DAL,0,0,67,0,0,0,OKC,@,L (-4)
70,0,0,0,0,0,22-292,0,0,18/03/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,BOS,0,0,68,0,0,0,OKC,0,W (+4)
71,0,0,0,0,0,22-294,0,0,20/03/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,ATL,0,0,69,0,0,0,OKC,0,W (+8)
75,0,0,0,0,0,22-302,0,0,28/03/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,UTA,0,0,73,0,0,0,OKC,@,L (-5)
76,0,0,0,0,0,22-303,0,0,29/03/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,PHO,0,0,74,0,0,0,OKC,@,W (+12)
77,0,0,0,0,0,22-306,0,0,01/04/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,DAL,0,0,75,0,0,0,OKC,0,L (-4)
78,0,0,0,0,0,22-308,0,0,03/04/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,MEM,0,0,76,0,0,0,OKC,@,L (-8)
79,0,0,0,0,0,22-310,0,0,05/04/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,HOU,0,0,77,0,0,0,OKC,0,L (-3)
82,0,0,0,0,0,22-317,0,0,12/04/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,IND,0,0,80,0,0,0,OKC,@,L (-12)
84,0,0,0,0,0,22-318,0,0,13/04/2015,0,0,0,0,0,0,0,Did Not Play,0,lambje01,0,0,POR,0,0,81,0,0,0,OKC,0,W (+11)
85,0,0,0,1,1,22-320,0,2,15/04/2015,2,0.5,4,0,0,0,47,0,3.6,lambje01,7:45,1,MIN,1,4,82,0,0,3,OKC,@,W (+25)
17,0,0,0,0,1,31-074,0,0,02/12/2014,0,0,0,0,0,0,18,0,-1.5,landrca01,1:56,0,TOR,3,0,18,1,2,0,SAC,0,L (-8)
24,0,0,0,0,0,31-085,1,4,13/12/2014,5,0.625,8,5,0.714,7,24,0,15.6,landrca01,23:38,7,DET,2,15,24,0,1,11,SAC,0,L (-5)
39,0,0,0,0,0,31-119,0,0,16/01/2015,0,0,0,0,0,0,0,Did Not Play,0,landrca01,0,0,MIA,0,0,39,0,0,0,SAC,0,L (-12)
40,0,0,0,0,0,31-120,0,0,17/01/2015,0,0,0,0,0,0,0,Inactive,0,landrca01,0,0,LAC,0,0,40,0,0,0,SAC,0,L (-9)
42,0,0,0,0,0,31-122,0,0,19/01/2015,0,0,0,0,0,0,0,Inactive,0,landrca01,0,0,POR,0,0,41,0,0,0,SAC,@,L (-4)
43,0,0,0,0,0,31-124,0,0,21/01/2015,0,0,0,0,0,0,0,Inactive,0,landrca01,0,0,BRK,0,0,42,0,0,0,SAC,0,L (-3)
44,0,0,0,0,0,31-126,0,0,23/01/2015,0,0,0,0,0,0,0,Inactive,0,landrca01,0,0,GSW,0,0,43,0,0,0,SAC,@,L (-25)
51,0,0,0,0,1,31-142,0,3,08/02/2015,2,0.4,5,2,1,2,45,0,4.9,landrca01,15:53,0,PHO,0,6,50,0,0,3,SAC,0,W (+2)
56,0,0,0,0,0,31-159,0,0,25/02/2015,0,0,0,2,1,2,50,0,1.6,landrca01,3:09,0,MEM,1,2,55,0,0,0,SAC,0,W (+12)
61,0,0,0,0,0,31-168,0,0,06/03/2015,0,0,0,0,0,0,0,Did Not Play,0,landrca01,0,0,ORL,0,0,60,0,0,0,SAC,@,L (-5)
63,0,0,0,0,0,31-169,0,0,07/03/2015,0,0,0,0,0,0,0,Did Not Play,0,landrca01,0,0,MIA,0,0,61,0,0,0,SAC,@,L (-5)
69,0,0,0,0,0,31-180,0,0,18/03/2015,0,0,0,0,0,0,0,Did Not Play,0,landrca01,0,0,LAC,0,0,67,0,0,0,SAC,0,L (-11)
72,0,0,0,0,0,31-186,0,0,24/03/2015,0,0,0,0,0,0,0,Did Not Play,0,landrca01,0,0,PHI,0,0,70,0,0,0,SAC,0,W (+1)
73,0,0,0,0,0,31-187,0,0,25/03/2015,0,0,0,0,0,0,0,Did Not Play,0,landrca01,0,0,PHO,0,0,71,0,0,0,SAC,@,W (+9)
74,0,0,0,0,0,31-189,0,0,27/03/2015,0,0,0,0,0,0,0,Did Not Play,0,landrca01,0,0,NOP,0,0,72,0,0,0,SAC,@,L (-14)
79,0,0,0,0,0,31-200,0,0,07/04/2015,0,0,0,0,0,0,0,Player Suspended,0,landrca01,0,0,MIN,0,0,77,0,0,0,SAC,0,W (+5)
8,0,1,1,1,2,22-041,0,1,12/11/2014,2,0.4,5,4,1,4,9,1,7.2,larkish01,16:46,0,ORL,2,9,9,0,0,1,NYK,0,L (-2)
13,0,0,0,0,0,22-051,0,0,22/11/2014,0,0,0,0,0,0,0,Did Not Play,0,larkish01,0,0,PHI,0,0,14,0,0,0,NYK,0,W (+8)
16,0,1,0.5,2,3,22-057,0,1,28/11/2014,2,0.5,4,2,1,2,16,0,7.7,larkish01,25:07:00,1,OKC,1,7,17,0,0,2,NYK,@,L (-27)
22,0,0,0,0,0,22-066,0,0,07/12/2014,0,0,0,0,0,0,0,Did Not Play,0,larkish01,0,0,POR,0,0,22,0,0,0,NYK,0,L (-4)
23,0,0,0,0,0,22-068,0,0,09/12/2014,0,0,0,0,0,0,0,Did Not Play,0,larkish01,0,0,NOP,0,0,23,0,0,0,NYK,@,L (-11)
31,0,1,1,1,0,22-084,0,1,25/12/2014,2,1,2,0,0,0,28,0,5.3,larkish01,11:43,0,WAS,1,5,31,1,0,1,NYK,0,L (-11)
38,0,2,0.5,4,2,22-097,0,3,07/01/2015,4,0.5,8,0,0,0,35,0,10.5,larkish01,27:34:00,0,WAS,2,10,38,4,1,3,NYK,@,L (-10)
55,0,0,0,0,0,22-141,0,0,20/02/2015,0,0,0,0,0,0,0,Did Not Play,0,larkish01,0,0,MIA,0,0,54,0,0,0,NYK,0,L (-24)
56,0,0,0,0,0,22-143,0,0,22/02/2015,0,0,0,0,0,0,0,Did Not Play,0,larkish01,0,0,CLE,0,0,55,0,0,0,NYK,0,L (-18)
57,0,0,0,0,0,22-146,0,0,25/02/2015,0,0,0,0,0,0,0,Did Not Play,0,larkish01,0,0,BOS,0,0,56,0,0,0,NYK,@,L (-21)
0,0,0,0,0,0,23-143,0,0,20/02/2015,0,0,0,0,0,0,0,Did Not Play,0,lauvejo01,0,0,MIL,0,0,1,0,0,0,DEN,@,L (-8)
6,0,0,0,0,0,23-154,0,0,03/03/2015,0,0,0,0,0,0,0,Did Not Play,0,lauvejo01,0,0,MIL,0,0,7,0,0,0,DEN,0,W (+11)
15,0,0,0,0,0,23-170,0,0,19/03/2015,0,0,0,0,0,0,0,Did Not Play,0,lauvejo01,0,0,HOU,0,0,16,0,0,0,DEN,@,L (-10)
18,0,0,0,0,0,23-176,0,0,25/03/2015,0,0,0,0,0,0,0,Did Not Play,0,lauvejo01,0,0,PHI,0,0,19,0,0,0,DEN,0,L (-14)
23,0,0,0,0,0,23-185,0,0,03/04/2015,0,0,0,0,0,0,0,Did Not Play,0,lauvejo01,0,0,SAS,0,0,23,0,0,0,DEN,@,L (-30)
26,0,0,0,0,0,23-192,0,0,10/04/2015,0,0,0,0,0,0,21,0,0,lauvejo01,0:17,0,DAL,0,0,26,0,0,0,DEN,0,L (-1)
0,0,0,0,0,0,19-233,0,0,29/10/2014,0,0,0,0,0,0,0,Did Not Play,0,lavinza01,0,0,MEM,0,0,1,0,0,0,MIN,@,L (-4)
2,0,0,0,0,0,19-236,0,0,01/11/2014,0,0,0,0,0,0,0,Did Not Play,0,lavinza01,0,0,CHI,0,0,3,0,0,0,MIN,0,L (-1)
3,0,0,0,0,0,19-240,0,0,05/11/2014,0,0,0,0,0,0,0,Did Not Play,0,lavinza01,0,0,BRK,0,0,4,0,0,0,MIN,@,W (+7)
26,0,1,1,1,2,19-286,0,1,21/12/2014,2,0.333,6,4,1,4,23,1,7.5,lavinza01,16:06,0,IND,2,9,26,1,0,1,MIN,0,L (-4)
30,0,0,0,1,4,19-295,0,3,30/12/2014,4,0.571,7,0,0,0,27,1,5,lavinza01,25:21:00,0,UTA,1,8,30,0,3,3,MIN,@,L (-6)
43,0,1,1,1,4,19-319,0,0,23/01/2015,1,0.2,5,0,0,0,39,0,2.7,lavinza01,13:36,0,NOP,0,3,42,0,0,0,MIN,0,L (-8)
48,0,0,0,0,0,19-327,0,0,31/01/2015,0,0,0,0,0,0,0,Did Not Play,0,lavinza01,0,0,CLE,0,0,47,0,0,0,MIN,0,L (-16)
49,0,0,0,0,0,19-329,0,0,02/02/2015,0,0,0,0,0,0,0,Did Not Play,0,lavinza01,0,0,DAL,0,0,48,0,0,0,MIN,@,L (-6)
50,0,0,0,0,0,19-331,0,0,04/02/2015,0,0,2,0,0,0,44,0,-1.8,lavinza01,8:00,0,MIA,1,0,49,0,0,0,MIN,0,W (+1)
70,0,1,0.333,3,4,20-009,1,6,19/03/2015,7,0.538,13,5,1,5,63,1,16.3,lavinza01,36:35:00,1,NYK,1,20,68,1,4,7,MIN,@,W (+3)
4,0,0,0,0,0,27-004,0,0,07/11/2014,0,0,0,0,0,0,0,Inactive,0,lawsoty01,0,0,CLE,0,0,5,0,0,0,DEN,0,L (-9)
44,0,0,0,0,0,27-081,0,0,23/01/2015,0,0,0,0,0,0,0,Did Not Play,0,lawsoty01,0,0,BOS,0,0,43,0,0,0,DEN,0,L (-1)
55,0,0,0,0,0,27-109,0,0,20/02/2015,0,0,0,0,0,0,0,Did Not Play,0,lawsoty01,0,0,MIL,0,0,54,0,0,0,DEN,@,L (-8)
68,0,0,0,0,0,27-130,0,0,13/03/2015,0,0,0,0,0,0,0,Did Not Play,0,lawsoty01,0,0,GSW,0,0,66,0,0,0,DEN,0,W (+11)
70,0,0,0,0,0,27-133,0,0,16/03/2015,0,0,0,0,0,0,0,Did Not Play,0,lawsoty01,0,0,MEM,0,0,68,0,0,0,DEN,@,L (-11)
74,0,2,0.667,3,6,27-142,1,4,25/03/2015,6,0.375,16,5,0.833,6,67,1,15.5,lawsoty01,32:57:00,0,PHI,1,19,72,2,2,4,DEN,0,L (-14)
79,0,0,0,0,0,27-152,0,0,04/04/2015,0,0,0,0,0,0,0,Did Not Play,0,lawsoty01,0,0,LAC,0,0,77,0,0,0,DEN,0,L (-15)
84,0,0,0,0,0,27-161,0,0,13/04/2015,0,0,0,0,0,0,0,Did Not Play,0,lawsoty01,0,0,LAC,0,0,81,0,0,0,DEN,@,L (-7)
0,0,0,0,0,0,22-048,0,0,28/10/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,SAS,0,0,1,0,0,0,DAL,@,L (-1)
1,0,0,0,0,0,22-050,0,0,30/10/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,UTA,0,0,2,0,0,0,DAL,0,W (+18)
2,0,0,0,0,0,22-052,0,0,01/11/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,NOP,0,0,3,0,0,0,DAL,@,W (+5)
3,0,0,0,0,0,22-054,0,0,03/11/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,BOS,0,0,4,0,0,0,DAL,0,W (+5)
4,0,0,0,0,0,22-057,0,0,06/11/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,POR,0,0,5,0,0,0,DAL,@,L (-21)
5,0,0,0,0,0,22-058,0,0,07/11/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,UTA,0,0,6,0,0,0,DAL,@,W (+23)
6,0,0,0,0,0,22-060,0,0,09/11/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,MIA,0,0,7,0,0,0,DAL,0,L (-9)
7,0,0,0,0,0,22-062,0,0,11/11/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,SAC,0,0,8,0,0,0,DAL,0,W (+8)
8,0,0,0,0,0,22-064,0,0,13/11/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,PHI,0,0,9,0,0,0,DAL,0,W (+53)
9,0,0,0,0,0,22-066,0,0,15/11/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,MIN,0,0,10,0,0,0,DAL,0,W (+14)
10,0,0,0,0,0,22-068,0,0,17/11/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,CHO,0,0,11,0,0,0,DAL,@,W (+27)
11,0,0,0,0,0,22-070,0,0,19/11/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,WAS,0,0,12,0,0,0,DAL,@,W (+3)
12,0,0,0,0,0,22-072,0,0,21/11/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,LAL,0,0,13,0,0,0,DAL,0,W (+34)
13,0,0,0,0,0,22-073,0,0,22/11/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,HOU,0,0,14,0,0,0,DAL,@,L (-3)
14,0,0,0,0,0,22-075,0,0,24/11/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,IND,0,0,15,0,0,0,DAL,0,L (-11)
15,0,0,0,0,0,22-077,0,0,26/11/2014,0,0,0,0,0,0,0,Did Not Play,0,ledori01,0,0,NYK,0,0,16,0,0,0,DAL,0,W (+7)
16,0,0,0,0,0,22-079,0,0,28/11/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,TOR,0,0,17,0,0,0,DAL,@,W (+4)
17,0,0,0,0,0,22-080,0,0,29/11/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,PHI,0,0,18,0,0,0,DAL,@,W (+7)
18,0,0,0,0,0,22-083,0,0,02/12/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,CHI,0,0,19,0,0,0,DAL,@,W (+3)
19,0,0,0,0,0,22-084,0,0,03/12/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,MIL,0,0,20,0,0,0,DAL,@,W (+2)
21,0,0,0,0,0,22-086,0,0,05/12/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,PHO,0,0,21,0,0,0,DAL,0,L (-12)
22,0,0,0,0,0,22-088,0,0,07/12/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,MIL,0,0,22,0,0,0,DAL,0,W (+23)
23,0,0,0,0,0,22-090,0,0,09/12/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,MEM,0,0,23,0,0,0,DAL,@,L (-9)
24,0,0,0,0,0,22-091,0,0,10/12/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,NOP,0,0,24,0,0,0,DAL,0,W (+5)
25,0,0,0,0,0,22-094,0,0,13/12/2014,0,0,0,0,0,0,0,Did Not Play,0,ledori01,0,0,GSW,0,0,25,0,0,0,DAL,0,L (-7)
26,0,0,0,0,0,22-097,0,0,16/12/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,NYK,0,0,26,0,0,0,DAL,@,W (+20)
27,0,0,0,0,0,22-098,0,0,17/12/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,DET,0,0,27,0,0,0,DAL,@,W (+11)
30,0,0,0,0,0,22-104,0,0,23/12/2014,0,0,0,0,0,0,0,Did Not Play,0,ledori01,0,0,PHO,0,0,30,0,0,0,DAL,@,L (-9)
31,0,0,0,0,0,22-107,0,0,26/12/2014,0,0,0,0,0,0,0,Did Not Play,0,ledori01,0,0,LAL,0,0,31,0,0,0,DAL,0,W (+4)
32,0,0,0,0,0,22-109,0,0,28/12/2014,0,0,0,0,0,0,0,Did Not Play,0,ledori01,0,0,OKC,0,0,32,0,0,0,DAL,0,W (+5)
33,0,0,0,0,0,22-111,0,0,30/12/2014,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,WAS,0,0,33,0,0,0,DAL,0,W (+27)
34,0,0,0,0,0,22-114,0,0,02/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,BOS,0,0,34,0,0,0,DAL,@,W (+18)
35,0,0,0,0,0,22-116,0,0,04/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,CLE,0,0,35,0,0,0,DAL,@,W (+19)
36,0,0,0,0,0,22-117,0,0,05/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,BRK,0,0,36,0,0,0,DAL,@,W (+8)
37,0,0,0,0,0,22-119,0,0,07/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,DET,0,0,37,0,0,0,DAL,0,L (-13)
38,0,0,0,0,0,22-122,0,0,10/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,LAC,0,0,38,0,0,0,DAL,@,L (-20)
39,0,0,0,0,0,22-125,0,0,13/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,SAC,0,0,39,0,0,0,DAL,@,W (+4)
40,0,0,0,0,0,22-126,0,0,14/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,DEN,0,0,40,0,0,0,DAL,@,L (-7)
42,0,0,0,0,0,22-128,0,0,16/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,DEN,0,0,41,0,0,0,DAL,0,W (+8)
43,0,0,0,0,0,22-131,0,0,19/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,MEM,0,0,42,0,0,0,DAL,@,W (+8)
44,0,0,0,0,0,22-133,0,0,21/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,MIN,0,0,43,0,0,0,DAL,@,W (+23)
45,0,0,0,0,0,22-135,0,0,23/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,CHI,0,0,44,0,0,0,DAL,0,L (-4)
46,0,0,0,0,0,22-137,0,0,25/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,NOP,0,0,45,0,0,0,DAL,@,L (-3)
47,0,0,0,0,0,22-139,0,0,27/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,MEM,0,0,46,0,0,0,DAL,0,L (-19)
48,0,0,0,0,0,22-140,0,0,28/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,HOU,0,0,47,0,0,0,DAL,@,L (-5)
49,0,0,0,0,0,22-142,0,0,30/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,MIA,0,0,48,0,0,0,DAL,@,W (+21)
50,0,0,0,0,0,22-143,0,0,31/01/2015,0,0,0,0,0,0,0,Inactive,0,ledori01,0,0,ORL,0,0,49,0,0,0,DAL,@,W (+15)
51,0,0,0,0,0,22-145,0,0,02/02/2015,0,0,0,0,0,0,0,Did Not Play,0,ledori01,0,0,MIN,0,0,50,0,0,0,DAL,0,W (+6)
54,0,0,0,0,0,22-150,0,0,07/02/2015,0,0,0,0,0,0,0,Did Not Play,0,ledori01,0,0,POR,0,0,53,0,0,0,DAL,0,W (+10)
56,0,0,0,0,0,22-154,0,0,11/02/2015,0,0,0,0,0,0,0,Did Not Play,0,ledori01,0,0,UTA,0,0,55,0,0,0,DAL,0,W (+5)
57,0,0,0,0,0,22-190,0,0,19/03/2015,0,0,0,0,0,0,0,Did Not Play,0,ledori01,0,0,MIN,0,0,56,0,0,0,NYK,0,L (-3)
58,0,0,0,0,0,22-191,0,0,20/03/2015,0,0,0,0,0,0,0,Did Not Play,0,ledori01,0,0,PHI,0,0,57,0,0,0,NYK,@,L (-16)
70,0,0,0,0,0,22-213,0,0,11/04/2015,0,0,0,0,0,0,0,Did Not Play,0,ledori01,0,0,ORL,0,0,68,0,0,0,NYK,@,W (+1)
1,0,1,1,1,2,29-028,0,3,31/10/2014,4,0.8,5,3,1,3,2,1,12.7,leeco01,16:11,1,IND,1,12,2,0,0,4,MEM,@,W (+8)
2,0,0,0,0,0,29-029,0,0,01/11/2014,0,0,0,0,0,0,0,Inactive,0,leeco01,0,0,CHO,0,0,3,0,0,0,MEM,@,W (+2)
3,0,0,0,0,0,29-031,0,0,03/11/2014,0,0,0,0,0,0,0,Inactive,0,leeco01,0,0,NOP,0,0,4,0,0,0,MEM,0,W (+12)
11,0,0,0,0,0,29-047,0,0,19/11/2014,0,0,0,0,0,0,0,Did Not Play,0,leeco01,0,0,TOR,0,0,12,0,0,0,MEM,@,L (-4)
72,0,0,0,0,0,29-169,0,0,21/03/2015,0,0,0,0,0,0,0,Inactive,0,leeco01,0,0,POR,0,0,70,0,0,0,MEM,0,W (+11)
73,0,0,0,0,0,29-171,0,0,23/03/2015,0,0,0,0,0,0,0,Inactive,0,leeco01,0,0,NYK,0,0,71,0,0,0,MEM,@,W (+21)
0,0,0,0,0,0,31-183,0,0,29/10/2014,0,0,0,0,0,0,0,Inactive,0,leeda02,0,0,SAC,0,0,1,0,0,0,GSW,@,W (+18)
1,0,0,0,0,0,31-186,0,0,01/11/2014,0,0,0,0,0,0,0,Inactive,0,leeda02,0,0,LAL,0,0,2,0,0,0,GSW,0,W (+23)
2,0,0,0,0,0,31-187,0,0,02/11/2014,0,0,0,0,0,0,0,Inactive,0,leeda02,0,0,POR,0,0,3,0,0,0,GSW,@,W (+5)
4,0,0,0,0,0,31-193,0,0,08/11/2014,0,0,0,0,0,0,0,Inactive,0,leeda02,0,0,HOU,0,0,5,0,0,0,GSW,@,W (+11)
5,0,0,0,0,0,31-194,0,0,09/11/2014,0,0,0,0,0,0,0,Inactive,0,leeda02,0,0,PHO,0,0,6,0,0,0,GSW,@,L (-12)
6,0,0,0,0,0,31-196,0,0,11/11/2014,0,0,0,0,0,0,0,Inactive,0,leeda02,0,0,SAS,0,0,7,0,0,0,GSW,0,L (-13)
