3P,3P%,3PA,AST,Age,BLK,DRB,Date,FG,FG%,FGA,FT,FT%,FTA,G,GS,GmSc,Id,MP,ORB,Opp,PF,PTS,Rk,STL,TOV,TRB,Tm,Unnamed: 5,Unnamed: 7
0,0,3,2,21-255,0,3,29/02/2000,4,0.286,14,2,1,2,56,1,3.7,nowitdi01,26:00:00,2,PHI,2,10,56,1,2,5,DAL,@,L (-19)
0,0,1,9,21-256,1,2,24/01/2000,7,0.438,16,4,0.667,6,40,1,17.8,bibbymi01,39:00:00,4,DEN,1,18,40,1,2,6,VAN,@,L (-12)
3,1,3,3,21-257,3,4,02/03/2000,9,0.563,16,0,0,0,57,1,17.3,nowitdi01,42:00:00,1,NJN,3,21,57,0,1,5,DAL,0,L (-1)
0,0,0,11,21-258,0,4,26/01/2000,11,0.733,15,6,0.857,7,41,1,32.6,bibbymi01,38:00:00,2,UTA,3,28,41,4,2,6,VAN,@,W (+17)
1,0.333,3,11,21-259,0,1,27/01/2000,4,0.308,13,2,0.5,4,42,1,13.3,bibbymi01,39:00:00,0,NJN,1,11,42,3,0,1,VAN,0,W (+2)
1,0.333,3,2,21-259,1,2,04/03/2000,4,0.4,10,2,1,2,58,1,7.2,nowitdi01,34:00:00,1,PHO,2,11,58,0,1,3,DAL,@,L (-14)
0,0,0,0,21-261,0,0,02/11/1999,3,0.375,8,4,1,4,1,0,3.6,hamilri01,16:00,0,ATL,5,10,1,0,0,0,WAS,0,W (+7)
3,0.6,5,2,21-261,0,4,06/03/2000,9,0.474,19,4,1,4,59,1,19.4,nowitdi01,34:00:00,3,SAC,4,25,59,1,0,7,DAL,@,L (-21)
1,0.333,3,0,21-262,0,2,03/11/1999,3,0.333,9,2,1,2,2,0,5.5,hamilri01,17:00,0,BOS,0,9,2,1,0,2,WAS,@,L (-11)
1,0.167,6,5,21-262,0,3,07/03/2000,8,0.364,22,5,0.833,6,60,1,13,nowitdi01,44:00:00,2,SEA,3,22,60,0,1,5,DAL,@,L (-15)
2,0.4,5,12,21-263,1,0,31/01/2000,5,0.333,15,4,1,4,43,1,14.6,bibbymi01,43:00:00,2,MIL,1,16,43,1,4,2,VAN,0,L (-5)
0,0,3,1,21-264,1,4,09/03/2000,6,0.4,15,3,0.75,4,61,1,9.4,nowitdi01,42:00:00,3,MIN,2,15,61,1,2,7,DAL,0,L (-21)
1,0.333,3,5,21-265,0,3,02/02/2000,5,0.385,13,2,0.667,3,44,1,7.2,bibbymi01,39:00:00,1,GSW,1,13,44,1,4,4,VAN,@,L (-6)
0,0,1,3,21-265,0,0,06/11/1999,4,0.364,11,0,0,0,3,0,3.5,hamilri01,18:00,1,ORL,3,8,3,2,2,1,WAS,0,L (-3)
1,0.5,2,1,21-266,1,0,17/11/1999,2,0.286,7,1,0.2,5,1,0,0.2,benjaco01,18:00,1,PHO,3,6,1,3,4,1,CHI,@,L (-24)
0,0,0,0,21-266,1,1,07/11/1999,5,0.417,12,4,1,4,4,0,6.1,hamilri01,22:00,1,NJN,3,14,4,2,4,2,WAS,@,L (-25)
3,0.429,7,0,21-266,3,4,11/03/2000,5,0.357,14,2,0.5,4,62,1,9.2,nowitdi01,40:00:00,1,PHO,3,15,62,0,0,5,DAL,0,W (+5)
2,0.5,4,7,21-267,0,2,04/02/2000,6,0.545,11,2,1,2,45,1,18.5,bibbymi01,27:00:00,1,CHI,1,16,45,2,0,3,VAN,0,W (+25)
0,0,0,0,21-268,0,0,19/11/1999,0,0,3,0,0,0,2,0,-3.7,benjaco01,10:00,0,LAL,4,0,2,0,0,0,CHI,@,L (-8)
0,0,0,1,21-268,0,0,02/11/1999,1,0.5,2,0,0,0,1,0,1.4,palacmi01,3:00,1,POR,0,2,1,0,1,1,VAN,0,L (-20)
0,0,0,0,21-269,1,0,20/11/1999,0,0,0,0,0,0,3,0,0.3,benjaco01,3:00,0,DEN,1,0,3,0,0,0,CHI,@,L (-9)
0,0,2,8,21-269,1,3,06/02/2000,6,0.4,15,0,0,0,46,1,6.4,bibbymi01,34:00:00,1,DAL,6,12,46,1,4,4,VAN,0,L (-4)
1,0.333,3,0,21-269,0,4,10/11/1999,7,0.5,14,0,0,0,5,1,5,hamilri01,28:00:00,0,SEA,3,15,5,0,3,4,WAS,0,L (-14)
4,0.8,5,2,21-269,0,4,14/03/2000,10,0.769,13,4,1,4,63,1,25,nowitdi01,29:00:00,1,IND,3,28,63,0,0,5,DAL,0,W (+21)
0,0,2,4,21-271,0,2,08/02/2000,5,0.357,14,2,1,2,47,1,7.6,bibbymi01,36:00:00,0,PHO,0,12,47,1,1,2,VAN,@,L (-18)
1,0.5,2,0,21-271,0,5,12/11/1999,4,0.364,11,4,1,4,6,0,8.3,hamilri01,31:00:00,3,MIA,3,13,6,0,1,8,WAS,0,L (-9)
3,0.5,6,4,21-271,1,2,16/03/2000,8,0.615,13,0,0,0,64,1,14.6,nowitdi01,29:00:00,0,SAS,4,19,64,1,2,2,DAL,@,W (+22)
0,0,0,0,21-272,0,1,13/11/1999,2,0.333,6,0,0,0,7,0,-1,hamilri01,18:00,1,IND,4,4,7,0,1,2,WAS,@,L (-22)
1,1,1,0,21-273,0,0,24/11/1999,1,0.333,3,0,0,0,4,0,-2.1,benjaco01,4:00,0,MIL,1,3,4,0,3,0,CHI,@,L (-7)
2,0.333,6,8,21-273,0,3,10/02/2000,4,0.333,12,4,1,4,48,1,10.2,bibbymi01,43:00:00,1,LAC,3,14,48,0,3,4,VAN,@,W (+22)
0,0,5,2,21-273,0,7,18/03/2000,7,0.412,17,7,0.636,11,65,1,14.8,nowitdi01,42:00:00,4,BOS,2,21,65,1,2,11,DAL,0,L (-5)
2,0.286,7,1,21-274,0,5,19/03/2000,5,0.313,16,4,1,4,66,1,8.5,nowitdi01,38:00:00,1,ATL,3,16,66,0,0,6,DAL,@,W (+4)
0,0,0,0,21-275,0,0,26/11/1999,1,1,1,0,0,0,5,0,0.7,benjaco01,3:00,0,SAS,0,2,5,0,1,0,CHI,@,L (-23)
1,0.333,3,3,21-275,0,2,16/11/1999,8,0.571,14,0,0,0,8,0,10.1,hamilri01,26:00:00,2,PHI,6,17,8,0,2,4,WAS,0,L (-22)
0,0,0,0,21-276,0,0,27/11/1999,0,0,0,0,0,0,6,0,-1.4,benjaco01,3:00,0,DAL,1,0,6,0,1,0,CHI,@,L (-12)
0,0,3,1,21-276,1,5,21/03/2000,3,0.3,10,7,1,7,67,1,9.5,nowitdi01,27:00:00,2,SAS,5,13,67,0,0,7,DAL,0,W (+1)
0,0,3,1,21-277,0,4,18/11/1999,3,0.3,10,2,1,2,9,1,4,hamilri01,24:00:00,1,TOR,2,8,9,1,1,5,WAS,0,W (+11)
0,0,0,1,21-277,1,7,08/02/2000,5,0.556,9,0,0,0,16,0,8.2,mariosh01,19:00,0,VAN,0,10,16,0,1,7,PHO,0,W (+18)
2,0.5,4,0,21-278,0,3,23/03/2000,6,0.462,13,3,1,3,68,1,10.4,nowitdi01,22:00,2,CLE,3,17,68,0,1,5,DAL,0,L (-6)
0,0,0,0,21-278,0,0,12/11/1999,1,1,1,0,0,0,2,0,1.7,palacmi01,3:00,0,GSW,0,2,2,0,0,0,VAN,0,L (-10)
1,0.5,2,7,21-279,0,2,16/02/2000,6,0.5,12,8,0.8,10,49,1,18.9,bibbymi01,42:00:00,0,WAS,2,21,49,3,3,2,VAN,0,W (+5)
1,1,1,1,21-279,0,1,20/11/1999,4,0.308,13,0,0,0,10,1,3.5,hamilri01,20:00,2,LAC,1,9,10,0,0,3,WAS,0,L (-9)
0,0,0,1,21-279,1,4,10/02/2000,4,0.571,7,6,1,6,17,0,15.1,mariosh01,17:00,4,MIN,0,14,17,0,1,8,PHO,0,W (+16)
1,0.2,5,1,21-280,0,9,25/03/2000,8,0.471,17,1,0.5,2,69,1,10.8,nowitdi01,40:00:00,1,WAS,3,18,69,1,2,10,DAL,0,L (-7)
0,0,0,0,21-280,0,1,14/11/1999,0,0,0,0,0,0,3,0,-2.7,palacmi01,3:00,0,LAC,0,0,3,0,3,1,VAN,0,W (+20)
0,0,2,2,21-281,0,0,02/12/1999,4,0.444,9,2,0.5,4,7,0,5.4,benjaco01,17:00,1,DAL,3,10,7,0,0,1,CHI,0,L (-6)
2,0.5,4,8,21-281,0,5,18/02/2000,7,0.5,14,2,1,2,50,1,14,bibbymi01,37:00:00,1,MIN,2,18,50,2,6,6,VAN,@,L (-12)
0,0,3,10,21-282,0,2,19/02/2000,3,0.3,10,7,0.875,8,51,1,15,bibbymi01,37:00:00,0,MIL,1,13,51,1,0,2,VAN,@,W (+11)
1,1,1,2,21-282,0,5,23/11/1999,6,0.667,9,1,1,1,11,1,12.4,hamilri01,29:00:00,2,VAN,0,14,11,0,2,7,WAS,0,W (+2)
3,0.5,6,8,21-282,3,15,27/03/2000,6,0.545,11,1,1,1,70,1,20.5,nowitdi01,47:00:00,2,UTA,2,16,70,1,4,17,DAL,@,W (+8)
0,0,0,1,21-283,0,1,04/12/1999,0,0,0,0,0,0,8,0,-0.4,benjaco01,9:00,0,MIL,1,0,8,0,1,1,CHI,0,L (-1)
0,0,3,2,21-283,0,1,24/11/1999,1,0.1,10,2,1,2,12,1,-1.4,hamilri01,20:00,1,PHI,3,4,12,1,1,2,WAS,@,W (+8)
4,0.571,7,3,21-283,0,5,28/03/2000,7,0.538,13,2,1,2,71,1,17.6,nowitdi01,33:00:00,1,LAC,1,20,71,1,1,6,DAL,@,W (+10)
0,0,3,11,21-284,0,2,21/02/2000,13,0.52,25,1,1,1,52,1,18.9,bibbymi01,47:00:00,1,CLE,2,27,52,4,8,3,VAN,@,L (-1)
0,0,0,1,21-284,0,5,15/02/2000,5,0.833,6,0,0,0,18,0,10.6,mariosh01,17:00,0,SAC,1,10,18,1,0,5,PHO,@,W (+9)
1,1,1,10,21-285,0,1,22/02/2000,4,0.364,11,1,0.25,4,53,1,13,bibbymi01,42:00:00,4,CHI,2,10,53,3,2,5,VAN,@,W (+4)
0,0,1,0,21-285,0,1,26/11/1999,7,0.412,17,2,0.4,5,13,1,4.7,hamilri01,25:00:00,3,CHH,1,16,13,0,3,4,WAS,@,L (-33)
1,0.25,4,2,21-285,0,4,30/03/2000,5,0.385,13,5,0.714,7,72,1,9.9,nowitdi01,41:00:00,0,POR,2,16,72,3,3,4,DAL,@,L (-11)
0,0,1,2,21-286,0,0,27/11/1999,1,0.333,3,2,1,2,14,0,0.9,hamilri01,11:00,0,MIA,2,4,14,0,2,0,WAS,@,L (-3)
0,0,0,1,21-287,0,0,08/12/1999,6,0.6,10,3,0.75,4,9,0,11.4,benjaco01,18:00,1,CLE,0,15,9,1,1,1,CHI,@,L (-14)
1,0.333,3,6,21-287,0,2,24/02/2000,5,0.455,11,0,0,0,54,1,5.8,bibbymi01,38:00:00,1,BOS,0,11,54,1,6,3,VAN,0,L (-24)
0,0,0,0,21-287,0,4,18/02/2000,2,0.4,5,0,0,0,19,0,4.4,mariosh01,18:00,5,ATL,4,4,19,0,0,9,PHO,0,W (+12)
4,0.571,7,3,21-288,2,8,02/04/2000,6,0.5,12,6,1,6,73,1,18.7,nowitdi01,30:00:00,0,VAN,3,22,73,1,3,8,DAL,@,W (+14)
1,1,1,1,21-289,0,0,10/12/1999,5,0.5,10,0,0,0,10,0,5.9,benjaco01,23:00,2,NJN,3,11,10,1,2,2,CHI,0,W (+2)
1,0.25,4,15,21-289,0,4,26/02/2000,8,0.444,18,2,1,2,55,1,18.9,bibbymi01,44:00:00,0,SAC,1,19,55,2,4,4,VAN,0,W (+12)
2,1,2,1,21-289,0,0,30/11/1999,5,0.714,7,2,0.5,4,15,0,10.2,hamilri01,20:00,0,NJN,2,14,15,1,1,0,WAS,@,W (+7)
3,0.6,5,2,21-290,0,5,11/12/1999,5,0.5,10,2,0.5,4,11,1,10.8,benjaco01,37:00:00,1,ORL,5,15,11,1,1,6,CHI,@,L (-21)
0,0,0,0,21-290,0,0,01/12/1999,2,0.4,5,0,0,0,16,0,0.5,hamilri01,12:00,0,CLE,2,4,16,0,0,0,WAS,0,L (-3)
0,0,0,0,21-290,1,0,21/02/2000,0,0,3,2,1,2,20,0,-1.4,mariosh01,11:00,0,SAS,5,2,20,0,0,0,PHO,@,W (+9)
1,0.333,3,3,21-290,1,4,04/04/2000,6,0.545,11,0,0,1,74,1,9.8,nowitdi01,38:00:00,1,SAC,3,13,74,0,1,5,DAL,0,W (+3)
0,0,0,1,21-290,0,2,24/11/1999,2,0.333,6,0,0,2,4,0,-1.3,palacmi01,17:00,2,CHH,2,4,4,1,4,4,VAN,@,L (-16)
0,0,0,0,21-291,2,7,22/02/2000,5,0.385,13,0,0,0,21,1,7.4,mariosh01,37:00:00,2,DEN,1,10,21,0,0,9,PHO,0,W (+19)
2,0.667,3,12,21-292,0,4,29/02/2000,6,0.462,13,3,0.75,4,56,1,14.3,bibbymi01,40:00:00,0,SAC,3,17,56,1,5,4,VAN,@,L (-25)
0,0,0,2,21-292,0,0,03/12/1999,3,0.75,4,0,0,0,17,0,3.8,hamilri01,15:00,0,TOR,0,6,17,0,2,0,WAS,@,L (-2)
3,0.429,7,6,21-292,0,6,06/04/2000,11,0.688,16,7,0.778,9,75,1,29.7,nowitdi01,45:00:00,3,DEN,2,32,75,0,2,9,DAL,@,W (+1)
0,0,0,2,21-292,0,2,26/11/1999,1,0.5,2,2,1,2,5,0,6,palacmi01,16:00,0,IND,0,4,5,1,0,2,VAN,@,L (-19)
2,0.5,4,8,21-293,0,1,01/03/2000,5,0.417,12,0,0,0,57,1,7.8,bibbymi01,37:00:00,1,LAL,1,12,57,0,4,2,VAN,@,L (-12)
0,0,0,1,21-293,0,1,04/12/1999,3,0.429,7,2,1,2,18,0,3.3,hamilri01,16:00,0,SAC,0,8,18,0,2,1,WAS,0,L (-10)
0,0,0,0,21-293,0,5,24/02/2000,6,0.667,9,0,0,0,22,1,9.8,mariosh01,21:00,0,WAS,2,12,22,1,0,5,PHO,@,W (+9)
0,0,0,1,21-293,0,0,27/11/1999,0,0,0,0,0,0,6,0,0.7,palacmi01,6:00,0,MIN,0,0,6,0,0,0,VAN,@,L (-31)
0,0,1,3,21-294,0,3,15/12/1999,8,0.571,14,0,0,0,12,0,9.2,benjaco01,34:00:00,0,IND,3,16,12,1,3,3,CHI,@,L (-11)
0,0,0,0,21-294,0,1,25/02/2000,3,0.6,5,1,1,1,23,0,5.3,mariosh01,12:00,1,NYK,1,7,23,0,0,2,PHO,@,L (-5)
2,0.4,5,0,21-294,0,5,08/04/2000,6,0.6,10,4,0.667,6,76,1,12.2,nowitdi01,33:00:00,1,LAC,4,18,76,0,1,6,DAL,0,W (+2)
2,0.5,4,14,21-295,1,0,03/03/2000,9,0.692,13,5,0.833,6,58,1,26.1,bibbymi01,46:00:00,1,POR,3,25,58,1,4,1,VAN,@,L (-10)
0,0,0,1,21-295,0,0,06/12/1999,0,0,1,0,0,0,19,0,-1.4,hamilri01,7:00,0,UTA,1,0,19,0,1,0,WAS,@,L (-6)
2,1,2,2,21-296,1,1,17/12/1999,7,0.538,13,0,0,0,13,0,10.1,benjaco01,28:00:00,2,PHI,6,16,13,2,3,3,CHI,@,L (-3)
0,0,0,0,21-296,0,0,07/12/1999,0,0,3,0,0,0,20,0,-3.9,hamilri01,10:00,0,LAL,2,0,20,0,1,0,WAS,@,L (-11)
0,0,1,1,21-296,6,3,27/02/2000,4,0.571,7,2,1,2,24,0,13.8,mariosh01,22:00,1,TOR,1,10,24,1,0,4,PHO,@,L (-1)
3,0.75,4,5,21-297,3,4,18/12/1999,4,0.333,12,2,1,2,14,1,13.7,benjaco01,40:00:00,1,ORL,5,13,14,4,2,5,CHI,0,L (-9)
2,0.4,5,8,21-297,2,5,05/03/2000,3,0.2,15,3,0.75,4,59,1,9.4,bibbymi01,46:00:00,0,TOR,1,11,59,1,1,5,VAN,0,L (-2)
3,0.3,10,4,21-297,0,12,11/04/2000,6,0.4,15,6,1,6,77,1,19.9,nowitdi01,44:00:00,2,POR,2,21,77,2,2,14,DAL,0,W (+11)
1,0.5,2,1,21-298,0,3,29/02/2000,4,0.4,10,3,0.75,4,25,0,9,mariosh01,22:00,2,CLE,3,12,25,2,1,5,PHO,@,W (+7)
1,0.143,7,4,21-299,1,6,20/12/1999,8,0.32,25,2,1,2,15,1,8.1,benjaco01,33:00:00,1,SEA,4,19,15,0,1,7,CHI,0,L (-9)
2,0.667,3,4,21-299,0,5,07/03/2000,5,0.455,11,3,1,3,60,1,14.6,bibbymi01,31:00:00,0,NYK,0,15,60,1,0,5,VAN,@,L (-25)
1,0.2,5,3,21-299,1,5,13/04/2000,7,0.5,14,0,0,0,78,1,11.4,nowitdi01,30:00:00,1,HOU,4,15,78,0,0,6,DAL,@,L (-9)
2,0.667,3,10,21-300,0,4,08/03/2000,6,0.6,10,1,0.5,2,61,1,12.8,bibbymi01,37:00:00,0,PHI,1,15,61,0,5,4,VAN,@,L (-17)
0,0,0,2,21-300,0,2,02/03/2000,6,0.6,10,2,1,2,26,0,14.8,mariosh01,23:00,4,IND,1,14,26,1,0,6,PHO,0,W (+31)
1,0.167,6,2,21-300,1,9,14/04/2000,4,0.364,11,1,1,1,79,1,7.2,nowitdi01,24:00:00,1,SEA,3,10,79,0,1,10,DAL,0,W (+14)
0,0,2,0,21-301,0,3,22/12/1999,5,0.357,14,3,0.75,4,16,1,4.1,benjaco01,30:00:00,0,MIN,4,13,16,2,2,3,CHI,0,L (-20)
0,0,2,9,21-302,0,4,10/03/2000,4,0.364,11,3,0.5,6,62,1,10.2,bibbymi01,38:00:00,2,DET,1,11,62,1,3,6,VAN,@,L (-14)
0,0,0,0,21-302,1,0,04/03/2000,0,0,3,0,0,0,27,0,-2.2,mariosh01,10:00,0,DAL,2,0,27,1,1,0,PHO,0,W (+14)
2,0.25,8,2,21-302,2,6,16/04/2000,7,0.412,17,0,0,0,80,1,12.1,nowitdi01,35:00:00,2,VAN,2,16,80,0,0,8,DAL,0,W (+8)
0,0,3,6,21-303,0,3,11/03/2000,8,0.615,13,4,0.5,8,63,1,18.3,bibbymi01,43:00:00,1,ATL,5,20,63,3,1,4,VAN,@,L (-5)
0,0,0,1,21-304,0,2,06/03/2000,6,0.857,7,1,0.5,2,28,0,10.9,mariosh01,17:00,1,MIA,3,13,28,0,0,3,PHO,0,W (+8)
0,0,0,1,21-304,0,3,18/04/2000,5,0.357,14,0,0,0,81,1,8.5,nowitdi01,28:00:00,3,LAL,1,10,81,3,0,6,DAL,0,W (+10)
0,0,0,2,21-305,2,6,26/12/1999,5,0.333,15,5,0.833,6,17,1,8.5,benjaco01,43:00:00,0,NJN,3,15,17,2,3,6,CHI,@,L (-27)
0,0,4,9,21-305,1,2,13/03/2000,6,0.4,15,0,0,0,64,1,9.6,bibbymi01,41:00:00,1,SEA,4,12,64,2,3,3,VAN,0,L (-10)
1,0.5,2,0,21-305,1,4,07/03/2000,4,0.571,7,1,0.5,2,29,0,6.4,mariosh01,17:00,0,HOU,2,10,29,0,1,4,PHO,@,W (+7)
1,0.25,4,0,21-305,0,6,19/04/2000,4,0.4,10,4,1,4,82,1,6.6,nowitdi01,21:00,0,MIN,2,13,82,0,2,6,DAL,@,W (+6)
0,0,2,2,21-306,1,7,27/12/1999,2,0.25,8,0,0,2,18,1,-1.8,benjaco01,36:00:00,0,IND,6,4,18,0,2,7,CHI,0,L (-12)
3,0.5,6,0,21-308,1,2,29/12/1999,5,0.313,16,1,0.5,2,19,1,1.7,benjaco01,29:00:00,0,DET,5,14,19,0,2,2,CHI,0,L (-14)
0,0,1,13,21-308,0,3,16/03/2000,9,0.75,12,5,0.833,6,65,1,22.9,bibbymi01,39:00:00,1,SEA,4,23,65,0,4,4,VAN,@,L (-14)
0,0,1,0,21-308,0,1,10/03/2000,1,0.25,4,0,0,0,30,0,1.2,mariosh01,11:00,1,UTA,1,2,30,1,0,2,PHO,0,L (-3)
1,0.333,3,2,21-309,1,4,30/12/1999,8,0.571,14,4,0.8,5,20,1,17.9,benjaco01,32:00:00,2,MIN,2,21,20,1,1,6,CHI,@,L (-18)
0,0,1,3,21-309,1,1,17/03/2000,3,0.273,11,1,0.5,2,66,1,2.7,bibbymi01,27:00:00,1,PHO,3,7,66,3,3,2,VAN,0,L (-15)
0,0,1,1,21-309,0,5,11/03/2000,7,0.438,16,4,1,4,31,1,9.9,mariosh01,41:00:00,1,DAL,4,18,31,0,1,6,PHO,@,L (-5)
2,0.5,4,9,21-311,0,1,19/03/2000,6,0.545,11,0,0,0,67,1,10.3,bibbymi01,45:00:00,0,DET,0,14,67,2,7,1,VAN,0,L (-2)
0,0,1,2,21-312,0,10,14/03/2000,6,0.6,10,5,0.833,6,32,1,15,mariosh01,42:00:00,2,MIN,2,17,32,0,2,12,PHO,0,W (+7)
1,0.5,2,0,21-313,1,6,03/01/2000,8,0.4,20,2,0.286,7,21,1,3.8,benjaco01,36:00:00,1,POR,4,19,21,1,5,7,CHI,0,L (-25)
0,0,2,8,21-313,0,4,21/03/2000,4,0.444,9,2,1,2,68,1,12.3,bibbymi01,33:00:00,0,GSW,2,10,68,1,0,4,VAN,0,W (+16)
0,0,0,1,21-314,0,1,18/12/1999,2,0.5,4,0,0,0,7,0,2.2,palacmi01,6:00,0,SEA,2,4,7,0,0,1,VAN,@,L (-23)
1,0.333,3,3,21-315,2,1,05/01/2000,2,0.286,7,1,0.5,2,22,0,2.7,benjaco01,19:00,0,WAS,4,6,22,1,2,1,CHI,0,W (+11)
0,0,0,4,21-315,2,5,17/03/2000,6,0.462,13,0,0,0,33,1,16.4,mariosh01,38:00:00,6,VAN,2,12,33,3,1,11,PHO,@,W (+15)
0,0,0,1,21-315,0,0,19/12/1999,0,0,1,0,0,0,8,0,-0.1,palacmi01,5:00,1,LAC,2,0,8,0,0,1,VAN,0,W (+1)
1,0.333,3,2,21-317,1,3,07/01/2000,5,0.625,8,0,0,0,23,0,7.3,benjaco01,25:00:00,1,WAS,2,11,23,0,3,4,CHI,@,W (+7)
0,0,3,9,21-317,1,5,25/03/2000,5,0.385,13,1,1,1,69,1,9.4,bibbymi01,42:00:00,2,UTA,1,11,69,1,5,7,VAN,0,L (-9)
0,0,0,2,21-317,1,9,19/03/2000,1,0.167,6,2,0.5,4,34,1,3.2,mariosh01,28:00:00,4,GSW,2,4,34,0,3,13,PHO,@,W (+17)
0,0,4,1,21-318,0,0,08/01/2000,0,0,4,0,0,0,24,0,-5.9,benjaco01,17:00,0,BOS,2,0,24,0,3,0,CHI,0,W (+17)
0,0,1,1,21-318,0,0,29/12/1999,2,0.286,7,1,0.5,2,21,0,1.9,hamilri01,16:00,1,CLE,0,5,21,0,0,1,WAS,@,L (-2)
0,0,1,1,21-318,0,6,20/03/2000,7,0.538,13,4,1,4,35,1,14.4,mariosh01,29:00:00,2,BOS,3,18,35,1,1,8,PHO,0,W (+4)
0,0,1,0,21-319,0,1,30/12/1999,2,0.286,7,3,1,3,22,0,1.8,hamilri01,17:00,0,NYK,1,7,22,0,1,1,WAS,0,L (-3)
0,0,0,2,21-319,0,1,23/12/1999,1,1,1,0,0,0,9,0,3.1,palacmi01,5:00,1,DEN,0,2,9,0,1,2,VAN,0,W (+2)
0,0,0,6,21-320,0,8,22/03/2000,7,0.7,10,0,0,0,36,1,18.3,mariosh01,24:00:00,1,SAC,2,14,36,2,0,9,PHO,0,W (+21)
1,0.25,4,14,21-321,0,1,29/03/2000,4,0.364,11,0,0,0,70,1,6.2,bibbymi01,42:00:00,0,LAL,2,9,70,0,6,1,VAN,0,L (-9)
0,0,0,2,21-322,0,6,24/03/2000,7,0.778,9,1,0.5,2,37,1,17.7,mariosh01,42:00:00,8,LAL,3,15,37,1,2,14,PHO,@,L (-8)
0,0,1,3,21-322,0,3,26/12/1999,2,0.5,4,1,1,1,10,0,5,palacmi01,13:00,0,DEN,0,5,10,0,1,3,VAN,@,L (-23)
1,0.2,5,10,21-323,1,1,31/03/2000,4,0.364,11,2,1,2,71,1,8.4,bibbymi01,41:00:00,1,NYK,3,11,71,0,4,2,VAN,0,L (-6)
1,1,1,1,21-323,0,1,03/01/2000,4,0.667,6,2,0.667,3,23,0,7.6,hamilri01,15:00,0,GSW,1,11,23,1,2,1,WAS,0,W (+12)
0,0,0,0,21-323,0,0,27/12/1999,2,1,2,0,0,0,11,0,1,palacmi01,4:00,0,PHI,1,4,11,0,2,0,VAN,0,L (-7)
0,0,1,2,21-324,5,11,26/03/2000,6,0.5,12,3,0.75,4,38,1,17.1,mariosh01,34:00:00,3,GSW,2,15,38,0,1,14,PHO,0,W (+8)
0,0,1,11,21-325,0,9,02/04/2000,5,0.385,13,4,1,4,72,1,18.5,bibbymi01,40:00:00,2,DAL,3,14,72,7,6,11,VAN,0,L (-14)
0,0,1,2,21-325,1,2,05/01/2000,3,0.3,10,1,1,1,24,0,3,hamilri01,21:00,1,CHI,4,7,24,0,0,3,WAS,@,L (-11)
0,0,0,0,21-325,0,0,29/12/1999,1,1,1,0,0,0,12,0,-0.1,palacmi01,3:00,0,UTA,2,2,12,0,1,0,VAN,@,L (-11)
0,0,0,1,21-326,0,5,28/03/2000,0,0,7,0,0,0,39,1,-1,mariosh01,18:00,3,MIA,1,0,39,1,1,8,PHO,@,L (-3)
0,0,0,0,21-326,0,0,30/12/1999,1,0.333,3,0,0,0,13,0,1,palacmi01,5:00,1,SAS,0,2,13,0,0,1,VAN,0,L (-10)
2,0.5,4,10,21-327,0,3,04/04/2000,11,0.55,20,3,0.75,4,73,1,24.4,bibbymi01,41:00:00,1,HOU,3,27,73,2,2,4,VAN,0,W (+2)
0,0,2,2,21-327,0,0,07/01/2000,3,0.333,9,1,0.25,4,25,0,1.7,hamilri01,16:00,0,CHI,1,7,25,0,0,0,WAS,0,L (-7)
0,0,1,0,21-328,0,1,08/01/2000,0,0,2,0,0,0,26,0,-2.9,hamilri01,13:00,0,MIL,2,0,26,0,1,1,WAS,@,L (-1)
0,0,0,1,21-328,0,5,30/03/2000,8,0.533,15,0,0,0,40,1,11.9,mariosh01,25:00:00,2,ATL,1,16,40,1,1,7,PHO,@,W (+44)
1,0.5,2,1,21-329,1,0,19/01/2000,2,0.4,5,0,0,0,25,0,4,benjaco01,5:00,1,CHH,1,5,25,0,0,1,CHI,0,L (-10)
1,0.25,4,9,21-329,0,2,06/04/2000,7,0.5,14,0,0,1,74,1,12.5,bibbymi01,43:00:00,2,POR,1,15,74,2,5,4,VAN,0,W (+2)
0,0,0,0,21-329,0,3,31/03/2000,1,0.125,8,0,0,0,41,1,-3.1,mariosh01,12:00,0,DET,2,2,41,0,0,3,PHO,@,W (+1)
2,0.5,4,10,21-331,0,3,08/04/2000,5,0.417,12,0,0,0,75,1,13,bibbymi01,40:00:00,1,POR,3,12,75,2,2,4,VAN,@,L (-13)
0,0,1,0,21-331,0,1,11/01/2000,2,0.333,6,3,1,3,27,0,0.3,hamilri01,18:00,0,TOR,4,7,27,0,2,1,WAS,0,W (+28)
0,0,0,1,21-331,0,7,02/04/2000,4,0.667,6,0,0,0,42,1,10.2,mariosh01,20:00,2,MIN,1,8,42,3,2,9,PHO,@,W (+1)
0,0,0,0,21-331,0,2,02/11/1999,2,0.667,3,0,0,0,1,0,0.4,mccoyje01,8:00,1,LAC,4,4,1,0,2,3,SEA,@,W (+12)
0,0,0,1,21-331,0,0,04/01/2000,0,0,0,0,0,0,14,0,0.7,palacmi01,7:00,0,MIA,0,0,14,0,0,0,VAN,@,W (+4)
4,0.571,7,8,21-332,0,3,09/04/2000,10,0.526,19,0,0,0,76,1,21.8,bibbymi01,44:00:00,0,SAS,1,24,76,2,1,3,VAN,0,L (-8)
