3P,3P%,3PA,AST,Age,BLK,DRB,Date,FG,FG%,FGA,FT,FT%,FTA,G,GS,GmSc,Id,MP,ORB,Opp,PF,PTS,Rk,STL,TOV,TRB,Tm,Unnamed: 5,Unnamed: 7
0,0,2,6,30-081,0,0,28/02/1999,4,0.5,8,4,1,4,12,1,11.8,pricebr01,36:00:00,0,LAL,1,12,12,1,1,0,HOU,@,L (-16)
0,0,0,0,30-082,0,1,27/03/1999,3,0.6,5,1,0.5,2,22,0,4.9,blounco01,18:00,1,NJN,1,7,22,0,0,2,CLE,@,W (+10)
3,0.75,4,1,30-082,0,1,19/02/1999,3,0.429,7,0,0,0,6,0,9.3,brownde01,22:00,0,MIL,0,9,6,3,0,1,TOR,0,W (+8)
0,0,0,0,30-083,0,4,28/03/1999,1,0.333,3,3,0.75,4,23,0,3.2,blounco01,20:00,1,CHH,4,5,23,1,1,5,CLE,@,L (-21)
0,0,1,1,30-083,0,3,02/03/1999,2,0.4,5,2,1,2,13,1,0.4,pricebr01,25:00:00,1,SAS,3,6,13,0,4,4,HOU,0,L (-17)
1,0.2,5,3,30-084,0,3,21/02/1999,1,0.111,9,2,1,2,7,0,2,brownde01,19:00,1,VAN,2,5,7,1,1,4,TOR,0,W (+15)
0,0,0,2,30-085,0,3,30/03/1999,2,0.667,3,0,0,2,24,0,4.4,blounco01,26:00:00,0,TOR,2,4,24,1,0,3,CLE,0,L (-10)
1,1,1,3,30-085,0,3,04/03/1999,1,0.5,2,0,0,0,14,1,3.6,pricebr01,10:00,0,LAC,1,3,14,1,2,3,HOU,0,W (+19)
3,0.6,5,3,30-086,0,1,23/02/1999,3,0.429,7,0,0,0,8,0,5.9,brownde01,27:00:00,0,DET,2,9,8,2,3,1,TOR,@,L (-26)
0,0,0,0,30-087,0,0,01/04/1999,0,0,0,0,0,0,25,0,-1.6,blounco01,8:00,0,NYK,4,0,25,0,0,0,CLE,@,L (-4)
0,0,3,0,30-087,0,0,24/02/1999,0,0,4,0,0,0,9,0,-3.2,brownde01,14:00,0,IND,1,0,9,0,0,0,TOR,@,L (-20)
2,0.5,4,4,30-087,0,1,06/03/1999,5,0.714,7,7,0.875,8,15,0,14.2,pricebr01,24:00:00,0,VAN,4,19,15,1,4,1,HOU,@,W (+15)
0,0,0,0,30-088,1,4,02/04/1999,1,0.333,3,3,0.429,7,26,0,8.2,blounco01,20:00,2,PHI,2,5,26,5,1,6,CLE,@,W (+5)
2,0.4,5,1,30-088,0,2,07/03/1999,2,0.333,6,0,0,0,16,0,3.5,pricebr01,15:00,2,POR,2,6,16,0,1,4,HOU,@,L (-40)
1,0.25,4,3,30-089,0,1,26/02/1999,3,0.273,11,0,0,0,10,0,1.7,brownde01,23:00,0,MIN,3,7,10,2,2,1,TOR,0,W (+10)
0,0,0,0,30-090,0,4,04/04/1999,2,0.222,9,0,0,2,27,0,0.8,blounco01,23:00,3,MIL,3,4,27,1,0,7,CLE,0,W (+24)
0,0,1,2,30-090,0,1,09/03/1999,2,0.667,3,3,0.6,5,17,0,5.8,pricebr01,20:00,0,DEN,2,7,17,2,2,1,HOU,0,W (+9)
4,0.4,10,7,30-091,0,4,28/02/1999,4,0.308,13,1,0.5,2,11,0,6.6,brownde01,38:00:00,0,CHI,4,13,11,0,3,4,TOR,0,L (-2)
0,0,0,0,30-092,0,1,06/04/1999,0,0,2,0,0,2,28,0,-2.6,blounco01,14:00,3,CHI,2,0,28,0,2,4,CLE,0,W (+7)
5,0.625,8,3,30-092,0,2,01/03/1999,5,0.556,9,0,0,0,12,0,11,brownde01,25:00:00,0,CHH,1,15,12,1,3,2,TOR,@,L (-3)
1,0.2,5,4,30-092,0,3,11/03/1999,3,0.429,7,3,0.75,4,18,0,10.4,pricebr01,29:00:00,0,VAN,3,10,18,3,1,3,HOU,0,W (+11)
0,0,0,0,30-093,0,1,07/04/1999,0,0,0,1,0.5,2,29,0,0.8,blounco01,10:00,1,MIL,2,1,29,0,0,2,CLE,@,L (-8)
3,0.5,6,6,30-094,0,1,13/03/1999,5,0.556,9,4,0.8,5,19,0,15,pricebr01,33:00:00,0,CLE,2,17,19,2,3,1,HOU,0,W (+11)
4,0.5,8,3,30-095,0,1,04/03/1999,5,0.455,11,2,1,2,13,0,12.7,brownde01,30:00:00,2,ATL,1,16,13,1,2,3,TOR,@,W (+9)
0,0,1,2,30-095,0,1,14/03/1999,3,0.5,6,0,0,0,20,0,3,pricebr01,20:00,1,PHO,1,6,20,0,2,2,HOU,@,L (-14)
0,0,0,1,30-096,2,7,10/04/1999,1,0.143,7,2,1,2,30,0,6,blounco01,27:00:00,5,ATL,3,4,30,2,2,12,CLE,0,W (+14)
2,0.4,5,2,30-096,1,1,05/03/1999,3,0.375,8,1,0.5,2,14,0,5.8,brownde01,27:00:00,0,ORL,2,9,14,1,1,1,TOR,0,L (-5)
0,0,0,1,30-096,1,0,25/04/1999,2,0.333,6,2,0.5,4,33,1,1.6,longllu01,22:00,2,HOU,5,6,33,0,1,2,PHO,0,W (+24)
0,0,0,0,30-097,2,5,05/02/1999,4,0.5,8,1,0.333,3,1,0,6.2,davisan01,25:00:00,3,WAS,5,9,1,0,1,8,IND,0,W (+15)
0,0,0,1,30-097,1,3,26/04/1999,5,0.714,7,2,1,2,34,1,11.2,longllu01,25:00:00,2,UTA,4,12,34,1,1,5,PHO,@,W (+14)
0,0,1,2,30-097,0,0,16/03/1999,2,0.5,4,1,0.5,2,21,0,3.2,pricebr01,15:00,0,POR,2,5,21,1,1,0,HOU,0,W (+8)
0,0,0,0,30-098,0,2,12/04/1999,3,0.75,4,0,0,0,31,0,6,blounco01,14:00,2,BOS,1,6,31,0,0,4,CLE,@,L (-14)
1,0.25,4,4,30-098,1,4,07/03/1999,2,0.286,7,0,0,0,15,0,3.6,brownde01,23:00,0,BOS,0,5,15,0,2,4,TOR,0,W (+13)
1,0.333,3,3,30-098,0,3,17/03/1999,2,0.333,6,0,0,0,22,0,1.4,pricebr01,23:00,0,DEN,3,5,22,0,2,3,HOU,@,W (+5)
0,0,0,0,30-099,2,5,13/04/1999,1,1,1,0,0,0,32,0,5.5,blounco01,20:00,1,WAS,2,2,32,2,1,6,CLE,0,W (+9)
0,0,0,1,30-099,0,4,07/02/1999,3,0.5,6,6,1,6,2,0,9.3,davisan01,24:00:00,0,DET,4,12,2,0,0,4,IND,@,L (-9)
0,0,0,0,30-099,2,3,28/04/1999,0,0,4,0,0,0,35,1,-0.9,longllu01,9:00,0,MIN,1,0,35,0,0,3,PHO,@,L (-5)
0,0,0,0,30-100,0,4,14/04/1999,1,0.2,5,0,0,0,33,0,0.9,blounco01,24:00:00,4,CHI,5,2,33,0,0,8,CLE,@,W (+8)
0,0,0,0,30-100,2,5,08/02/1999,1,0.25,4,0,0,0,3,0,2.6,davisan01,26:00:00,3,CLE,5,2,3,2,2,8,IND,@,W (+6)
0,0,0,0,30-100,0,2,29/04/1999,2,0.667,3,2,1,2,36,1,4.2,longllu01,13:00,1,DEN,2,6,36,0,1,3,PHO,@,W (+11)
0,0,5,2,30-101,0,3,20/03/1999,1,0.143,7,2,1,2,23,0,-1.3,pricebr01,34:00:00,1,PHO,2,4,23,0,3,4,HOU,0,W (+10)
0,0,4,1,30-102,0,1,11/03/1999,2,0.25,8,0,0,0,16,0,2.2,brownde01,24:00:00,0,MIA,0,4,16,2,0,1,TOR,@,L (-10)
0,0,0,0,30-102,1,4,10/02/1999,3,0.375,8,3,0.5,6,4,0,4,davisan01,27:00:00,3,POR,6,9,4,1,2,7,IND,@,L (-8)
0,0,0,2,30-102,0,3,01/05/1999,2,0.286,7,0,0,0,37,1,3.7,longllu01,23:00,1,VAN,3,4,37,2,0,4,PHO,0,W (+30)
0,0,0,1,30-103,1,2,11/02/1999,4,0.667,6,1,1,1,5,0,8.6,davisan01,27:00:00,4,VAN,4,9,5,0,1,6,IND,@,W (+4)
0,0,0,1,30-103,1,4,02/05/1999,4,0.4,10,4,0.8,5,38,1,11.1,longllu01,25:00:00,5,SAC,3,12,38,1,1,9,PHO,@,L (-11)
1,1,1,2,30-103,0,1,22/03/1999,2,1,2,1,0.5,2,24,0,5.4,pricebr01,17:00,1,SAC,5,6,24,2,2,2,HOU,0,W (+10)
0,0,3,0,30-104,0,1,13/03/1999,0,0,7,2,1,2,17,0,-3.7,brownde01,23:00,1,ATL,2,2,17,0,1,2,TOR,@,L (-11)
0,0,1,1,30-105,0,1,24/03/1999,3,0.5,6,0,0,0,25,0,4.6,pricebr01,20:00,0,DAL,1,6,25,1,0,1,HOU,@,W (+10)
3,0.429,7,2,30-106,0,2,15/03/1999,4,0.333,12,6,0.857,7,18,0,11.4,brownde01,29:00:00,0,CHH,1,17,18,2,2,2,TOR,0,W (+7)
0,0,0,0,30-106,0,4,14/02/1999,4,0.667,6,3,0.6,5,6,0,9.3,davisan01,25:00:00,5,LAL,5,11,6,1,2,9,IND,@,W (+2)
0,0,0,3,30-106,1,5,05/05/1999,5,0.556,9,7,0.875,8,39,1,21.1,longllu01,28:00:00,5,MIN,0,17,39,1,0,10,PHO,0,W (+4)
1,0.333,3,2,30-106,0,1,25/03/1999,2,0.4,5,0,0,0,26,0,3.6,pricebr01,15:00,0,TOR,1,5,26,0,0,1,HOU,0,W (+9)
1,0.25,4,5,30-107,1,0,16/03/1999,6,0.545,11,4,1,4,19,0,16.5,brownde01,30:00:00,0,NJN,1,17,19,3,2,0,TOR,0,W (+15)
4,0.4,10,4,30-108,0,1,17/03/1999,7,0.538,13,1,0.5,2,20,0,13.2,brownde01,36:00:00,0,DET,3,19,20,1,2,1,TOR,@,W (+2)
0,0,0,0,30-108,0,5,16/02/1999,0,0,6,2,0.5,4,7,0,-2,davisan01,27:00:00,3,MIA,4,2,7,0,1,8,IND,0,L (-11)
1,1,1,2,30-108,0,4,27/03/1999,1,1,1,1,0.5,2,27,0,4.1,pricebr01,24:00:00,0,GSW,2,4,27,1,2,4,HOU,@,W (+1)
1,0.25,4,6,30-109,0,1,28/03/1999,2,0.286,7,1,0.333,3,28,0,5.2,pricebr01,23:00,0,SAC,1,6,28,0,0,1,HOU,@,W (+14)
1,0.143,7,5,30-110,0,1,19/03/1999,3,0.231,13,0,0,0,21,0,2.5,brownde01,29:00:00,0,LAC,1,7,21,1,1,1,TOR,0,W (+11)
0,0,0,1,30-110,2,6,18/02/1999,4,0.444,9,8,0.889,9,8,0,15,davisan01,25:00:00,2,PHI,3,16,8,0,0,8,IND,0,W (+4)
4,0.571,7,2,30-111,0,1,30/03/1999,6,0.6,10,3,0.6,5,29,0,16.2,pricebr01,30:00:00,1,LAC,2,19,29,2,1,2,HOU,@,W (+9)
0,0,0,0,30-112,0,4,26/04/1999,1,0.2,5,0,0,2,34,0,-0.8,blounco01,19:00,1,MIA,2,2,34,1,1,5,CLE,0,L (-25)
4,0.5,8,2,30-112,1,4,21/03/1999,4,0.286,14,0,0,1,22,0,6.4,brownde01,37:00:00,1,NYK,0,12,22,3,4,5,TOR,0,W (+4)
0,0,0,1,30-112,2,3,20/02/1999,2,0.286,7,3,0.6,5,9,0,3,davisan01,28:00:00,1,MIL,2,7,9,0,2,4,IND,@,W (+2)
2,0.286,7,0,30-113,0,4,22/03/1999,4,0.444,9,0,0,0,23,0,6.1,brownde01,26:00:00,0,NJN,1,10,23,0,0,4,TOR,@,L (-19)
0,0,0,0,30-113,0,5,21/02/1999,2,0.333,6,4,1,4,10,0,9.5,davisan01,32:00:00,6,NJN,2,8,10,0,0,11,IND,0,W (+1)
3,0.75,4,1,30-113,0,1,01/04/1999,5,0.833,6,0,0,0,30,0,12,pricebr01,22:00,0,UTA,2,13,30,2,1,1,HOU,@,L (-1)
7,0.583,12,3,30-114,0,6,23/03/1999,9,0.563,16,0,0,0,24,0,20.5,brownde01,31:00:00,0,CHI,2,25,24,3,3,6,TOR,@,W (+23)
0,0,0,0,30-114,1,0,05/02/1999,0,0,0,0,0,0,1,0,-1.1,schindw01,1:00,0,TOR,2,0,1,0,1,0,BOS,0,L (-11)
0,0,0,1,30-115,0,1,06/02/1999,0,0,1,0,0,0,2,0,-1.9,schindw01,8:00,2,CLE,4,0,2,0,2,3,BOS,0,W (+4)
2,0.4,5,3,30-116,1,2,25/03/1999,4,0.444,9,0,0,0,25,0,10.7,brownde01,24:00:00,0,HOU,0,10,25,2,0,2,TOR,@,L (-9)
0,0,0,2,30-116,0,4,24/02/1999,3,0.6,5,2,1,2,11,0,7.7,davisan01,24:00:00,0,TOR,4,8,11,1,0,4,IND,0,W (+20)
2,0.5,4,2,30-116,0,0,04/04/1999,5,0.556,9,0,0,0,31,0,8.9,pricebr01,22:00,2,SEA,4,12,31,2,2,2,HOU,@,L (-17)
5,0.556,9,3,30-117,0,4,26/03/1999,8,0.615,13,2,1,2,26,0,18.2,brownde01,30:00:00,0,SAS,3,23,26,0,1,4,TOR,@,W (+2)
0,0,0,2,30-117,0,3,25/02/1999,0,0,3,3,0.375,8,12,0,-0.8,davisan01,19:00,0,CLE,5,3,12,0,0,3,IND,@,W (+7)
0,0,0,0,30-118,1,4,26/02/1999,4,0.8,5,2,1,2,13,0,9,davisan01,30:00:00,2,ORL,1,10,13,0,2,6,IND,@,L (-3)
1,0.5,2,3,30-118,0,1,06/04/1999,1,0.333,3,0,0,0,32,0,3.4,pricebr01,12:00,1,GSW,0,3,32,0,1,2,HOU,0,W (+37)
2,0.5,4,3,30-119,0,2,28/03/1999,4,0.444,9,0,0,0,27,0,5.6,brownde01,30:00:00,0,CHI,1,10,27,0,2,2,TOR,0,W (+13)
8,0.571,14,3,30-121,0,1,30/03/1999,9,0.563,16,2,0.667,3,28,0,20.4,brownde01,36:00:00,0,CLE,0,28,28,0,2,1,TOR,@,W (+10)
0,0,0,0,30-122,0,0,02/03/1999,2,0.222,9,1,0.5,2,14,0,-1.6,davisan01,18:00,3,DEN,2,5,14,0,2,3,IND,0,W (+7)
1,0.143,7,5,30-123,1,1,01/04/1999,1,0.143,7,4,1,4,29,0,6,brownde01,26:00:00,0,IND,0,7,29,0,1,1,TOR,0,W (+1)
0,0,0,1,30-123,2,11,03/03/1999,3,0.375,8,4,0.8,5,15,0,11.2,davisan01,30:00:00,2,WAS,2,10,15,0,0,13,IND,@,W (+11)
3,0.375,8,2,30-125,0,3,03/04/1999,4,0.4,10,0,0,0,30,0,9.1,brownde01,31:00:00,0,WAS,2,11,30,4,2,3,TOR,0,W (+2)
0,0,0,1,30-125,0,4,05/03/1999,9,0.692,13,4,0.8,5,16,0,20.8,davisan01,32:00:00,4,GSW,0,22,16,0,0,8,IND,0,L (-19)
0,0,0,0,30-125,2,2,16/02/1999,2,0.5,4,1,0.5,2,3,0,2.1,schindw01,10:00,1,SAC,3,5,3,0,2,3,BOS,@,L (-3)
4,0.571,7,2,30-126,0,2,04/04/1999,5,0.556,9,0,0,0,31,0,9.9,brownde01,25:00:00,0,PHI,2,14,31,1,2,2,TOR,0,W (+15)
0,0,0,0,30-127,0,4,07/03/1999,5,0.625,8,0,0,0,17,0,10.9,davisan01,27:00:00,3,MIA,2,10,17,2,0,7,IND,0,W (+13)
3,0.333,9,4,30-128,0,0,06/04/1999,3,0.25,12,0,0,0,32,0,2.9,brownde01,29:00:00,1,MIA,1,9,32,0,2,1,TOR,0,L (-22)
0,0,0,0,30-128,0,1,19/02/1999,0,0,2,0,0,0,4,0,-0.8,schindw01,7:00,1,POR,1,0,4,0,0,2,BOS,@,L (-20)
0,0,0,0,30-129,0,0,09/02/1999,0,0,2,0,0,0,1,0,-1.4,fostegr01,4:00,0,DAL,0,0,1,0,0,0,UTA,@,W (+11)
0,0,2,3,30-130,0,0,08/04/1999,1,0.25,4,1,1,1,33,0,0.5,brownde01,19:00,0,BOS,3,3,33,0,1,0,TOR,0,L (-12)
0,0,0,0,30-130,0,4,10/03/1999,2,0.333,6,3,0.75,4,18,0,1.7,davisan01,22:00,1,NJN,6,7,18,0,1,5,IND,0,W (+11)
4,0.333,12,6,30-131,0,2,09/04/1999,5,0.313,16,0,0,2,34,0,11.4,brownde01,30:00:00,0,NJN,1,14,34,3,0,2,TOR,@,L (-7)
0,0,0,0,30-131,0,0,11/02/1999,0,0,2,0,0,0,2,0,-2.4,fostegr01,7:00,0,PHO,0,0,2,0,1,0,UTA,@,W (+8)
0,0,0,0,30-132,0,3,12/03/1999,5,1,5,5,0.625,8,19,0,12.2,davisan01,28:00:00,2,MIL,1,15,19,0,2,5,IND,0,W (+5)
0,0,0,0,30-132,1,1,12/02/1999,1,0.333,3,0,0,0,3,0,0.8,fostegr01,9:00,1,GSW,3,2,3,0,0,2,UTA,@,W (+16)
1,1,1,1,30-133,0,0,21/04/1999,1,1,1,0,0,0,33,0,3.4,pricebr01,4:00,0,DAL,0,3,33,0,0,0,HOU,0,L (-14)
3,0.375,8,0,30-134,0,1,12/04/1999,3,0.273,11,0,0,0,35,0,1.3,brownde01,23:00,1,IND,3,9,35,0,1,2,TOR,0,L (-10)
0,0,0,0,30-134,2,4,14/03/1999,3,0.6,5,8,0.727,11,20,0,13.2,davisan01,23:00,3,BOS,5,14,20,0,0,7,IND,0,W (+3)
0,0,0,0,30-135,1,5,15/02/1999,1,0.5,2,0,0,0,4,0,0.8,fostegr01,16:00,0,SAC,1,2,4,0,2,5,UTA,0,W (+8)
2,0.286,7,4,30-136,0,4,14/04/1999,2,0.25,8,0,0,0,36,0,3.2,brownde01,26:00:00,0,PHI,0,6,36,0,2,4,TOR,@,L (-18)
0,0,0,0,30-136,0,4,16/03/1999,3,0.375,8,0,0,0,21,0,1.7,davisan01,19:00,1,ATL,2,6,21,0,1,5,IND,0,L (-6)
0,0,0,1,30-136,1,0,16/02/1999,1,0.5,2,1,0.5,2,5,0,2,fostegr01,7:00,0,SEA,0,3,5,0,1,0,UTA,@,L (-15)
0,0,0,1,30-137,1,2,17/03/1999,4,0.571,7,0,0,0,22,0,5.8,davisan01,27:00:00,1,PHI,4,8,22,0,0,3,IND,@,L (-4)
2,0.5,4,1,30-137,0,0,25/04/1999,2,0.4,5,0,0,0,34,0,1.4,pricebr01,11:00,0,PHO,4,6,34,0,1,0,HOU,@,L (-24)
1,0.167,6,5,30-138,0,1,16/04/1999,1,0.125,8,0,0,0,37,0,0,brownde01,36:00:00,0,CLE,4,3,37,1,1,1,TOR,0,L (-1)
0,0,0,0,30-138,0,3,18/02/1999,1,1,1,0,0,0,6,0,0.4,fostegr01,10:00,0,DEN,3,2,6,0,1,3,UTA,0,W (+11)
0,0,2,4,30-138,0,1,26/04/1999,0,0,2,0,0,0,35,0,-0.1,pricebr01,12:00,0,LAL,2,0,35,1,2,1,HOU,0,W (+22)
2,0.222,9,3,30-139,0,0,17/04/1999,2,0.222,9,0,0,0,38,0,2.3,brownde01,29:00:00,1,NYK,0,6,38,1,2,1,TOR,@,W (+3)
0,0,0,3,30-139,0,4,19/03/1999,3,0.429,7,1,0.5,2,23,0,6.3,davisan01,29:00:00,5,CHI,6,7,23,1,2,9,IND,0,W (+9)
0,0,0,0,30-140,0,6,20/03/1999,6,0.667,9,5,0.5,10,24,0,15,davisan01,31:00:00,3,MIA,0,17,24,1,1,9,IND,@,W (+5)
0,0,0,2,30-140,0,3,20/02/1999,4,0.571,7,0,0,1,7,0,5.5,fostegr01,14:00,1,SEA,2,8,7,0,1,4,UTA,0,W (+30)
1,0.5,2,1,30-140,0,4,05/02/1999,12,0.522,23,7,0.583,12,1,1,18.1,kukocto01,35:00:00,1,UTA,3,32,1,0,2,5,CHI,@,L (-8)
2,0.333,6,1,30-141,0,2,19/04/1999,4,0.5,8,0,0,0,39,0,8.6,brownde01,25:00:00,1,ORL,1,10,39,1,0,3,TOR,0,W (+18)
0,0,0,1,30-141,0,1,29/04/1999,0,0,0,0,0,0,36,0,-0.4,pricebr01,6:00,0,DAL,1,0,36,0,1,1,HOU,0,L (-10)
1,0.143,7,5,30-142,0,3,20/04/1999,2,0.25,8,0,0,0,40,0,2.4,brownde01,29:00:00,0,ATL,3,5,40,0,1,3,TOR,0,L (-22)
0,0,0,1,30-142,0,5,22/03/1999,4,0.4,10,1,0.5,2,25,0,6.7,davisan01,27:00:00,3,WAS,2,9,25,0,0,8,IND,0,W (+4)
0,0,0,2,30-142,0,2,22/02/1999,3,0.6,5,0,0,0,8,0,2.3,fostegr01,18:00,0,LAC,6,6,8,0,1,2,UTA,0,W (+15)
0,0,2,11,30-142,0,2,07/02/1999,9,0.474,19,4,0.667,6,2,1,20.5,kukocto01,44:00:00,7,LAC,3,22,2,0,3,9,CHI,@,W (+5)
2,0.5,4,3,30-142,0,1,30/04/1999,4,0.5,8,0,0,0,37,0,6.2,pricebr01,22:00,2,UTA,4,10,37,0,2,3,HOU,0,L (-13)
6,0.75,8,3,30-143,0,2,21/04/1999,7,0.636,11,0,0,0,41,0,18.1,brownde01,29:00:00,1,WAS,1,20,41,2,2,3,TOR,@,W (+16)
0,0,0,1,30-144,2,5,24/03/1999,2,0.182,11,3,0.75,4,26,0,4.9,davisan01,29:00:00,4,ATL,3,7,26,0,0,9,IND,@,L (-1)
0,0,0,0,30-144,0,0,24/02/1999,0,0,2,0,0,0,9,0,-1.8,fostegr01,7:00,0,DEN,1,0,9,0,0,0,UTA,@,L (-10)
1,0.167,6,7,30-144,0,7,09/02/1999,6,0.286,21,3,0.5,6,3,1,11.1,kukocto01,42:00:00,2,ATL,2,16,3,2,1,9,CHI,0,L (-16)
3,0.6,5,5,30-144,0,0,02/05/1999,6,0.6,10,0,0,0,38,0,12.1,pricebr01,21:00,0,LAC,2,15,38,0,1,0,HOU,0,W (+26)
4,0.444,9,4,30-145,0,2,23/04/1999,5,0.5,10,4,1,4,42,0,15.1,brownde01,29:00:00,1,ORL,0,18,42,0,2,3,TOR,@,W (+7)
0,0,3,0,30-146,0,5,07/02/1999,1,0.2,5,0,0,0,1,0,1.4,chilcpe01,14:00,2,SAC,1,2,1,1,1,7,VAN,@,L (-22)
0,0,0,1,30-146,2,6,26/03/1999,5,0.714,7,3,0.6,5,27,0,14.8,davisan01,25:00:00,2,NJN,2,13,27,1,0,8,IND,@,W (+9)
0,0,0,0,30-146,0,2,26/02/1999,2,0.286,7,1,0.5,2,10,0,0.8,fostegr01,14:00,3,DAL,1,5,10,0,2,5,UTA,0,W (+15)
0,0,4,4,30-146,0,5,11/02/1999,4,0.182,22,3,0.75,4,4,1,0.1,kukocto01,41:00:00,4,NYK,2,11,4,1,4,9,CHI,0,L (-5)
1,0.5,2,5,30-146,0,1,04/05/1999,1,0.333,3,0,0,0,39,0,7,pricebr01,15:00,1,MIN,2,3,39,2,0,2,HOU,0,W (+17)
4,0.5,8,4,30-147,1,3,25/04/1999,6,0.6,10,1,0.5,2,43,0,16.1,brownde01,32:00:00,1,DET,5,17,43,3,2,4,TOR,0,L (-8)
0,0,1,2,30-147,0,3,08/02/1999,1,0.167,6,2,1,2,2,0,5.5,chilcpe01,21:00,2,POR,1,4,2,4,2,5,VAN,0,L (-19)
1,0.333,3,1,30-147,1,1,05/05/1999,2,0.4,5,0,0,0,40,0,3.2,pricebr01,8:00,0,DEN,2,5,40,1,1,1,HOU,@,W (+7)
0,0,0,0,30-148,1,3,28/03/1999,2,0.4,5,2,0.5,4,28,0,1.5,davisan01,29:00:00,0,BOS,4,6,28,1,2,3,IND,@,W (+8)
0,0,0,0,30-148,0,0,28/02/1999,2,0.5,4,0,0,0,11,0,0.5,fostegr01,11:00,1,SAS,3,4,11,0,1,1,UTA,@,W (+14)
2,0.2,10,3,30-149,1,0,27/04/1999,3,0.273,11,2,0.667,3,44,0,1.1,brownde01,34:00:00,0,CHH,2,10,44,0,4,0,TOR,0,L (-10)
0,0,0,0,30-149,0,1,10/02/1999,0,0,0,0,0,0,3,0,0.3,chilcpe01,5:00,0,LAC,0,0,3,0,0,1,VAN,0,W (+6)
0,0,0,0,30-149,0,4,29/03/1999,2,0.4,5,0,0,2,29,0,1.7,davisan01,11:00,0,ATL,0,4,29,0,0,4,IND,0,L (-1)
2,0.667,3,8,30-149,0,10,14/02/1999,11,0.458,24,3,1,3,5,1,21.3,kukocto01,38:00:00,1,SAS,4,27,5,1,2,11,CHI,0,L (-13)
9,0.5,18,2,30-150,0,2,28/04/1999,10,0.5,20,0,0,0,45,0,19.8,brownde01,43:00:00,0,MIL,3,29,45,2,2,2,TOR,@,L (-13)
0,0,1,0,30-150,1,1,11/02/1999,1,0.5,2,0,0,0,4,0,2.3,chilcpe01,13:00,1,IND,1,2,4,0,0,2,VAN,0,L (-4)
0,0,0,0,30-150,0,1,02/03/1999,1,0.2,5,0,0,0,12,0,-1.5,fostegr01,12:00,1,POR,1,2,12,0,1,2,UTA,@,L (-2)
0,0,0,2,30-151,0,3,03/03/1999,1,0.333,3,0,0,0,13,0,3.3,fostegr01,8:00,1,VAN,0,2,13,0,0,4,UTA,0,W (+23)
1,0.2,5,6,30-151,0,7,16/02/1999,11,0.458,24,4,0.667,6,6,1,19.4,kukocto01,43:00:00,3,ATL,2,27,6,1,3,10,CHI,0,L (-16)
3,0.429,7,3,30-152,0,0,30/04/1999,3,0.429,7,0,0,0,46,0,6.2,brownde01,28:00:00,0,CLE,3,9,46,2,2,0,TOR,@,L (-8)
0,0,0,2,30-152,1,7,01/04/1999,1,0.167,6,2,0.5,4,30,0,0.8,davisan01,25:00:00,2,TOR,3,4,30,0,3,9,IND,@,L (-1)
0,0,2,3,30-152,0,3,17/02/1999,7,0.5,14,6,0.75,8,7,1,17.5,kukocto01,40:00:00,1,MIL,1,20,7,2,0,4,CHI,@,L (-8)
3,0.375,8,0,30-153,0,0,01/05/1999,4,0.444,9,0,0,0,47,0,4.9,brownde01,28:00:00,2,PHI,2,11,47,0,2,2,TOR,@,L (-7)
0,0,1,0,30-153,0,4,14/02/1999,0,0,2,0,0,0,5,0,-0.2,chilcpe01,9:00,2,DAL,1,0,5,0,1,6,VAN,0,W (+4)
0,0,0,0,30-153,2,1,02/04/1999,3,0.6,5,8,0.889,9,31,0,11.3,davisan01,30:00:00,1,CHH,1,14,31,0,2,2,IND,@,W (+6)
0,0,1,0,30-153,0,0,05/02/1999,0,0,2,0,0,0,1,0,-0.8,scottde01,7:00,0,ORL,1,0,1,1,0,0,NYK,@,L (-8)
0,0,3,4,30-154,2,3,19/02/1999,7,0.438,16,4,1,4,8,1,8.5,kukocto01,42:00:00,0,WAS,3,18,8,2,7,3,CHI,@,L (-2)
0,0,0,0,30-155,0,1,16/02/1999,0,0,2,0,0,0,6,0,-1.5,chilcpe01,6:00,0,LAC,1,0,6,0,0,1,VAN,@,W (+4)
0,0,0,4,30-155,2,6,04/04/1999,6,0.6,10,2,1,2,32,0,13.9,davisan01,32:00:00,5,NYK,5,14,32,0,3,11,IND,0,W (+13)
0,0,0,0,30-155,0,1,07/03/1999,0,0,1,0,0,0,14,0,-1.2,fostegr01,6:00,0,LAL,2,0,14,0,0,1,UTA,0,L (-8)
2,0.25,8,4,30-156,0,1,04/05/1999,2,0.222,9,0,0,0,48,0,1.3,brownde01,31:00:00,1,MIL,0,6,48,1,4,2,TOR,@,L (-13)
0,0,0,0,30-156,1,6,05/04/1999,6,0.545,11,5,1,5,33,0,13.5,davisan01,23:00,3,DET,2,17,33,0,2,9,IND,@,W (+2)
0,0,2,1,30-156,0,8,21/02/1999,6,0.316,19,4,1,4,9,1,4.9,kukocto01,40:00:00,1,NYK,0,16,9,1,5,9,CHI,@,L (-16)
0,0,1,1,30-157,0,0,05/05/1999,0,0,1,0,0,0,49,0,-0.4,brownde01,17:00,0,CLE,1,0,49,0,0,0,TOR,0,W (+9)
0,0,0,0,30-157,0,0,09/03/1999,0,0,0,0,0,0,15,0,0.7,fostegr01,1:00,1,CLE,0,0,15,0,0,1,UTA,0,W (+13)
