,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
71,69,9,2016-03-19,33-155,WAS,,NYK,W (+10),0,18:17,1,6,.167,0,5,.000,0,0,,0,3,3,1,0,0,0,1,2,-0.6,-6
72,70,,2016-03-21,33-157,WAS,@,ATL,W (+15),Inactive,,,,,,,,,,,,,,,,,,,,,
73,71,,2016-03-23,33-159,WAS,,ATL,L (-21),Inactive,,,,,,,,,,,,,,,,,,,,,
74,72,,2016-03-25,33-161,WAS,,MIN,L (-3),Inactive,,,,,,,,,,,,,,,,,,,,,
75,73,,2016-03-27,33-163,WAS,@,LAL,W (+13),Inactive,,,,,,,,,,,,,,,,,,,,,
76,74,,2016-03-29,33-165,WAS,@,GSW,L (-8),Inactive,,,,,,,,,,,,,,,,,,,,,
77,75,,2016-03-30,33-166,WAS,@,SAC,L (-9),Inactive,,,,,,,,,,,,,,,,,,,,,
78,76,,2016-04-01,33-168,WAS,@,PHO,W (+7),Inactive,,,,,,,,,,,,,,,,,,,,,
79,77,,2016-04-03,33-170,WAS,@,LAC,L (-5),Inactive,,,,,,,,,,,,,,,,,,,,,
80,78,,2016-04-06,33-173,WAS,,BRK,W (+18),Inactive,,,,,,,,,,,,,,,,,,,,,
81,79,10,2016-04-08,33-175,WAS,@,DET,L (-13),0,19:09,0,3,.000,0,3,.000,0,0,,0,1,1,1,1,0,0,1,0,-0.5,+3
82,80,11,2016-04-10,33-177,WAS,,CHO,W (+15),0,12:50,1,3,.333,0,1,.000,2,4,.500,0,3,3,0,0,0,0,1,4,2.0,-1
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
84,81,12,2016-04-11,33-178,WAS,@,BRK,W (+9),0,17:46,2,8,.250,0,2,.000,0,0,,0,0,0,3,0,0,0,2,4,0.5,+1
85,82,13,2016-04-13,33-180,WAS,,ATL,W (+11),0,12:12,1,4,.250,1,3,.333,0,0,,0,4,4,1,1,0,0,4,3,1.9,-16
