,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
24,24,24,1999-12-20,27-354,SEA,@,CHI,W (+9),1,30:00,4,7,.571,2,4,.500,3,4,.750,2,6,8,6,1,0,1,1,13,16.3
25,25,25,1999-12-21,27-355,SEA,@,IND,L (-10),1,36:00,5,11,.455,1,4,.250,1,1,1.000,4,9,13,2,1,1,1,1,12,13.5
26,26,26,1999-12-23,27-357,SEA,@,MIN,L (-7),1,33:00,5,9,.556,3,4,.750,0,0,,1,4,5,3,0,0,5,3,13,6.5
27,27,27,1999-12-26,27-360,SEA,,PHI,L (-6),1,35:00,4,8,.500,0,2,.000,4,5,.800,1,1,2,0,0,0,2,3,12,5.4
28,28,28,1999-12-28,27-362,SEA,@,POR,L (-5),0,25:00,4,13,.308,1,5,.200,1,2,.500,2,2,4,2,2,1,1,5,10,5.2
29,29,29,1999-12-29,27-363,SEA,,SAC,L (-9),1,42:00,7,14,.500,4,6,.667,6,6,1.000,1,8,9,5,5,0,3,3,24,24.4
30,30,30,2000-01-04,28-004,SEA,@,HOU,W (+7),1,31:00,3,5,.600,1,3,.333,1,2,.500,1,5,6,0,2,0,0,5,8,7.5
31,31,31,2000-01-05,28-005,SEA,@,SAS,W (+3),1,39:00,5,11,.455,2,8,.250,1,1,1.000,1,6,7,5,1,1,2,2,13,12.2
32,32,32,2000-01-08,28-008,SEA,,LAL,L (-10),1,22:00,0,6,.000,0,3,.000,1,2,.500,3,4,7,1,0,0,2,5,1,-3.6
33,33,33,2000-01-09,28-009,SEA,@,GSW,W (+5),1,48:00,6,14,.429,1,5,.200,4,5,.800,1,4,5,3,1,0,0,2,17,13.4
34,34,34,2000-01-11,28-011,SEA,,PHO,W (+13),1,40:00,8,12,.667,3,5,.600,2,2,1.000,0,5,5,3,1,1,2,0,21,19.1
35,35,35,2000-01-12,28-012,SEA,@,DEN,W (+10),1,44:00,6,10,.600,5,6,.833,4,4,1.000,1,6,7,8,0,1,4,3,21,20.0
36,36,36,2000-01-14,28-014,SEA,,SAS,W (+6),1,39:00,5,9,.556,2,5,.400,0,0,,0,3,3,4,3,0,3,5,12,9.4
37,37,37,2000-01-17,28-017,SEA,@,LAL,W (+1),1,42:00,5,8,.625,3,6,.500,4,4,1.000,2,5,7,2,4,1,2,3,17,19.2
38,38,38,2000-01-18,28-018,SEA,,CLE,W (+19),1,39:00,7,11,.636,3,6,.500,4,4,1.000,1,4,5,7,0,0,5,2,21,17.1
39,39,39,2000-01-20,28-020,SEA,@,MIL,W (+8),1,40:00,5,12,.417,3,9,.333,2,2,1.000,1,3,4,4,2,1,2,5,15,11.7
40,40,40,2000-01-21,28-021,SEA,@,BOS,L (-25),1,29:00,0,4,.000,0,0,,0,0,,0,2,2,3,1,1,2,3,0,-1.6
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
42,41,41,2000-01-23,28-023,SEA,@,TOR,L (-17),1,39:00,3,9,.333,2,4,.500,1,1,1.000,0,5,5,2,0,0,0,5,9,4.8
43,42,42,2000-01-24,28-024,SEA,@,NYK,L (-6),1,40:00,8,16,.500,4,6,.667,1,3,.333,0,6,6,1,0,0,1,6,21,11.3
44,43,43,2000-01-29,28-029,SEA,,MIL,L (-2),1,38:00,6,13,.462,4,7,.571,4,6,.667,1,6,7,4,0,1,3,4,20,13.9
45,44,44,2000-02-01,28-032,SEA,@,UTA,W (+8),1,35:00,2,8,.250,2,7,.286,2,2,1.000,2,6,8,5,0,2,2,4,8,7.7
46,45,45,2000-02-02,28-033,SEA,,CHI,L (-7),1,37:00,5,11,.455,3,6,.500,0,0,,0,5,5,3,1,0,3,4,13,7.3
47,46,46,2000-02-04,28-035,SEA,,PHO,W (+8),1,38:00,6,9,.667,4,6,.667,1,1,1.000,0,3,3,6,3,0,3,4,17,16.6
48,47,47,2000-02-06,28-037,SEA,@,PHO,L (-12),1,39:00,5,12,.417,4,9,.444,0,0,,1,4,5,1,3,0,3,4,14,8.6
49,48,48,2000-02-08,28-039,SEA,@,SAS,L (-2),1,40:00,4,10,.400,4,6,.667,0,0,,1,1,2,1,1,0,2,2,12,6.5
50,49,49,2000-02-09,28-040,SEA,@,DAL,W (+11),1,40:00,6,12,.500,4,6,.667,1,1,1.000,0,8,8,8,2,0,1,4,17,18.4
51,50,50,2000-02-15,28-046,SEA,,WAS,W (+29),1,28:00,1,4,.250,1,4,.250,0,0,,0,1,1,4,1,0,1,1,3,3.3
52,51,51,2000-02-18,28-049,SEA,@,SAC,L (-33),1,36:00,7,11,.636,5,8,.625,2,2,1.000,1,6,7,0,0,2,1,3,21,17.8
53,52,52,2000-02-19,28-050,SEA,,BOS,W (+3),1,38:00,4,7,.571,1,3,.333,1,3,.333,0,8,8,8,3,0,2,3,10,13.7
54,53,53,2000-02-22,28-053,SEA,,ORL,W (+36),1,19:00,5,7,.714,4,6,.667,2,2,1.000,0,4,4,2,1,0,2,4,16,13.1
55,54,54,2000-02-25,28-056,SEA,,ATL,L (-8),1,36:00,3,10,.300,2,7,.286,2,2,1.000,0,6,6,1,3,0,2,0,10,7.7
56,55,55,2000-02-28,28-059,SEA,@,CHH,W (+3),1,45:00,5,11,.455,2,7,.286,1,2,.500,1,2,3,5,1,1,3,1,13,10.0
57,56,56,2000-02-29,28-060,SEA,@,ORL,L (-9),1,43:00,4,10,.400,1,5,.200,4,5,.800,2,3,5,3,1,0,2,2,13,9.8
58,57,57,2000-03-02,28-062,SEA,@,MIA,L (-18),1,43:00,3,11,.273,1,6,.167,1,1,1.000,2,2,4,3,0,1,1,3,8,4.1
59,58,58,2000-03-04,28-064,SEA,@,ATL,W (+12),1,36:00,4,11,.364,2,4,.500,0,0,,1,3,4,4,3,0,3,4,10,6.7
60,59,59,2000-03-05,28-065,SEA,@,MIN,L (-5),1,41:00,4,12,.333,1,4,.250,2,3,.667,0,3,3,3,1,0,0,5,11,5.8
61,60,60,2000-03-07,28-067,SEA,,DAL,W (+15),1,42:00,6,11,.545,3,5,.600,1,2,.500,1,6,7,3,1,0,5,1,16,10.5
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
63,61,61,2000-03-10,28-070,SEA,,GSW,W (+14),1,32:00,4,10,.400,2,5,.400,0,0,,1,6,7,2,1,0,1,3,10,7.3
64,62,62,2000-03-12,28-072,SEA,,TOR,L (-2),1,31:00,3,8,.375,2,6,.333,0,0,,0,6,6,4,1,0,1,6,8,5.8
65,63,63,2000-03-13,28-073,SEA,@,VAN,W (+10),1,37:00,6,8,.750,2,4,.500,0,0,,1,2,3,2,1,0,2,2,14,11.7
66,64,64,2000-03-16,28-076,SEA,,VAN,W (+14),1,33:00,6,10,.600,4,7,.571,5,5,1.000,0,4,4,6,4,0,4,4,21,20.2
67,65,65,2000-03-18,28-078,SEA,,POR,L (-1),1,37:00,4,10,.400,2,6,.333,4,4,1.000,0,3,3,4,1,2,0,5,14,12.7
68,66,66,2000-03-21,28-081,SEA,,DET,L (-10),1,28:00,2,7,.286,1,5,.200,2,2,1.000,1,4,5,4,0,1,3,6,7,2.9
69,67,67,2000-03-24,28-084,SEA,,UTA,L (-3),1,37:00,2,6,.333,1,3,.333,4,4,1.000,1,9,10,7,2,0,5,2,9,10.1
70,68,68,2000-03-27,28-087,SEA,,SAS,L (-8),1,35:00,5,10,.500,4,8,.500,0,0,,0,1,1,2,0,2,2,3,14,8.9
71,69,69,2000-03-29,28-089,SEA,,NYK,L (-15),1,29:00,3,8,.375,1,5,.200,4,6,.667,1,2,3,2,0,1,4,4,11,3.6
72,70,70,2000-03-31,28-091,SEA,,SAC,W (+15),1,31:00,3,7,.429,1,3,.333,2,2,1.000,1,3,4,8,0,0,2,0,9,10.5
73,71,71,2000-04-02,28-093,SEA,@,POR,L (-13),1,24:00,1,5,.200,0,4,.000,1,2,.500,0,2,2,4,0,0,0,6,3,0.5
74,72,72,2000-04-04,28-095,SEA,,DEN,W (+13),1,38:00,5,9,.556,3,4,.750,2,2,1.000,0,8,8,3,1,1,2,2,15,14.1
75,73,73,2000-04-07,28-098,SEA,,HOU,L (-3),1,35:00,4,8,.500,1,4,.250,2,2,1.000,0,3,3,3,0,1,1,4,11,8.1
76,74,74,2000-04-08,28-099,SEA,@,DEN,L (-8),1,41:00,8,15,.533,4,8,.500,0,0,,0,3,3,5,1,1,1,3,20,16.6
77,75,75,2000-04-10,28-101,SEA,@,LAL,L (-3),1,29:00,1,5,.200,1,3,.333,2,2,1.000,0,2,2,4,1,0,0,5,5,4.3
78,76,76,2000-04-12,28-103,SEA,,MIN,W (+27),0,27:00,3,6,.500,2,3,.667,1,1,1.000,1,3,4,3,1,0,1,2,9,8.9
79,77,77,2000-04-14,28-105,SEA,@,DAL,L (-14),0,27:00,2,5,.400,1,3,.333,2,3,.667,1,1,2,1,0,0,1,2,7,3.8
80,78,78,2000-04-16,28-107,SEA,@,HOU,W (+9),0,20:00,2,4,.500,2,3,.667,0,0,,0,2,2,2,0,0,1,0,6,5.0
81,79,79,2000-04-18,28-109,SEA,@,SAC,W (+7),0,33:00,5,10,.500,3,7,.429,0,0,,0,2,2,2,4,0,1,4,13,11.4
82,80,80,2000-04-19,28-110,SEA,,LAC,L (-8),0,32:00,3,8,.375,2,5,.400,0,0,,0,3,3,4,0,0,1,0,8,6.3
