,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
21,21,21,1999-03-12,29-230,SAC,,MIN,L (-6),0,10:00,0,2,.000,0,2,.000,2,2,1.000,0,0,0,1,1,0,3,3,2,-1.9
22,22,22,1999-03-14,29-232,SAC,,LAL,W (+4),0,6:00,1,2,.500,0,1,.000,0,0,,0,1,1,1,0,0,1,0,2,1.0
23,23,23,1999-03-15,29-233,SAC,@,GSW,W (+6),0,17:00,1,3,.333,1,2,.500,0,0,,1,1,2,2,0,0,0,1,3,3.3
24,24,24,1999-03-16,29-234,SAC,,SAS,L (-12),0,14:00,0,2,.000,0,2,.000,3,3,1.000,0,2,2,3,0,0,0,0,3,4.3
25,25,25,1999-03-18,29-236,SAC,,POR,L (-10),0,15:00,2,4,.500,1,3,.333,2,2,1.000,0,2,2,1,1,0,2,1,7,4.9
26,26,26,1999-03-20,29-238,SAC,@,DAL,L (-14),0,17:00,1,1,1.000,0,0,,1,1,1.000,0,0,0,3,1,0,1,1,3,4.4
27,27,27,1999-03-22,29-240,SAC,@,HOU,L (-10),0,21:00,2,3,.667,2,2,1.000,2,2,1.000,0,4,4,4,1,0,3,2,8,7.9
28,28,28,1999-03-24,29-242,SAC,,NYK,W (+1),0,16:00,0,2,.000,0,2,.000,0,0,,1,2,3,2,0,0,0,2,0,0.5
29,29,29,1999-03-28,29-246,SAC,,HOU,L (-14),0,18:00,0,2,.000,0,1,.000,6,6,1.000,1,1,2,3,0,0,0,6,6,5.3
30,30,30,1999-03-31,29-249,SAC,@,POR,L (-14),0,12:00,1,2,.500,0,0,,0,0,,0,2,2,1,0,0,0,1,2,1.9
31,31,31,1999-04-07,29-256,SAC,,LAL,L (-15),0,13:00,0,2,.000,0,1,.000,0,0,,0,1,1,1,1,0,2,1,0,-1.8
32,32,32,1999-04-10,29-259,SAC,,DEN,W (+6),0,6:00,0,0,,0,0,,1,2,.500,0,1,1,1,0,0,1,2,1,-0.2
33,33,33,1999-04-11,29-260,SAC,@,VAN,W (+3),0,7:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,0.3
34,34,34,1999-04-17,29-266,SAC,,DEN,W (+22),0,6:00,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0
35,35,35,1999-04-19,29-268,SAC,@,LAC,W (+4),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
36,36,36,1999-04-23,29-272,SAC,,MIN,W (+8),0,27:00,4,7,.571,2,4,.500,10,12,.833,2,4,6,3,4,0,0,4,20,23.0
37,37,37,1999-04-24,29-273,SAC,,DAL,W (+3),0,15:00,1,2,.500,0,1,.000,3,3,1.000,0,2,2,3,1,0,0,2,5,6.9
38,38,38,1999-04-26,29-275,SAC,@,GSW,L (-25),0,21:00,1,5,.200,1,3,.333,0,0,,0,2,2,1,0,0,0,2,3,0.4
39,39,39,1999-04-27,29-276,SAC,,SAS,W (+4),0,36:00,3,6,.500,2,2,1.000,2,2,1.000,0,4,4,6,2,0,1,3,10,12.2
40,40,40,1999-04-29,29-278,SAC,,LAC,W (+22),0,21:00,1,4,.250,0,3,.000,1,3,.333,1,0,1,9,5,0,2,1,3,9.4
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
42,41,41,1999-05-02,29-281,SAC,,PHO,W (+11),0,24:00,3,3,1.000,0,0,,0,0,,0,2,2,3,3,0,1,1,6,9.4
43,42,42,1999-05-03,29-282,SAC,@,DEN,W (+8),0,25:00,1,3,.333,0,1,.000,4,4,1.000,0,4,4,3,1,0,2,2,6,5.8
44,43,43,1999-05-05,29-284,SAC,,VAN,W (+4),0,27:00,1,3,.333,0,1,.000,0,0,,1,2,3,5,1,0,3,2,2,2.3
