,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
26,26,26,1999-03-21,31-060,ORL,,LAL,L (-11),1,38:00,2,14,.143,1,5,.200,0,0,,0,1,1,0,2,1,2,4,5,-4.6
27,27,27,1999-03-23,31-062,ORL,,CHH,W (+8),1,40:00,2,12,.167,0,5,.000,0,0,,0,8,8,2,3,2,1,0,4,3.6
28,28,28,1999-03-25,31-064,ORL,,CLE,W (+10),1,38:00,5,18,.278,3,5,.600,0,0,,1,4,5,5,1,0,1,3,13,6.6
29,29,29,1999-03-26,31-065,ORL,@,CHH,L (-8),1,36:00,7,16,.438,0,3,.000,3,5,.600,1,9,10,1,0,0,2,3,17,8.7
30,30,30,1999-03-28,31-067,ORL,,MIA,W (+7),1,31:00,1,3,.333,1,2,.500,3,6,.500,1,5,6,3,3,0,1,3,6,8.2
31,31,31,1999-03-30,31-069,ORL,,NJN,W (+2),1,40:00,10,20,.500,2,7,.286,6,8,.750,0,10,10,1,2,0,3,2,28,19.1
32,32,32,1999-03-31,31-070,ORL,@,WAS,L (-11),1,14:00,0,3,.000,0,1,.000,0,0,,0,0,0,0,2,0,1,1,0,-1.5
33,33,33,1999-04-06,31-076,ORL,@,NYK,W (+9),0,26:00,1,11,.091,1,5,.200,0,0,,2,4,6,1,2,0,1,0,3,0.0
34,34,34,1999-04-08,31-078,ORL,@,CLE,W (+4),0,23:00,2,7,.286,1,4,.250,0,4,.000,0,10,10,2,2,1,0,1,5,6.0
35,35,35,1999-04-09,31-079,ORL,,MIL,W (+12),0,23:00,2,8,.250,1,6,.167,2,2,1.000,1,3,4,3,0,0,2,1,7,3.5
36,36,36,1999-04-14,31-084,ORL,@,IND,L (-3),0,26:00,6,14,.429,2,6,.333,2,4,.500,2,3,5,0,2,0,2,3,16,8.9
37,37,37,1999-04-16,31-086,ORL,@,ATL,L (-12),0,27:00,1,6,.167,0,3,.000,3,6,.500,1,3,4,1,0,0,2,3,5,-0.9
38,38,38,1999-04-18,31-088,ORL,,DET,W (+7),0,27:00,4,10,.400,1,4,.250,0,0,,0,8,8,0,1,0,0,1,9,6.6
39,39,39,1999-04-19,31-089,ORL,@,TOR,L (-18),0,27:00,4,10,.400,0,4,.000,0,2,.000,1,5,6,2,0,1,2,0,8,4.1
40,40,40,1999-04-20,31-090,ORL,@,MIL,L (-12),0,28:00,5,16,.313,4,10,.400,0,0,,1,4,5,2,0,0,1,3,14,5.9
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
42,41,41,1999-04-22,31-092,ORL,,MIA,L (-5),1,34:00,5,20,.250,4,11,.364,0,0,,4,5,9,2,1,1,2,2,14,6.6
43,42,42,1999-04-23,31-093,ORL,,TOR,L (-7),1,30:00,2,8,.250,1,6,.167,2,4,.500,1,9,10,1,5,0,1,0,7,9.5
44,43,43,1999-04-25,31-095,ORL,@,PHI,L (-17),1,31:00,7,11,.636,4,7,.571,0,0,,0,5,5,1,2,0,0,4,18,15.7
45,44,44,1999-04-27,31-097,ORL,@,IND,W (+1),1,40:00,11,18,.611,1,3,.333,0,0,,1,9,10,1,1,0,0,2,23,19.1
46,45,45,1999-04-28,31-098,ORL,,WAS,W (+7),1,34:00,4,8,.500,1,4,.250,5,6,.833,1,10,11,5,0,0,3,1,14,13.4
47,46,46,1999-04-30,31-100,ORL,,NJN,W (+12),1,40:00,14,19,.737,3,5,.600,9,12,.750,5,4,9,6,0,0,2,1,40,37.6
48,47,47,1999-05-05,31-105,ORL,@,CHI,W (+20),1,25:00,3,7,.429,2,2,1.000,0,0,,0,4,4,3,1,0,2,4,8,5.0
