,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
12,13,13,1999-02-26,25-249,DEN,,MIL,W (+1),0,29:00,5,10,.500,0,2,.000,3,3,1.000,1,2,3,6,1,1,2,3,13,12.0
13,14,14,1999-02-28,25-251,DEN,,VAN,W (+4),0,29:00,3,8,.375,1,4,.250,0,0,,1,3,4,6,1,0,0,4,7,7.8
14,15,15,1999-03-02,25-253,DEN,@,IND,L (-7),1,43:00,6,16,.375,4,12,.333,0,0,,0,3,3,2,2,0,3,2,16,7.7
15,16,16,1999-03-04,25-255,DEN,@,MIA,L (-8),1,45:00,4,7,.571,3,6,.500,0,0,,0,6,6,2,0,0,5,2,11,5.1
16,17,17,1999-03-05,25-256,DEN,@,BOS,L (-8),1,46:00,10,18,.556,5,7,.714,3,3,1.000,1,2,3,1,3,0,7,4,28,15.8
17,18,18,1999-03-07,25-258,DEN,,SAS,L (-10),1,39:00,5,11,.455,0,2,.000,1,2,.500,0,0,0,5,0,0,3,3,11,4.2
18,19,19,1999-03-09,25-260,DEN,@,HOU,L (-9),0,12:00,1,8,.125,0,4,.000,2,2,1.000,0,0,0,3,4,0,2,1,4,2.5
19,20,20,1999-03-11,25-262,DEN,@,UTA,L (-5),0,22:00,2,7,.286,0,2,.000,2,2,1.000,0,1,1,5,0,0,0,3,6,4.5
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
21,21,21,1999-03-13,25-264,DEN,@,SAS,L (-31),0,16:00,3,8,.375,0,0,,2,2,1.000,0,2,2,1,0,0,3,0,8,1.9
22,22,22,1999-03-15,25-266,DEN,,VAN,W (+26),0,23:00,6,9,.667,2,4,.500,0,0,,0,3,3,11,2,0,2,3,14,17.5
23,23,23,1999-03-17,25-268,DEN,,HOU,L (-5),0,23:00,7,9,.778,2,3,.667,2,2,1.000,0,1,1,4,1,0,2,4,18,15.0
24,24,24,1999-03-19,25-270,DEN,,MIN,L (-4),0,16:00,2,7,.286,0,2,.000,0,0,,1,2,3,3,1,0,1,1,4,2.9
25,25,25,1999-03-21,25-272,DEN,,SEA,W (+4),0,23:00,3,5,.600,1,2,.500,0,2,.000,0,2,2,5,1,1,0,3,7,8.5
26,26,26,1999-03-23,25-274,DEN,@,SAS,L (-30),0,17:00,2,7,.286,0,2,.000,0,0,,0,1,1,2,0,0,1,2,4,-0.2
27,27,27,1999-03-25,25-276,DEN,,SAS,L (-21),0,16:00,0,5,.000,0,0,,0,0,,0,1,1,3,1,0,5,1,0,-5.5
28,28,28,1999-03-26,25-277,DEN,@,DAL,L (-19),0,8:00,1,1,1.000,0,0,,2,2,1.000,1,2,3,0,0,0,4,2,4,0.2
29,29,29,1999-03-27,25-278,DEN,,WAS,L (-12),0,15:00,1,5,.200,0,2,.000,3,4,.750,0,3,3,5,0,1,0,0,5,6.6
30,30,30,1999-04-04,25-286,DEN,,LAC,W (+2),0,13:00,1,5,.200,0,2,.000,0,0,,0,1,1,2,0,0,1,3,2,-1.6
31,31,31,1999-04-14,25-296,DEN,,NJN,W (+23),0,2:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,0.6
32,32,32,1999-04-15,25-297,DEN,@,GSW,L (-6),0,27:00,4,7,.571,2,3,.667,2,2,1.000,0,4,4,4,1,1,4,1,12,10.0
33,33,33,1999-04-17,25-299,DEN,@,SAC,L (-22),0,25:00,2,8,.250,0,2,.000,2,2,1.000,0,3,3,1,1,0,1,2,6,2.0
34,34,34,1999-04-24,25-306,DEN,@,GSW,L (-19),0,7:00,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,1,0,3,2.4
35,35,35,1999-05-02,25-314,DEN,,POR,L (-8),0,24:00,5,9,.556,3,5,.600,0,0,,0,0,0,5,2,0,2,2,13,11.4
36,36,36,1999-05-03,25-315,DEN,,SAC,L (-8),0,12:00,0,5,.000,0,1,.000,0,0,,0,1,1,4,0,0,1,1,0,-1.8
