,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
12,13,13,1999-12-02,24-335,CHI,,DAL,L (-6),0,21:00,3,11,.273,0,0,,5,5,1.000,7,8,15,2,2,1,1,5,11,12.9
13,14,14,1999-12-04,24-337,CHI,,MIL,L (-1),0,13:00,2,7,.286,0,0,,4,4,1.000,2,4,6,1,0,0,1,2,8,5.4
14,15,15,1999-12-08,24-341,CHI,@,CLE,L (-14),1,19:00,4,8,.500,0,0,,0,0,,3,4,7,2,0,0,1,6,8,5.3
15,16,16,1999-12-10,24-343,CHI,,NJN,W (+2),0,9:00,0,2,.000,0,0,,1,2,.500,0,3,3,0,0,0,0,2,1,-0.7
16,17,17,1999-12-11,24-344,CHI,@,ORL,L (-21),0,9:00,0,2,.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,1,2,0.5
17,18,18,1999-12-15,24-348,CHI,@,IND,L (-11),0,11:00,4,6,.667,0,0,,0,1,.000,1,1,2,0,0,1,0,1,8,6.3
18,19,19,1999-12-17,24-350,CHI,@,PHI,L (-3),1,2:00,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,3,0,-0.9
19,20,20,1999-12-18,24-351,CHI,,ORL,L (-9),0,15:00,2,5,.400,0,0,,0,0,,4,2,6,0,0,1,1,1,4,4.0
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
21,21,21,1999-12-20,24-353,CHI,,SEA,L (-9),0,8:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,3,0,-0.9
22,22,22,1999-12-22,24-355,CHI,,MIN,L (-20),0,14:00,2,4,.500,1,1,1.000,3,4,.750,2,4,6,1,0,0,0,2,8,8.1
23,23,23,1999-12-26,24-359,CHI,@,NJN,L (-27),0,16:00,0,5,.000,0,0,,3,4,.750,2,3,5,0,0,0,2,1,3,-1.0
24,24,24,1999-12-27,24-360,CHI,,IND,L (-12),0,8:00,2,3,.667,0,1,.000,1,2,.500,0,1,1,1,0,0,0,1,5,3.9
25,25,25,1999-12-29,24-362,CHI,,DET,L (-14),0,18:00,3,6,.500,0,0,,3,4,.750,3,5,8,0,0,2,2,2,9,7.8
26,26,26,1999-12-30,24-363,CHI,@,MIN,L (-18),0,14:00,2,3,.667,0,0,,0,0,,1,1,2,1,1,1,1,1,4,4.7
27,27,27,2000-01-03,25-002,CHI,,POR,L (-25),0,20:00,2,6,.333,0,0,,0,0,,4,5,9,0,0,0,2,3,4,1.7
28,28,28,2000-01-05,25-004,CHI,,WAS,W (+11),0,2:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7
29,29,29,2000-01-08,25-007,CHI,,BOS,W (+17),0,3:00,1,2,.500,0,1,.000,0,0,,0,0,0,0,1,1,2,0,2,0.7
30,30,30,2000-01-11,25-010,CHI,@,NYK,L (-7),0,9:00,2,2,1.000,0,0,,0,0,,2,0,2,0,1,0,0,5,4,3.8
31,31,31,2000-01-14,25-013,CHI,,ATL,L (-6),0,18:00,7,11,.636,0,0,,5,5,1.000,2,3,5,0,0,1,1,5,19,14.1
32,32,32,2000-01-15,25-014,CHI,,HOU,L (-3),0,7:00,0,1,.000,0,0,,0,0,,0,2,2,1,0,0,0,3,0,-0.6
33,33,33,2000-01-18,25-017,CHI,@,MIA,W (+7),0,17:00,2,5,.400,0,0,,3,4,.750,1,2,3,1,1,0,0,4,7,5.3
34,34,34,2000-01-19,25-018,CHI,,CHH,L (-10),0,11:00,0,0,,0,0,,4,6,.667,0,3,3,1,1,1,4,5,4,0.5
35,35,35,2000-01-22,25-021,CHI,,DET,W (+6),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0,-2.0
36,36,36,2000-01-24,25-023,CHI,,IND,W (+1),0,7:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0,-0.3
37,37,37,2000-01-25,25-024,CHI,@,ATL,L (-7),0,13:00,1,2,.500,0,0,,1,2,.500,0,0,0,0,0,1,0,2,3,1.5
38,38,38,2000-01-28,25-027,CHI,,SAC,L (-12),0,11:00,0,3,.000,0,1,.000,2,2,1.000,0,2,2,2,0,0,2,2,2,-0.9
39,39,39,2000-01-29,25-028,CHI,,TOR,L (-17),0,9:00,2,4,.500,0,0,,1,1,1.000,3,2,5,0,0,0,1,5,5,2.7
40,40,40,2000-02-01,25-031,CHI,@,POR,L (-11),0,5:00,0,1,.000,0,0,,2,2,1.000,1,1,2,0,0,0,0,0,2,2.3
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
42,41,41,2000-02-04,25-034,CHI,@,VAN,L (-25),0,14:00,1,2,.500,0,0,,2,2,1.000,0,2,2,1,0,0,1,0,4,3.3
43,42,42,2000-02-08,25-038,CHI,@,SAC,L (-39),0,13:00,3,5,.600,0,0,,0,0,,2,1,3,0,0,1,4,0,6,2.1
44,43,43,2000-02-09,25-039,CHI,@,UTA,L (-27),0,11:00,1,3,.333,0,0,,0,0,,0,1,1,1,0,0,0,1,2,0.9
45,44,44,2000-02-17,25-047,CHI,,MIA,W (+7),0,8:00,0,1,.000,0,0,,0,0,,0,3,3,1,0,1,0,1,0,1.2
46,45,45,2000-02-25,25-055,CHI,,SAS,L (-13),0,12:00,3,5,.600,0,0,,4,4,1.000,0,5,5,1,0,1,3,2,10,6.8
47,46,46,2000-02-27,25-057,CHI,@,DET,L (-3),0,10:00,1,4,.250,0,0,,2,2,1.000,0,1,1,1,0,0,2,2,4,-0.2
48,47,47,2000-02-29,25-059,CHI,@,TOR,L (-7),0,14:00,5,6,.833,0,0,,0,0,,1,0,1,1,1,2,1,2,10,9.8
49,48,48,2000-03-02,25-061,CHI,,CLE,L (-4),0,10:00,3,3,1.000,0,0,,2,3,.667,0,1,1,1,0,0,1,1,8,6.3
50,49,49,2000-03-04,25-063,CHI,,PHI,L (-11),0,21:00,3,10,.300,0,0,,0,0,,2,4,6,1,0,1,1,1,6,2.8
51,50,50,2000-03-05,25-064,CHI,@,CHH,L (-6),0,9:00,2,3,.667,0,0,,0,0,,2,1,3,0,0,0,2,0,4,2.4
52,51,51,2000-03-07,25-066,CHI,,ATL,W (+7),0,10:00,2,7,.286,0,0,,2,2,1.000,2,2,4,0,0,0,0,0,6,3.9
53,52,52,2000-03-08,25-067,CHI,@,ORL,L (-36),0,20:00,4,9,.444,0,0,,1,2,.500,2,3,5,1,0,0,0,2,9,6.1
54,53,53,2000-03-10,25-069,CHI,@,BOS,L (-30),0,15:00,4,7,.571,0,0,,2,2,1.000,2,1,3,1,2,0,2,3,10,7.9
55,54,54,2000-03-15,25-074,CHI,@,CHH,L (-3),0,21:00,4,8,.500,0,0,,1,2,.500,4,5,9,2,0,0,1,3,9,8.1
56,55,55,2000-03-17,25-076,CHI,,GSW,L (-3),0,8:00,1,2,.500,0,0,,0,2,.000,1,3,4,1,0,1,2,3,2,0.0
57,56,56,2000-03-18,25-077,CHI,@,WAS,L (-13),0,14:00,2,4,.500,0,0,,3,3,1.000,1,2,3,1,0,1,0,2,7,6.9
58,57,57,2000-03-20,25-079,CHI,,ORL,L (-2),1,33:00,4,11,.364,0,0,,4,4,1.000,3,13,16,6,1,0,4,6,12,10.7
59,58,58,2000-03-22,25-081,CHI,@,NYK,L (-11),1,29:00,5,10,.500,0,0,,4,4,1.000,3,7,10,0,2,0,2,4,14,11.6
60,59,59,2000-03-24,25-083,CHI,,DEN,W (+2),1,20:00,2,9,.222,0,0,,0,0,,2,5,7,2,1,0,0,5,4,1.8
61,60,60,2000-03-26,25-085,CHI,@,HOU,L (-45),1,25:00,2,9,.222,0,0,,0,0,,1,2,3,1,1,0,1,0,4,0.5
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
63,61,61,2000-03-29,25-088,CHI,,CLE,L (-5),0,24:00,6,11,.545,0,0,,6,7,.857,3,8,11,1,0,0,1,4,18,14.9
64,62,62,2000-03-30,25-089,CHI,@,MIA,L (-25),1,21:00,1,2,.500,0,0,,1,2,.500,0,4,4,3,0,1,0,2,3,4.8
65,63,63,2000-04-01,25-091,CHI,,CHH,L (-3),1,19:00,2,3,.667,0,0,,2,3,.667,0,5,5,5,2,0,1,2,6,9.5
66,64,64,2000-04-02,25-092,CHI,@,CLE,W (+9),1,11:00,1,4,.250,0,0,,2,2,1.000,1,4,5,1,0,1,1,4,4,2.3
67,65,65,2000-04-04,25-094,CHI,@,MIL,L (-19),1,15:00,2,4,.500,0,0,,2,2,1.000,0,4,4,1,0,0,3,3,6,1.7
68,66,66,2000-04-06,25-096,CHI,,MIL,W (+2),1,25:00,4,7,.571,0,0,,4,6,.667,2,4,6,1,1,0,1,4,12,9.6
69,67,67,2000-04-08,25-098,CHI,,TOR,L (-19),0,16:00,1,5,.200,0,0,,0,0,,0,6,6,1,0,1,3,3,2,-2.1
70,68,68,2000-04-11,25-101,CHI,,NJN,W (+7),0,11:00,1,3,.333,0,0,,0,2,.000,0,1,1,2,1,0,0,2,2,1.4
71,69,69,2000-04-13,25-103,CHI,,WAS,L (-6),0,10:00,2,6,.333,0,0,,1,1,1.000,0,5,5,1,0,0,1,3,5,1.6
72,70,70,2000-04-14,25-104,CHI,@,BOS,L (-15),0,11:00,3,7,.429,0,1,.000,1,1,1.000,0,0,0,0,0,0,0,4,7,1.7
73,71,71,2000-04-16,25-106,CHI,@,TOR,L (-1),0,11:00,3,4,.750,0,0,,2,3,.667,3,0,3,0,0,1,1,5,8,5.8
74,72,72,2000-04-18,25-108,CHI,,PHI,L (-4),0,28:00,5,9,.556,0,0,,7,8,.875,1,5,6,1,2,0,3,2,17,13.4
75,73,73,2000-04-19,25-109,CHI,@,DET,L (-21),0,20:00,2,8,.250,0,0,,2,2,1.000,0,1,1,2,1,0,3,5,6,-1.1
