,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
37,37,37,2000-01-14,25-072,ORL,@,PHI,L (-2),1,15:00,4,8,.500,0,0,,1,2,.500,1,0,1,0,0,0,2,0,9,3.3
38,38,38,2000-01-15,25-073,ORL,,IND,L (-7),1,34:00,9,15,.600,0,0,,0,0,,1,5,6,2,1,1,2,2,18,13.6
39,39,39,2000-01-17,25-075,ORL,@,GSW,L (-13),1,35:00,6,15,.400,0,0,,7,8,.875,1,2,3,2,0,2,3,2,19,10.8
40,40,40,2000-01-20,25-078,ORL,@,SAC,L (-8),1,20:00,2,11,.182,0,0,,2,2,1.000,3,2,5,2,3,0,1,4,6,3.6
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
42,41,41,2000-01-22,25-080,ORL,@,VAN,W (+3),1,25:00,8,16,.500,0,0,,0,0,,4,1,5,2,1,0,1,1,16,12.1
43,42,42,2000-01-23,25-081,ORL,@,LAC,W (+13),1,26:00,6,10,.600,0,0,,3,6,.500,0,3,3,0,1,1,1,2,15,10.0
44,43,43,2000-01-26,25-084,ORL,,BOS,W (+22),1,29:00,7,12,.583,0,0,,5,5,1.000,1,6,7,0,2,0,3,3,19,13.7
45,44,44,2000-01-27,25-085,ORL,@,CLE,L (-12),1,27:00,6,14,.429,0,1,.000,5,6,.833,1,5,6,2,5,1,6,2,17,11.7
46,45,45,2000-01-29,25-087,ORL,,ATL,W (+16),1,26:00,4,8,.500,0,0,,0,0,,2,4,6,3,0,0,3,4,8,4.1
47,46,46,2000-01-31,25-089,ORL,,PHO,L (-4),1,29:00,8,18,.444,0,0,,3,6,.500,4,2,6,3,1,1,1,4,19,13.0
48,47,47,2000-02-02,25-091,DEN,,MIL,W (+23),0,14:00,2,6,.333,0,1,.000,3,4,.750,1,2,3,2,0,0,0,3,7,4.7
49,48,48,2000-02-04,25-093,DEN,@,GSW,L (-2),0,21:00,4,6,.667,0,0,,3,4,.750,2,0,2,2,1,1,2,3,11,9.3
50,49,49,2000-02-05,25-094,DEN,,MIN,L (-8),0,24:00,1,6,.167,0,0,,3,4,.750,2,1,3,1,0,1,2,1,5,1.5
51,50,50,2000-02-07,25-096,DEN,@,LAL,L (-8),0,29:00,3,6,.500,0,0,,2,2,1.000,0,0,0,4,0,2,2,3,8,6.0
52,51,51,2000-02-09,25-098,DEN,,SAS,L (-9),1,29:00,6,12,.500,1,1,1.000,0,0,,5,2,7,2,1,1,4,0,13,10.2
53,52,52,2000-02-15,25-104,DEN,@,MIN,W (+3),1,46:00,7,14,.500,0,0,,1,1,1.000,1,6,7,3,1,0,0,3,15,12.4
54,53,53,2000-02-17,25-106,DEN,@,CLE,L (-18),1,27:00,5,9,.556,0,0,,2,2,1.000,2,0,2,1,0,0,1,4,12,7.2
55,54,54,2000-02-18,25-107,DEN,@,TOR,W (+4),1,34:00,4,10,.400,0,0,,6,8,.750,1,5,6,3,0,0,1,0,14,11.1
56,55,55,2000-02-21,25-110,DEN,,SAC,W (+6),1,10:00,1,5,.200,0,0,,0,0,,0,0,0,1,0,0,0,5,2,-2.4
57,56,56,2000-02-22,25-111,DEN,@,PHO,L (-19),1,29:00,4,13,.308,0,0,,1,2,.500,2,1,3,0,2,0,1,1,9,3.4
58,57,57,2000-02-24,25-113,DEN,@,HOU,W (+9),1,26:00,5,12,.417,0,0,,4,6,.667,3,3,6,1,0,2,1,1,14,10.5
59,58,58,2000-03-01,25-119,DEN,,NJN,L (-13),1,35:00,6,18,.333,0,0,,5,7,.714,3,5,8,1,0,3,2,4,17,8.8
60,59,59,2000-03-03,25-121,DEN,,GSW,W (+34),1,20:00,2,8,.250,0,0,,1,2,.500,0,1,1,3,0,2,2,1,5,1.2
61,60,60,2000-03-05,25-123,DEN,,CLE,L (-8),1,21:00,1,5,.200,0,0,,0,0,,2,0,2,2,1,0,1,1,2,1.3
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
63,61,61,2000-03-17,25-135,DEN,,LAC,W (+27),0,8:00,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-0.5
