,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
23,23,23,1999-12-23,31-337,SAC,@,LAC,L (-6),1,27:00,1,5,.200,1,4,.250,0,2,.000,1,6,7,1,1,0,1,2,3,1.5
24,24,24,1999-12-26,31-340,SAC,,DAL,W (+7),1,30:00,3,5,.600,3,4,.750,0,0,,0,3,3,3,2,0,0,0,9,11.7
25,25,25,1999-12-28,31-342,SAC,,BOS,W (+13),1,21:00,4,10,.400,2,7,.286,0,0,,0,3,3,1,2,0,0,1,10,7.8
26,26,26,1999-12-29,31-343,SAC,@,SEA,W (+9),1,26:00,3,9,.333,1,6,.167,0,0,,0,3,3,0,0,0,1,0,7,1.8
27,27,27,2000-01-04,31-349,SAC,@,CLE,W (+4),1,23:00,3,6,.500,2,4,.500,1,2,.500,2,0,2,2,1,0,1,2,9,7.6
28,28,28,2000-01-06,31-351,SAC,@,TOR,L (-12),1,28:00,1,7,.143,0,2,.000,0,0,,1,3,4,0,1,1,3,1,2,-2.6
29,29,29,2000-01-07,31-352,SAC,@,BOS,L (-8),1,36:00,9,16,.563,6,11,.545,0,0,,2,5,7,2,5,0,4,2,24,20.9
30,30,30,2000-01-09,31-354,SAC,,IND,W (+3),1,41:00,10,16,.625,4,4,1.000,1,2,.500,2,6,8,1,2,0,3,1,25,19.9
31,31,31,2000-01-11,31-356,SAC,,HOU,W (+17),1,27:00,5,11,.455,1,5,.200,0,0,,1,1,2,1,2,1,1,1,11,8.3
32,32,32,2000-01-13,31-358,SAC,,SAS,W (+4),1,30:00,3,13,.231,1,5,.200,3,5,.600,2,3,5,1,1,0,1,2,10,3.5
33,33,33,2000-01-15,31-360,SAC,@,GSW,W (+15),1,27:00,2,9,.222,1,6,.167,0,0,,4,2,6,2,0,0,0,0,5,4.3
34,34,34,2000-01-16,31-361,SAC,,CLE,W (+11),1,30:00,5,12,.417,2,7,.286,0,0,,0,2,2,2,0,0,2,2,12,4.8
35,35,35,2000-01-18,31-363,SAC,,LAC,W (+6),1,31:00,8,15,.533,2,6,.333,1,3,.333,2,2,4,2,1,0,2,1,19,12.9
36,36,36,2000-01-20,32-000,SAC,,ORL,W (+8),1,25:00,4,10,.400,3,9,.333,0,0,,0,5,5,3,3,0,4,2,11,7.4
37,37,37,2000-01-22,32-002,SAC,,UTA,L (-3),1,34:00,6,14,.429,3,5,.600,0,2,.000,3,5,8,1,1,0,1,4,15,9.5
38,38,38,2000-01-25,32-005,SAC,@,CHH,W (+11),1,38:00,11,16,.688,3,3,1.000,4,4,1.000,1,2,3,4,2,0,5,0,29,23.3
39,39,39,2000-01-26,32-006,SAC,@,MIL,L (-8),1,31:00,8,18,.444,5,10,.500,3,4,.750,0,5,5,3,0,1,2,2,24,15.7
40,40,40,2000-01-28,32-008,SAC,@,CHI,W (+12),1,34:00,5,13,.385,3,9,.333,0,0,,1,3,4,1,2,1,3,2,13,7.1
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
42,41,41,2000-01-30,32-010,SAC,@,NYK,L (-9),1,28:00,4,10,.400,0,4,.000,0,0,,1,4,5,2,1,0,2,3,8,3.7
43,42,42,2000-01-31,32-011,SAC,@,MIN,L (-15),1,27:00,4,13,.308,2,5,.400,0,0,,4,2,6,0,4,0,0,2,10,9.1
44,43,43,2000-02-02,32-013,SAC,@,DET,W (+3),1,31:00,4,14,.286,0,7,.000,0,0,,1,3,4,4,1,0,1,3,8,3.0
45,44,44,2000-02-04,32-015,SAC,@,IND,L (-10),1,32:00,2,9,.222,0,2,.000,0,0,,1,2,3,3,0,0,1,2,4,0.1
46,45,45,2000-02-06,32-017,SAC,@,PHI,L (-11),1,18:00,2,7,.286,1,2,.500,0,0,,1,1,2,2,1,0,1,1,5,2.9
47,46,46,2000-02-08,32-019,SAC,,CHI,W (+39),1,24:00,7,13,.538,5,10,.500,0,0,,1,0,1,2,1,0,0,1,19,15.4
48,47,47,2000-02-10,32-021,SAC,,DEN,W (+12),1,29:00,8,19,.421,3,9,.333,1,2,.500,0,7,7,2,1,1,1,1,20,13.3
49,48,48,2000-02-15,32-026,SAC,,PHO,L (-9),1,33:00,5,12,.417,3,8,.375,2,4,.500,3,2,5,5,1,1,4,3,15,10.5
50,49,49,2000-02-17,32-028,SAC,@,UTA,L (-11),1,29:00,4,9,.444,1,2,.500,2,4,.500,1,5,6,0,1,0,3,1,11,5.3
51,50,50,2000-02-18,32-029,SAC,,SEA,W (+33),1,24:00,5,13,.385,1,7,.143,0,0,,0,3,3,0,1,1,1,3,11,4.3
52,51,51,2000-02-23,32-034,SAC,,ATL,L (-6),1,18:00,3,4,.750,0,1,.000,0,0,,2,1,3,1,0,0,1,2,6,5.0
53,52,52,2000-02-26,32-037,SAC,@,VAN,L (-12),1,32:00,7,15,.467,4,9,.444,0,0,,1,1,2,3,2,0,2,2,18,12.6
54,53,53,2000-02-29,32-040,SAC,,VAN,W (+25),1,24:00,5,7,.714,2,3,.667,1,1,1.000,0,1,1,2,0,0,1,2,13,10.0
55,54,54,2000-03-02,32-042,SAC,@,HOU,L (-3),1,33:00,6,14,.429,2,7,.286,0,0,,3,5,8,3,1,0,3,3,14,9.1
56,55,55,2000-03-04,32-044,SAC,@,SAS,W (+5),1,36:00,4,12,.333,2,5,.400,0,2,.000,1,4,5,2,0,0,2,2,10,2.9
57,56,56,2000-03-06,32-046,SAC,,DAL,W (+21),1,33:00,6,11,.545,5,7,.714,0,0,,0,4,4,2,1,0,0,2,17,14.5
58,57,57,2000-03-08,32-048,SAC,,CHH,W (+13),1,23:00,5,12,.417,1,2,.500,0,1,.000,2,4,6,1,0,0,0,0,11,7.5
59,58,58,2000-03-18,32-058,SAC,@,LAC,W (+21),1,23:00,3,11,.273,1,5,.200,0,0,,0,5,5,2,1,0,2,0,7,2.4
60,59,59,2000-03-21,32-061,SAC,,WAS,W (+12),1,31:00,2,7,.286,0,3,.000,1,2,.500,0,4,4,3,2,1,0,0,5,6.5
61,60,60,2000-03-22,32-062,SAC,@,PHO,L (-21),1,26:00,5,13,.385,0,4,.000,0,2,.000,2,3,5,0,0,0,2,3,10,1.2
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
63,61,61,2000-03-24,32-064,SAC,,DET,W (+10),1,41:00,11,21,.524,6,15,.400,0,0,,2,9,11,0,0,0,1,4,28,19.2
64,62,62,2000-03-26,32-066,SAC,,LAL,L (-1),1,33:00,3,13,.231,2,9,.222,0,1,.000,2,2,4,0,0,0,1,2,8,-0.1
65,63,63,2000-03-28,32-068,SAC,,NYK,W (+8),1,21:00,1,3,.333,0,2,.000,0,0,,0,5,5,3,0,0,1,1,2,2.5
66,64,64,2000-03-31,32-071,SAC,@,SEA,L (-15),1,24:00,0,7,.000,0,3,.000,0,0,,0,1,1,1,3,0,0,2,0,-1.7
67,65,65,2000-04-02,32-073,SAC,,PHI,W (+22),1,27:00,4,10,.400,2,6,.333,1,2,.500,1,2,3,3,2,0,1,2,11,8.8
68,66,66,2000-04-04,32-075,SAC,@,DAL,L (-3),1,24:00,1,7,.143,0,3,.000,0,0,,0,3,3,1,3,0,1,0,2,1.1
69,67,67,2000-04-09,32-080,SAC,,PHO,L (-5),1,26:00,1,7,.143,0,4,.000,0,0,,2,2,4,1,0,0,0,2,2,-0.6
70,68,68,2000-04-11,32-082,SAC,,SAS,L (-6),1,37:00,6,13,.462,2,6,.333,2,4,.500,0,7,7,2,3,0,0,3,16,13.8
71,69,69,2000-04-13,32-084,SAC,,GSW,W (+23),1,24:00,4,10,.400,0,2,.000,5,8,.625,0,5,5,3,2,0,1,0,13,11.0
72,70,70,2000-04-14,32-085,SAC,@,LAL,L (-7),1,31:00,7,14,.500,3,6,.500,5,6,.833,4,2,6,3,2,1,3,2,22,19.0
73,71,71,2000-04-16,32-087,SAC,@,POR,L (-7),1,36:00,5,13,.385,2,5,.400,0,2,.000,1,5,6,2,0,0,1,2,12,5.9
74,72,72,2000-04-18,32-089,SAC,,SEA,L (-7),1,33:00,4,12,.333,3,6,.500,0,0,,1,7,8,0,1,1,2,1,11,6.3
