,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
23,23,23,2000-01-12,25-178,LAC,@,BOS,L (-7),1,38:00,7,14,.500,0,4,.000,4,5,.800,0,3,3,2,2,0,6,3,18,7.7
24,24,24,2000-01-13,25-179,LAC,@,NJN,L (-5),1,36:00,9,15,.600,3,4,.750,2,2,1.000,3,0,3,1,2,0,2,5,23,16.9
25,25,25,2000-01-15,25-181,LAC,@,UTA,L (-37),1,30:00,9,14,.643,0,0,,0,0,,0,3,3,8,0,2,2,3,18,16.5
26,26,26,2000-01-17,25-183,LAC,,SAS,L (-6),1,39:00,7,11,.636,1,3,.333,2,5,.400,0,3,3,3,1,0,6,2,17,8.1
27,27,27,2000-01-18,25-184,LAC,@,SAC,L (-6),1,21:00,3,5,.600,1,2,.500,4,4,1.000,0,2,2,2,1,0,3,3,11,7.5
28,28,28,2000-01-21,25-187,LAC,,MIN,L (-6),1,31:00,7,10,.700,0,0,,0,0,,0,5,5,1,1,0,4,3,14,7.8
29,29,29,2000-01-23,25-189,LAC,,ORL,L (-13),1,40:00,8,17,.471,0,3,.000,4,6,.667,0,2,2,3,1,0,3,1,20,10.8
30,30,30,2000-01-25,25-191,LAC,@,SAS,L (-23),1,36:00,8,14,.571,2,4,.500,4,4,1.000,0,1,1,3,1,1,1,3,22,17.3
31,31,31,2000-01-27,25-193,LAC,@,DAL,L (-9),1,44:00,11,22,.500,2,7,.286,11,11,1.000,2,1,3,4,1,0,2,2,35,26.7
32,32,32,2000-01-29,25-195,LAC,,NJN,W (+5),1,40:00,6,12,.500,1,1,1.000,5,5,1.000,0,4,4,6,2,0,3,0,18,16.4
33,33,33,2000-02-01,25-198,LAC,,GSW,L (-31),1,36:00,4,14,.286,1,3,.333,5,7,.714,2,3,5,1,1,0,1,0,14,8.0
34,34,34,2000-02-02,25-199,LAC,@,PHO,L (-46),1,31:00,2,6,.333,1,2,.500,4,4,1.000,0,2,2,3,1,0,2,2,9,6.5
35,35,35,2000-02-05,25-202,LAC,,DAL,L (-13),1,28:00,2,11,.182,0,4,.000,3,3,1.000,3,4,7,2,2,0,4,1,7,2.4
36,36,36,2000-02-06,25-203,LAC,,CHI,L (-10),1,35:00,3,9,.333,0,4,.000,6,6,1.000,1,1,2,3,4,1,4,3,12,9.5
37,37,37,2000-02-09,25-206,LAC,@,POR,L (-7),1,40:00,7,14,.500,0,2,.000,0,0,,2,3,5,5,3,0,1,6,14,12.4
38,38,38,2000-02-10,25-207,LAC,,VAN,L (-22),1,45:00,14,23,.609,1,5,.200,0,0,,2,3,5,0,1,0,3,3,29,17.6
39,39,39,2000-02-15,25-212,LAC,@,MIA,L (-19),1,38:00,3,16,.188,0,2,.000,2,2,1.000,2,2,4,1,3,0,3,1,8,0.3
40,40,40,2000-02-16,25-213,LAC,@,ORL,L (-33),1,9:00,1,3,.333,1,1,1.000,0,0,,0,0,0,1,1,1,1,1,3,2.3
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
42,41,41,2000-02-21,25-218,LAC,@,NYK,L (-11),0,23:00,3,6,.500,1,2,.500,2,2,1.000,3,3,6,1,0,0,2,1,9,7.3
43,42,42,2000-02-23,25-220,LAC,@,PHI,L (-16),1,32:00,7,13,.538,1,1,1.000,4,4,1.000,0,3,3,3,1,0,5,1,19,11.3
44,43,43,2000-02-24,25-221,LAC,@,MIN,L (-25),1,32:00,4,12,.333,3,3,1.000,2,2,1.000,0,4,4,5,1,0,4,1,13,7.5
45,44,44,2000-02-26,25-223,LAC,,ATL,W (+1),1,44:00,7,16,.438,0,0,,7,9,.778,1,2,3,4,1,0,3,2,21,13.1
46,45,45,2000-02-28,25-225,LAC,,HOU,L (-19),1,29:00,3,13,.231,0,2,.000,6,6,1.000,5,7,12,2,4,0,2,3,12,11.9
47,46,46,2000-03-04,25-230,LAC,,CLE,L (-10),1,34:00,2,12,.167,0,1,.000,8,9,.889,0,1,1,3,3,0,1,4,12,6.8
48,47,47,2000-03-06,25-232,LAC,,LAL,L (-20),0,26:00,6,11,.545,0,2,.000,9,11,.818,2,0,2,2,1,0,1,1,21,17.3
49,48,48,2000-03-08,25-234,LAC,,TOR,L (-1),1,44:00,5,14,.357,2,6,.333,9,9,1.000,3,2,5,6,4,0,3,2,21,20.3
50,49,49,2000-03-10,25-236,LAC,,CHH,L (-17),1,34:00,8,16,.500,2,3,.667,6,6,1.000,0,1,1,8,2,0,2,5,24,19.9
51,50,50,2000-03-14,25-240,LAC,,DEN,W (+4),0,34:00,6,11,.545,3,3,1.000,5,7,.714,1,3,4,4,0,0,5,1,20,12.9
52,51,51,2000-03-15,25-241,LAC,@,SAC,L (-20),1,35:00,3,11,.273,0,4,.000,0,0,,1,1,2,3,4,0,6,4,6,-1.0
53,52,52,2000-03-17,25-243,LAC,@,DEN,L (-27),1,34:00,4,16,.250,0,4,.000,3,4,.750,1,2,3,3,2,0,3,1,11,3.0
54,53,53,2000-03-18,25-244,LAC,,SAC,L (-21),1,46:00,10,20,.500,1,4,.250,4,5,.800,3,2,5,5,2,0,5,2,25,17.0
55,54,54,2000-03-20,25-246,LAC,,WAS,L (-12),1,34:00,6,13,.462,0,2,.000,6,6,1.000,3,2,5,4,4,0,3,3,18,16.6
56,55,55,2000-03-22,25-248,LAC,@,SAS,L (-25),1,32:00,5,13,.385,1,2,.500,6,7,.857,2,1,3,6,1,0,1,2,17,14.6
57,56,56,2000-03-23,25-249,LAC,@,HOU,L (-15),1,38:00,8,14,.571,0,2,.000,4,6,.667,1,4,5,1,2,0,2,1,20,14.8
58,57,57,2000-03-25,25-251,LAC,,DET,L (-19),1,27:00,4,12,.333,0,1,.000,3,3,1.000,2,2,4,4,1,0,1,5,11,7.0
59,58,58,2000-03-28,25-254,LAC,,DAL,L (-10),1,44:00,9,17,.529,0,2,.000,1,1,1.000,1,4,5,3,1,1,2,2,19,13.6
60,59,59,2000-03-30,25-256,LAC,,MIL,L (-19),1,38:00,4,12,.333,1,2,.500,7,7,1.000,0,3,3,6,0,0,2,2,16,11.5
61,60,60,2000-04-04,25-261,LAC,,UTA,L (-10),1,36:00,8,19,.421,1,2,.500,3,3,1.000,2,4,6,3,0,0,3,3,20,10.4
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
63,61,61,2000-04-06,25-263,LAC,,MIN,L (-22),1,18:00,2,6,.333,1,2,.500,4,4,1.000,0,1,1,1,1,0,0,0,9,7.6
64,62,62,2000-04-11,25-268,LAC,,PHO,L (-7),1,33:00,9,18,.500,0,2,.000,7,7,1.000,1,3,4,5,2,0,2,2,25,20.3
65,63,63,2000-04-15,25-272,LAC,,DEN,L (-1),0,31:00,10,20,.500,2,5,.400,9,11,.818,1,1,2,3,2,0,2,6,31,20.9
66,64,64,2000-04-18,25-275,LAC,,POR,L (-16),1,31:00,9,17,.529,2,4,.500,0,0,,0,1,1,3,2,0,1,1,20,14.7
